(138.0, -13.073992968819105, 10.310309206241325)
(139.0, -13.07957665877543, 10.313161804486562)
(140.0, -13.085140465301155, 10.318818570016829)
(141.0, -13.093543147058483, 10.327443849863121)
(142.0, -13.099092374759424, 10.327372663593716)
(143.0, -13.087967622837017, 10.327412324609874)
(144.0, -13.0796263527181, 10.333132136473075)
(145.0, -13.073937398514353, 10.338829421772315)
(146.0, -13.076839497047994, 10.333239306859157)
(147.0, -13.076818782055348, 10.32168005707442)
(148.0, -13.076895717220108, 10.304607267697508)
(149.0, -13.079586426146673, 10.298983793406594)
(150.0, -13.08241626488664, 10.296107516006447)
(151.0, -13.085216792468337, 10.298953899743168)
(152.0, -13.085188457308062, 10.304637226906234)
(153.0, -13.087958946466099, 10.307489749039055)
(154.0, -13.090845837405057, 10.313154446413316)
(155.0, -13.093516770427357, 10.316060621475877)
(156.0, -13.096239477588824, 10.315997211007337)
(157.0, -13.101920785266998, 10.316073555504198)
(158.0, -13.11027818024142, 10.31310530657801)
(159.0, -13.11581894521585, 10.310300166682683)
(160.0, -13.113109545024098, 10.307499097211547)
(161.0, -13.10743982219441, 10.313194227878586)
(162.0, -13.10746618494865, 10.32172610700095)
(163.0, -13.10189383013882, 10.330194463799426)
(164.0, -13.096269193757104, 10.336130186643222)
(165.0, -13.09073666940973, 10.335966247143263)
(166.0, -13.0851861090506, 10.338841625251225)
(167.0, -13.087904891746062, 10.338853722128531)
(168.0, -13.096317943450334, 10.341702523169666)
(169.0, -13.10471889013562, 10.344464546861193)
(170.0, -13.104680076914315, 10.344479871116244)
(171.0, -13.107497700406654, 10.344572094500641)
(172.0, -13.104607966988885, 10.35026910332755)
(173.0, -13.104741004262308, 10.358772188946785)
(174.0, -13.104689138602012, 10.350242263606892)
(175.0, -13.104738032970419, 10.330308731414268)
(176.0, -13.104644279316895, 10.324601314888088)
(177.0, -13.110278321218773, 10.333167742875055)
(178.0, -13.115878383891282, 10.344566142338918)
(179.0, -13.121343103604097, 10.344525956839963)
(180.0, -13.12140846330706, 10.34457461639271)
(181.0, -13.121384670593205, 10.344578875680265)
(182.0, -13.118636119001733, 10.35028584197701)
(183.0, -13.11581563885876, 10.361577946873417)
(184.0, -13.113053864527972, 10.367373174703456)
(185.0, -13.113015825927986, 10.372995219681997)
(186.0, -13.115809553533254, 10.381571261608974)
(187.0, -13.121408957899007, 10.390099212137422)
(188.0, -13.12416768053781, 10.387319873198836)
(189.0, -13.124211476553551, 10.378693086876785)
(190.0, -13.1242028184228, 10.375852561970879)
(191.0, -13.126937422644342, 10.38445522210397)
(192.0, -13.129844479734034, 10.378778453463108)
(193.0, -13.132557798868273, 10.364432855214755)
(194.0, -13.135425464351979, 10.347411148771954)
(195.0, -13.13812650385517, 10.34741097710198)
(196.0, -13.138124181847655, 10.350333902017802)
(197.0, -13.13814118961527, 10.35307942871173)
(198.0, -13.138202059583394, 10.361667072478172)
(199.0, -13.140905086380574, 10.367408131802913)
(200.0, -13.146527183647803, 10.36738514224801)
(201.0, -13.14921218506812, 10.364535723732562)
(202.0, -13.14644944265478, 10.358801700124875)
(203.0, -13.143748346886573, 10.356010836685186)
(204.0, -13.138221359107927, 10.35312170759574)
(205.0, -13.135396715724267, 10.358839067751433)
(206.0, -13.146516046947083, 10.367236053710714)
(207.0, -13.160436543859891, 10.370210535585022)
(208.0, -13.168773456859991, 10.36453408739405)
(209.0, -13.163250595251244, 10.35877094894737)
(210.0, -13.163230191056027, 10.364472384103541)
(211.0, -13.16322696169003, 10.37022520534331)
(212.0, -13.16324344335729, 10.370136622343935)
(213.0, -13.16038068205887, 10.364539576772286)
(214.0, -13.163311694489357, 10.358793362654113)
(215.0, -13.163271153046137, 10.367390428770817)
(216.0, -13.163232241675132, 10.375900847243598)
(217.0, -13.16596953760848, 10.378861625214096)
(218.0, -13.16875491766864, 10.37017342558797)
(219.0, -13.174303420786176, 10.367376816360014)
(220.0, -13.177186790313515, 10.373042597537122)
(221.0, -13.179966252875483, 10.375864694547525)
(222.0, -13.182712128991904, 10.373066982173073)
(223.0, -13.185484532271728, 10.358787395007136)
(224.0, -13.182757309717228, 10.347442354938703)
(225.0, -13.18272534266235, 10.33878240860817)
(226.0, -13.182681535751861, 10.338781079746669)
(227.0, -13.182706098867056, 10.338793988639555)
(228.0, -13.182657745835765, 10.33883951910447)
(229.0, -13.182729914330054, 10.330238640405405)
(230.0, -13.182661725816928, 10.324590685294858)
(231.0, -13.182804803247912, 10.318810883601737)
(232.0, -13.17995545322983, 10.318912699840332)
(233.0, -13.177086782213232, 10.318908476947529)
(234.0, -13.1743973241107, 10.31894214577972)
(235.0, -13.174349883552898, 10.318900892845406)
(236.0, -13.174378737234804, 10.321737785197671)
(237.0, -13.174316302717223, 10.324573484564713)
(238.0, -13.174353113565779, 10.327383204376353)
(239.0, -13.177122800138566, 10.330210698666763)
(240.0, -13.182744801561816, 10.344581322261595)
(241.0, -13.188353018917525, 10.358847671056663)
(242.0, -13.188371873628224, 10.358873542961797)
(243.0, -13.191157314844581, 10.341675412000718)
(244.0, -13.185515859871497, 10.327461828673052)
(245.0, -13.182775769256065, 10.33028798877836)
(246.0, -13.180010667930206, 10.330317072527368)
(247.0, -13.182635919037754, 10.333163274497865)
(248.0, -13.18553763968711, 10.3302414312725)
(249.0, -13.185536894566678, 10.33035001956902)
(250.0, -13.185501676896575, 10.33600527813248)
(251.0, -13.18552545987184, 10.341630378582767)
(252.0, -13.179902492285521, 10.344508273120425)
(253.0, -13.168818709752827, 10.341714963777568)
(254.0, -13.157636999938239, 10.347379842709419)
(255.0, -13.146482925551918, 10.355956883395658)
(256.0, -13.143768343833267, 10.347275391216412)
(257.0, -13.140991868453645, 10.33027619139064)
(258.0, -13.143716485135277, 10.304652620077551)
(259.0, -13.160455632384569, 10.298913241022294)
(260.0, -13.17437726161053, 10.304585996193369)
(261.0, -13.188162909395396, 10.318876421765664)
(262.0, -13.188325228593957, 10.330272181332031)
(263.0, -13.177109414867434, 10.324558843669974)
(264.0, -13.165976004325538, 10.321696292092492)
(265.0, -13.15758729801591, 10.321743076066644)
(266.0, -13.171576458535563, 10.32463722825812)
(267.0, -13.185445610996762, 10.324533247077525)
(268.0, -13.185501721735886, 10.321733068940828)
(269.0, -13.179942027226867, 10.327409174785766)
(270.0, -13.174358311261965, 10.338870905449923)
(271.0, -13.174330327469825, 10.350216029860446)
(272.0, -13.174351395699702, 10.347438219549373)
(273.0, -13.17151482414341, 10.341672584957047)
(274.0, -13.182757700389603, 10.338802731703238)
(275.0, -13.199442823423825, 10.34173034734143)
(276.0, -13.202220148450426, 10.344526462075148)
(277.0, -13.188330173038187, 10.344510024706231)
(278.0, -13.177095179582587, 10.336008274822248)
(279.0, -13.177171229547122, 10.33310935063239)
(280.0, -13.177130169065276, 10.330298487454892)
(281.0, -13.182750022543216, 10.350249593361488)
(282.0, -13.196691238545787, 10.37010984789926)
(283.0, -13.210641190455684, 10.375888964337038)
(284.0, -13.216126309140584, 10.361735533021221)
(285.0, -13.21061044163733, 10.347436756015867)
(286.0, -13.207887859126053, 10.353090443474649)
(287.0, -13.207729295211232, 10.361671378648518)
(288.0, -13.210567576584994, 10.361719377309539)
(289.0, -13.213351625445616, 10.36160394587851)
(290.0, -13.213429410710935, 10.35881992242903)
(291.0, -13.210567881158111, 10.35597771411076)
(292.0, -13.210635162226247, 10.353093022943659)
(293.0, -13.213396458714238, 10.350185205940956)
(294.0, -13.21896487455923, 10.35034942469253)
(295.0, -13.218960388338802, 10.353137857812605)
(296.0, -13.221767722942532, 10.361676515642761)
(297.0, -13.219000425017606, 10.367348359598598)
(298.0, -13.216119956471749, 10.37029901278955)
(299.0, -13.213432915232412, 10.361749543185896)
(300.0, -13.210628998289902, 10.353039926370178)
(301.0, -13.213424062005464, 10.344536021349779)
(302.0, -13.21613836650505, 10.341693317435508)
(303.0, -13.21611831237839, 10.338743871735662)
(304.0, -13.216138663900312, 10.344451876392048)
(305.0, -13.21614268157386, 10.355967375814421)
(306.0, -13.21611327170317, 10.367390750386404)
(307.0, -13.227275477166485, 10.3787843275553)
(308.0, -13.238365340375044, 10.381536804026267)
(309.0, -13.249550654135058, 10.3815945634323)
(310.0, -13.246873827394722, 10.378811245173825)
(311.0, -13.249594444136195, 10.381585744260777)
(312.0, -13.25240499196355, 10.390192973232368)
(313.0, -13.26075174432211, 10.398623461484584)
(314.0, -13.266283573824113, 10.401627994966804)
(315.0, -13.263526014711, 10.390271247729592)
(316.0, -13.257964345102092, 10.381635864834239)
(317.0, -13.249572903871423, 10.38446098724017)
(318.0, -13.24958898573702, 10.39867749098806)
(319.0, -13.246815080083897, 10.410102292482884)
(320.0, -13.244001508641249, 10.410126640087718)
(321.0, -13.241252795316486, 10.412917353087186)
(322.0, -13.241184250510113, 10.40726068950544)
(323.0, -13.244001662965053, 10.401507520570075)
(324.0, -13.246797463592149, 10.395846712196818)
(325.0, -13.24407948808046, 10.395912919256551)
(326.0, -13.235711027440265, 10.3930584009728)
(327.0, -13.227281473563398, 10.387261545853184)
(328.0, -13.221775460556165, 10.387289263753168)
(329.0, -13.221646460997404, 10.393006768235766)
(330.0, -13.221625978306427, 10.398697540625642)
(331.0, -13.218904489212465, 10.39868094983446)
(332.0, -13.207777681727638, 10.395819561111491)
(333.0, -13.202194764926352, 10.393045685851918)
(334.0, -13.196625703781683, 10.390127490131041)
(335.0, -13.199424939494062, 10.390191555694992)
(336.0, -13.202261237468369, 10.390174827252103)
(337.0, -13.202206832364586, 10.393029192185086)
(338.0, -13.199368523194916, 10.39881993112602)
(339.0, -13.17994932355217, 10.398656034908559)
(340.0, -13.157614888979404, 10.395945328529608)
(341.0, -13.1410097740909, 10.390203383745172)
(342.0, -13.14101171320271, 10.387408320795629)
(343.0, -13.149283722023231, 10.40152818380178)
(344.0, -13.154818696735719, 10.415745567040016)
(345.0, -13.166032003155275, 10.432949831582572)
(346.0, -13.16602739716878, 10.435766599109755)
(347.0, -13.163269904425766, 10.438592820176606)
(348.0, -13.160406322974621, 10.435732881212639)
(349.0, -13.154949972388042, 10.427208936419868)
(350.0, -13.154900038077434, 10.424358061171382)
(351.0, -13.152098959563034, 10.418730190982515)
(352.0, -13.152052816699989, 10.421481230577756)
(353.0, -13.154813632563702, 10.43293943803338)
(354.0, -13.15760288733532, 10.447105178354228)
(355.0, -13.165978006855259, 10.458516066398097)
(356.0, -13.174418802133133, 10.478504041043275)
(357.0, -13.199455044673705, 10.507038197888813)
(358.0, -13.21899024453163, 10.552533463944265)
(359.0, -13.224490596119242, 10.578238098172143)
(360.0, -13.152116802104675, 10.586780070701336)
(361.0, -13.034913134447649, 10.575356315549385)
(362.0, -12.873069497273908, 10.592513532651388)
(363.0, -12.699709346739581, 10.603892493809184)
(364.0, -12.52061458735136, 10.63513650148021)
(365.0, -12.2963461800258, 10.652169204725864)
(366.0, -12.054866379148306, 10.69775966885269)
(367.0, -11.764987041996768, 10.728996497818017)
(368.0, -11.454737738223518, 10.72332691386327)
(369.0, -11.138138900626615, 10.70920293929395)
(370.0, -10.786991754737272, 10.692008133531624)
(371.0, -10.417751911578648, 10.677874494655232)
(372.0, -10.07050191631717, 10.640836226199346)
(373.0, -9.702515476931033, 10.60953011108911)
(374.0, -9.376718748261323, 10.612380983648741)
(375.0, -8.984250019788751, 10.59814906806932)
(376.0, -8.628348644735727, 10.575373315334149)
(377.0, -8.268832188422603, 10.51555251116549)
(378.0, -7.949140799026804, 10.461434912463227)
(379.0, -7.654859994568077, 10.381620841944518)
(380.0, -7.342812965965017, 10.293256591647689)
(381.0, -7.044771897672416, 10.193270912943316)
(382.0, -6.697208618073892, 10.093495824013406)
(383.0, -6.3722731501394225, 9.996249284752745)
(384.0, -6.070130064275312, 9.921921450928846)
(385.0, -5.78224163173593, 9.853318539131212)
(386.0, -5.537770649849355, 9.796032961159103)
(387.0, -5.2493999164149745, 9.735967807424709)
(388.0, -4.9928522919534, 9.684499430623367)
(389.0, -4.692215407799624, 9.624314878602755)
(390.0, -4.487781940681098, 9.57274595443748)
(391.0, -4.286174560481346, 9.515420692836612)
(392.0, -4.1428469218147255, 9.472405197620663)
(393.0, -3.996640481480037, 9.435151437550495)
(394.0, -3.9352152516802286, 9.417948910937103)
(395.0, -3.8942056302990675, 9.4064911010512)
(396.0, -3.8855115519601755, 9.40072017061433)
(397.0, -3.8884913089880246, 9.400715394502749)
(398.0, -3.9031039877929325, 9.397917423253524)
(399.0, -3.9206607228082255, 9.397881648474689)
(400.0, -3.9264128465964934, 9.40937662001176)
(401.0, -3.9323697812859657, 9.420725015899995)
(402.0, -3.9323132238265956, 9.429416859674442)
(403.0, -3.9295060052052158, 9.42658066538669)
(404.0, -3.929457618924767, 9.420834960264916)
(405.0, -3.9001113137658816, 9.426572071554457)
(406.0, -3.8679254482773415, 9.43228342736399)
(407.0, -3.8357963284553134, 9.438043810013596)
(408.0, -3.832887230473002, 9.44091483381849)
(409.0, -3.8270262340695527, 9.449473322444943)
(410.0, -3.806551164586812, 9.458092664176059)
(411.0, -3.783051219448221, 9.461000471974087)
(412.0, -3.7596563171355952, 9.45529068621132)
(413.0, -3.753875830841663, 9.452347946442025)
(414.0, -3.747925960754135, 9.452289891186664)
(415.0, -3.7480503107373466, 9.449486916316033)
(416.0, -3.751022033516882, 9.446728162471285)
(417.0, -3.7509284359006383, 9.435139366783783)
(418.0, -3.7420967655987716, 9.420800849771666)
(419.0, -3.7304777266136355, 9.409316115455626)
(420.0, -3.7186912087343305, 9.406536845172154)
(421.0, -3.718768984127651, 9.409318769045576)
(422.0, -3.7158060548133487, 9.423686351424061)
(423.0, -3.7099576603159843, 9.44948051305357)
(424.0, -3.7069822661493963, 9.46958787017552)
(425.0, -3.7070293049337284, 9.478220987075137)
(426.0, -3.7099148829010926, 9.472460761393329)
(427.0, -3.7129071597750647, 9.46387853869503)
(428.0, -3.712803317790796, 9.463885439717489)
(429.0, -3.7129161131500727, 9.466670899039904)
(430.0, -3.7070551636373428, 9.466646782022407)
(431.0, -3.7011749220412744, 9.466792748703481)
(432.0, -3.6953223863629665, 9.46091963666705)
(433.0, -3.698205966287728, 9.458140539698908)
(434.0, -3.701129948493207, 9.455221999242118)
(435.0, -3.701221665628121, 9.455188961864815)
(436.0, -3.7011558260587485, 9.458038084268535)
(437.0, -3.701180710321691, 9.460950899618249)
(438.0, -3.707045643843729, 9.461001357407875)
(439.0, -3.7099517673326705, 9.475307167069518)
(440.0, -3.7158004836030187, 9.489637166347599)
(441.0, -3.715853294225714, 9.503949915012297)
(442.0, -3.7187281278202717, 9.501093551508697)
(443.0, -3.712851062381917, 9.495384198338536)
(444.0, -3.7011669979909003, 9.483991260134788)
(445.0, -3.6894247231804966, 9.478143793088508)
(446.0, -3.689468973858426, 9.466667239259271)
(447.0, -3.6894211986729237, 9.460971820145085)
(448.0, -3.6865660496556325, 9.458013101145188)
(449.0, -3.6865339813192155, 9.463889078426934)
(450.0, -3.6836551955814336, 9.466773931088182)
(451.0, -3.683676122822912, 9.46962705464924)
(452.0, -3.677759934997007, 9.469618800964529)
(453.0, -3.6719209289408528, 9.472452855083585)
(454.0, -3.6719034098284857, 9.469529776148153)
(455.0, -3.67483810735144, 9.469674713904961)
(456.0, -3.677670926628098, 9.47243650350062)
(457.0, -3.6807529947891156, 9.472493592297155)
(458.0, -3.680696323707128, 9.47540825176174)
(459.0, -3.6748463659905077, 9.475343141887329)
(460.0, -3.6718743148327313, 9.46383951376998)
(461.0, -3.6660189935035024, 9.452315011099522)
(462.0, -3.6689315726774283, 9.440946924195572)
(463.0, -3.671939416746824, 9.43520038821272)
(464.0, -3.6718705343010507, 9.432369041001857)
(465.0, -3.6689922901330956, 9.429411924072294)
(466.0, -3.663105280470188, 9.429425626840146)
(467.0, -3.6631001019232365, 9.42654429678138)
(468.0, -3.660139480267679, 9.426619860954887)
(469.0, -3.6602016890715494, 9.426516447318013)
(470.0, -3.6572276893499995, 9.429493817948352)
(471.0, -3.6543608558400718, 9.438020611185008)
(472.0, -3.6513890477355533, 9.443793448247169)
(473.0, -3.651461572631293, 9.44959854518548)
(474.0, -3.645599603119774, 9.440904389224237)
(475.0, -3.6426736938088937, 9.429483722982969)
(476.0, -3.6367695747194695, 9.420795881454175)
(477.0, -3.6367137940653413, 9.420766731751483)
(478.0, -3.63676320117341, 9.42650250058503)
(479.0, -3.6368635913894036, 9.432337154467538)
(480.0, -3.639745549124765, 9.432304478575299)
(481.0, -3.639710073608108, 9.432453000397306)
(482.0, -3.6426728877064094, 9.435175111306084)
(483.0, -3.6367665614668185, 9.438019228465187)
(484.0, -3.6309411967428833, 9.435125552313512)
(485.0, -3.622110519141286, 9.432375990029346)
(486.0, -3.6162557357977168, 9.426589689571074)
(487.0, -3.613389355374296, 9.438013435214328)
(488.0, -3.6133359354955674, 9.449555072637038)
(489.0, -3.616229093782711, 9.458134324134807)
(490.0, -3.616231214529462, 9.46670786979718)
(491.0, -3.6162885465329797, 9.472440198982955)
(492.0, -3.6133658135071416, 9.478196377421366)
(493.0, -3.616322735026054, 9.47249889057382)
(494.0, -3.619303987915612, 9.466698817161884)
(495.0, -3.6221481965544466, 9.469637079010331)
(496.0, -3.622205818575536, 9.478275823938962)
(497.0, -3.6192229748854245, 9.483970890438382)
(498.0, -3.610468618989391, 9.48964216538375)
(499.0, -3.6045795351018146, 9.492587533258712)
(500.0, -3.60459399216762, 9.49541963596543)
(501.0, -3.5987196297162614, 9.48674560838491)
(502.0, -3.5958626246331455, 9.475301710549436)
(503.0, -3.5841150577977743, 9.461009145289065)
(504.0, -3.575260378999342, 9.45527449019384)
(505.0, -3.566467817714062, 9.44950060892338)
(506.0, -3.563626493196321, 9.449508136143098)
(507.0, -3.5665387546357907, 9.446660006760874)
(508.0, -3.5694397023741726, 9.446702654999083)
(509.0, -3.572391787056848, 9.446590274106137)
(510.0, -3.563568464384274, 9.44665909401049)
(511.0, -3.5488076150691166, 9.446645770556895)
(512.0, -3.5343354583064146, 9.446657319818202)
(513.0, -3.5284240288970437, 9.446627383449501)
(514.0, -3.522509631024257, 9.443768940671296)
(515.0, -3.5197319970756786, 9.443848594159675)
(516.0, -3.513837498672818, 9.44381695871468)
(517.0, -3.5108934415239514, 9.443824850206871)
(518.0, -3.507967867554142, 9.443746847919146)
(519.0, -3.5050312016987, 9.440916444940658)
(520.0, -3.5137825569785957, 9.443761272242844)
(521.0, -3.5196926563130435, 9.43233703646059)
(522.0, -3.519679449514964, 9.420893566138426)
(523.0, -3.5138029795794865, 9.409390266069039)
(524.0, -3.507899063764429, 9.417946612077946)
(525.0, -3.510942662227795, 9.426641129223443)
(526.0, -3.507986629628892, 9.429434808124808)
(527.0, -3.505033610607968, 9.429465094171025)
(528.0, -3.502085615084041, 9.423835466478403)
(529.0, -3.502128274503766, 9.426611231315071)
(530.0, -3.4991692018915925, 9.429364627554005)
(531.0, -3.4992321380269384, 9.432251208045017)
(532.0, -3.493290426501109, 9.43227132788639)
(533.0, -3.478705360076834, 9.429429359762889)
(534.0, -3.455204614129454, 9.426635932460742)
(535.0, -3.431811405735786, 9.429434697566652)
(536.0, -3.4200826234224517, 9.435208237733297)
(537.0, -3.4200726710944473, 9.437968863760773)
(538.0, -3.4347620045542797, 9.440882053737411)
(539.0, -3.452269863925543, 9.443739233040926)
(540.0, -3.4669795696336383, 9.466738719357444)
(541.0, -3.469832580842123, 9.498345654828935)
(542.0, -3.4611211958827344, 9.581389742826248)
(543.0, -3.455261454695253, 9.684362643645812)
(544.0, -3.4260203234644617, 9.80464755265067)
(545.0, -3.40252507294572, 9.893360475047102)
(546.0, -3.3820350808905753, 9.941968045366348)
(547.0, -3.36159556918139, 10.004782630485728)
(548.0, -3.3438768162913943, 10.047729593289267)
(549.0, -3.329289366777883, 10.079113859984147)
(550.0, -3.3263404961092737, 10.073480935677845)
(551.0, -3.314595671256488, 10.087689676457822)
(552.0, -3.2941090629894587, 10.14474587867465)
(553.0, -3.270734993405751, 10.233199156636148)
(554.0, -3.247258086856842, 10.33599308105618)
(555.0, -3.2296470413860736, 10.401524343204827)
(556.0, -3.2209264502309356, 10.435894162632389)
(557.0, -3.223840913894402, 10.430082321085635)
(558.0, -3.2238469891195596, 10.42435012514659)
(559.0, -3.226814065199806, 10.45289116260467)
(560.0, -3.2238387047744665, 10.50125177201091)
(561.0, -3.19744911647547, 10.59246526691785)
(562.0, -3.1681125752378088, 10.663553002745653)
(563.0, -3.1242245184126887, 10.714733229928818)
(564.0, -3.0920020335856884, 10.743262492271842)
(565.0, -3.065643180813186, 10.757516227498474)
(566.0, -3.0363409926028404, 10.79730575035549)
(567.0, -3.0128250742228166, 10.814293881805614)
(568.0, -2.9600324014746087, 10.808615202589063)
(569.0, -2.927778498332784, 10.783113201692304)
(570.0, -2.889690635088528, 10.746143733154918)
(571.0, -2.8750374315249356, 10.726189969582421)
(572.0, -2.8603554951619112, 10.69767004955412)
(573.0, -2.8399127209229174, 10.657832610859238)
(574.0, -2.831119733499819, 10.623763548259907)
(575.0, -2.819315030720875, 10.60093916265718)
(576.0, -2.8164823136660093, 10.595325936798751)
(577.0, -2.810629208013488, 10.5782573894081)
