n,x,y,val,xT,yT,dP,lab
109,5.182325,-12.469095,0,-0.220439,-0.081702,3152,1
110,5.17358,-12.460667,0,-0.220439,-0.081702,3148,1
111,5.138594,-12.466286,0,-0.220439,-0.081702,3148,1
112,5.112352,-12.474714,0,-0.220439,-0.081702,3146,1
113,5.089025,-12.483141,0,-0.220439,-0.081702,3144,1
114,5.051114,-12.491568,0,-0.220439,-0.081702,3143,1
115,5.010281,-12.514036,0,-0.220439,-0.081702,3143,1
116,4.919849,-12.533692,0,-0.220439,-0.081702,3142,1
117,4.870246,-12.553346,0,-0.220439,-0.081702,3138,1
118,4.820636,-12.556153,0,-0.220439,-0.081702,3134,1
119,4.773938,-12.547731,0,-0.220439,-0.081702,3132,1
120,4.721395,-12.5365,0,-0.220439,-0.081702,3128,1
121,4.671763,-12.525269,0,-0.220439,-0.081702,3125,1
122,4.657164,-12.528077,0,-0.220439,-0.081702,3120,1
123,4.627965,-12.5365,0,-0.220439,-0.081702,3118,1
124,4.598763,-12.544923,0,-0.220439,-0.081702,3114,1
125,4.587082,-12.553346,0,-0.220439,-0.081702,3108,1
126,4.563718,-12.556153,0,-0.220439,-0.081702,3103,1
127,4.537432,-12.553346,0,-0.220439,-0.081702,3100,1
128,4.484853,-12.553346,0,-0.220439,-0.081702,3101,1
129,4.438111,-12.581417,0,-0.220439,-0.081702,3101,1
130,4.38844,-12.606676,0,-0.220439,-0.081702,3101,1
131,4.362141,-12.63193,0,-0.220439,-0.081702,3100,1
132,4.34753,-12.629125,0,-0.220439,-0.081702,3100,1
133,4.318306,-12.626319,0,-0.220439,-0.081702,3100,1
134,4.292002,-12.626319,0,-0.220439,-0.081702,3101,1
135,4.251082,-12.623513,0,-0.220439,-0.081702,3096,1
136,4.198463,-12.617901,0,-0.220439,-0.081702,3090,1
137,4.145838,-12.615095,0,-0.220439,-0.081702,3085,1
138,4.122446,-12.612289,0,-0.220439,-0.081702,3085,1
139,4.061037,-12.612289,0,-0.220439,-0.081702,3087,1
140,3.999619,-12.601064,0,-0.220439,-0.081702,3089,1
141,3.923565,-12.589838,0,-0.220439,-0.081702,3088,1
142,3.90016,-12.581417,0,-0.220439,-0.081702,3085,1
143,3.876755,-12.581417,0,-0.220439,-0.081702,3082,1
144,3.824088,-12.57861,0,-0.220439,-0.081702,3080,1
145,3.78312,-12.57019,0,-0.220439,-0.081702,3074,1
146,3.745075,-12.558961,0,-0.220439,-0.081702,3067,1
147,3.748002,-12.544923,0,-0.220439,-0.081702,3061,1
148,3.748002,-12.533692,0,-0.220439,-0.081702,3058,1
149,3.748002,-12.519652,0,-0.220439,-0.081702,3058,1
150,3.727515,-12.511228,0,-0.220439,-0.081702,3059,1
151,3.695319,-12.502802,0,-0.220439,-0.081702,3060,1
152,3.660194,-12.499994,0,-0.220439,-0.081702,3060,1
153,3.65434,-12.508419,0,-0.220439,-0.081702,3060,1
154,3.660194,-12.516844,0,-0.220439,-0.081702,3060,1
155,3.625066,-12.505611,0,-0.220439,-0.081702,3060,1
156,3.58408,-12.48595,0,-0.220439,-0.081702,3061,1
157,3.540162,-12.48595,0,-0.220439,-0.081702,3056,1
158,3.537234,-12.505611,0,-0.220439,-0.081702,3052,1
159,3.516738,-12.52246,0,-0.220439,-0.081702,3047,1
160,3.481599,-12.550539,0,-0.220439,-0.081702,3044,1
161,3.431814,-12.57861,0,-0.220439,-0.081702,3041,1
162,3.387882,-12.601064,0,-0.220439,-0.081702,3038,1
163,3.343946,-12.589838,0,-0.220439,-0.081702,3038,1
164,3.264851,-12.589838,0,-0.220439,-0.081702,3039,1
165,3.200394,-12.595451,0,-0.220439,-0.081702,3040,1
166,3.13593,-12.60387,0,-0.220439,-0.081702,3036,1
167,3.118347,-12.598257,0,-0.220439,-0.081702,3028,1
168,3.100763,-12.57019,0,-0.220439,-0.081702,3019,1
169,3.097833,-12.544923,0,-0.220439,-0.081702,3015,1
170,3.062664,-12.516844,0,-0.220439,-0.081702,3015,1
171,3.027493,-12.514036,0,-0.220439,-0.081702,3014,1
172,2.995252,-12.508419,0,-0.220439,-0.081702,3014,1
173,2.954214,-12.516844,0,-0.220439,-0.081702,3012,1
174,2.910241,-12.525269,0,-0.220439,-0.081702,3010,1
175,2.863333,-12.502802,0,-0.220439,-0.081702,3008,1
176,2.863333,-12.469095,0,-0.220439,-0.081702,3007,1
177,2.848674,-12.455048,0,-0.220439,-0.081702,3008,1
178,2.836946,-12.474714,0,-0.220439,-0.081702,3006,1
179,2.825218,-12.491568,0,-0.220439,-0.081702,3005,1
180,2.7871,-12.491568,0,-0.220439,-0.081702,3003,1
181,2.751911,-12.491568,0,-0.220439,-0.081702,3003,1
182,2.719654,-12.497185,0,-0.220439,-0.081702,3002,1
183,2.722587,-12.499994,0,-0.220439,-0.081702,3002,1
184,2.696193,-12.499994,0,-0.220439,-0.081702,3002,1
185,2.666865,-12.494376,0,-0.220439,-0.081702,3002,1
186,2.634603,-12.488759,0,-0.220439,-0.081702,3000,1
187,2.637536,-12.494376,0,-0.220439,-0.081702,2998,1
188,2.643402,-12.499994,0,-0.220439,-0.081702,2995,1
189,2.649268,-12.505611,0,-0.220439,-0.081702,2994,1
190,2.59354,-12.502802,0,-0.220439,-0.081702,2994,1
191,2.53194,-12.499994,0,-0.220439,-0.081702,2994,1
192,2.470335,-12.499994,0,-0.220439,-0.081702,2994,1
193,2.449798,-12.499994,0,-0.220439,-0.081702,2994,1
194,2.414591,-12.516844,0,-0.220439,-0.081702,2994,1
195,2.37058,-12.533692,0,-0.220439,-0.081702,2995,1
196,2.344172,-12.5365,0,-0.220439,-0.081702,2991,1
197,2.303091,-12.519652,0,-0.220439,-0.081702,2986,1
198,2.273746,-12.533692,0,-0.220439,-0.081702,2982,1
199,2.241465,-12.564575,0,-0.220439,-0.081702,2982,1
200,2.229726,-12.592644,0,-0.220439,-0.081702,2982,1
201,2.215052,-12.592644,0,-0.220439,-0.081702,2978,1
202,2.185703,-12.592644,0,-0.220439,-0.081702,2974,2
203,2.165159,-12.587031,0,-0.220439,-0.081702,2972,2
204,2.153418,-12.584224,0,-0.220439,-0.081702,2973,2
205,2.162223,-12.556153,0,-0.220439,-0.081702,2973,2
206,2.132873,-12.514036,0,-0.220439,-0.081702,2973,2
207,2.09765,-12.471905,0,-0.220439,-0.081702,2974,2
208,2.059491,-12.415708,0,-0.220439,-0.081702,2974,2
209,2.041879,-12.291991,0,-0.220439,-0.081702,2973,2
210,2.024266,-12.097745,0,-0.220439,-0.081702,2975,2
211,2.009588,-11.804436,0,-0.220439,-0.081702,2981,2
212,2.003717,-11.45107,0,-0.220439,-0.081702,2987,2
213,1.991974,-11.03722,0,-0.220439,-0.081702,2990,2
214,1.97436,-10.582343,0,-0.220439,-0.081702,2989,2
215,1.956745,-10.140391,0,-0.220439,-0.081702,2984,2
216,1.930323,-9.720118,0,-0.220439,-0.081702,2979,2
217,1.886284,-9.353303,0,-0.220439,-0.081702,2974,2
218,1.848115,-9.025955,0,-0.220439,-0.081702,2968,2
219,1.815817,-8.666336,0,-0.220439,-0.081702,2960,2
220,1.727725,-8.383912,0,-0.220439,-0.081702,2952,2
221,1.616131,-8.051973,0,-0.220439,-0.081702,2949,2
222,1.504524,-7.777351,0,-0.220439,-0.081702,2946,2
223,1.445779,-7.458918,0,-0.220439,-0.081702,2940,2
224,1.407593,-7.160328,0,-0.220439,-0.081702,2930,2
225,1.369406,-6.872964,0,-0.220439,-0.081702,2921,2
226,1.360593,-6.538722,0,-0.220439,-0.081702,2915,2
227,1.360593,-6.276828,0,-0.220439,-0.081702,2907,2
228,1.322405,-6.03507,0,-0.220439,-0.081702,2901,2
229,1.284215,-5.851422,0,-0.220439,-0.081702,2888,2
230,1.246024,-5.673489,0,-0.220439,-0.081702,2882,2
231,1.21077,-5.472088,0,-0.220439,-0.081702,2876,2
232,1.160825,-5.279317,0,-0.220439,-0.081702,2876,2
233,1.10794,-5.063037,0,-0.220439,-0.081702,2876,2
234,1.081497,-4.849539,0,-0.220439,-0.081702,2875,2
235,1.07562,-4.632977,0,-0.220439,-0.081702,2874,2
236,1.066806,-4.398708,0,-0.220439,-0.081702,2876,2
237,1.057991,-4.205324,0,-0.220439,-0.081702,2877,2
238,1.046239,-4.047029,0,-0.220439,-0.081702,2879,2
239,1.031547,-3.920935,0,-0.220439,-0.081702,2879,2
240,1.002165,-3.759597,0,-0.220439,-0.081702,2879,2
241,0.940459,-3.612874,0,-0.220439,-0.081702,2875,2
242,0.88169,-3.466104,0,-0.220439,-0.081702,2871,2
243,0.849366,-3.333972,0,-0.220439,-0.081702,2867,2
244,0.846428,-3.178304,0,-0.220439,-0.081702,2864,2
245,0.840551,-3.084293,0,-0.220439,-0.081702,2860,2
246,0.837612,-3.022589,0,-0.220439,-0.081702,2857,2
247,0.828796,-3.002019,0,-0.220439,-0.081702,2855,2
248,0.808226,-2.952061,0,-0.220439,-0.081702,2854,2
249,0.772962,-2.919733,0,-0.220439,-0.081702,2855,2
250,0.752392,-2.887404,0,-0.220439,-0.081702,2859,1
251,0.740637,-2.887404,0,-0.220439,-0.081702,2864,1
252,0.746514,-2.846254,0,-0.220439,-0.081702,2864,1
253,0.752392,-2.805101,0,-0.220439,-0.081702,2863,1
254,0.731821,-2.772765,0,-0.220439,-0.081702,2861,1
255,0.705372,-2.787463,0,-0.220439,-0.081702,2861,1
256,0.678923,-2.805101,0,-0.220439,-0.081702,2861,1
257,0.678923,-2.81098,0,-0.220439,-0.081702,2860,1
258,0.678923,-2.819799,0,-0.220439,-0.081702,2857,1
259,0.678923,-2.834496,0,-0.220439,-0.081702,2853,1
260,0.681862,-2.884464,0,-0.220439,-0.081702,2849,1
261,0.684801,-2.925611,0,-0.220439,-0.081702,2847,1
262,0.68774,-2.957939,0,-0.220439,-0.081702,2850,1
263,0.690678,-2.966755,0,-0.220439,-0.081702,2853,1
264,0.68774,-2.975571,0,-0.220439,-0.081702,2858,1
265,0.675984,-2.984388,0,-0.220439,-0.081702,2859,1
266,0.664229,-2.996142,0,-0.220439,-0.081702,2860,1
267,0.652474,-3.007896,0,-0.220439,-0.081702,2860,1
268,0.634841,-3.022589,0,-0.220439,-0.081702,2860,1
269,0.593697,-3.028466,0,-0.220439,-0.081702,2860,1
270,0.552552,-3.034342,0,-0.220439,-0.081702,2860,1
271,0.523163,-3.043157,0,-0.220439,-0.081702,2860,1
272,0.523163,-3.060787,0,-0.220439,-0.081702,2861,1
273,0.517285,-3.075478,0,-0.220439,-0.081702,2861,1
274,0.50259,-3.090169,0,-0.220439,-0.081702,2859,1
275,0.479078,-3.101921,0,-0.220439,-0.081702,2856,1
276,0.452627,-3.110735,0,-0.220439,-0.081702,2854,1
277,0.429115,-3.116611,0,-0.220439,-0.081702,2855,1
278,0.417359,-3.107797,0,-0.220439,-0.081702,2856,1
279,0.420298,-3.098983,0,-0.220439,-0.081702,2854,1
280,0.402664,-3.110735,0,-0.220439,-0.081702,2851,1
281,0.38209,-3.1313,0,-0.220439,-0.081702,2849,1
282,0.355639,-3.154802,0,-0.220439,-0.081702,2850,1
283,0.34976,-3.151865,0,-0.220439,-0.081702,2851,1
284,0.355639,-3.151865,0,-0.220439,-0.081702,2852,1
285,0.364456,-3.151865,0,-0.220439,-0.081702,2852,1
286,0.343882,-3.140114,0,-0.220439,-0.081702,2852,1
287,0.31743,-3.1313,0,-0.220439,-0.081702,2850,1
288,0.290978,-3.119549,0,-0.220439,-0.081702,2849,1
289,0.299796,-3.119549,0,-0.220439,-0.081702,2848,1
290,0.305674,-3.119549,0,-0.220439,-0.081702,2850,1
291,0.311552,-3.125424,0,-0.220439,-0.081702,2851,1
292,0.305674,-3.137176,0,-0.220439,-0.081702,2851,1
293,0.296856,-3.151865,0,-0.220439,-0.081702,2851,1
294,0.288039,-3.160678,0,-0.220439,-0.081702,2849,1
295,0.288039,-3.163616,0,-0.220439,-0.081702,2847,1
296,0.282161,-3.166553,0,-0.220439,-0.081702,2843,1
297,0.279222,-3.169491,0,-0.220439,-0.081702,2841,1
298,0.282161,-3.172428,0,-0.220439,-0.081702,2839,1
299,0.290978,-3.172428,0,-0.220439,-0.081702,2837,1
300,0.308613,-3.175366,0,-0.220439,-0.081702,2836,1
301,0.314491,-3.184179,0,-0.220439,-0.081702,2837,1
302,0.302735,-3.195929,0,-0.220439,-0.081702,2838,1
303,0.282161,-3.207679,0,-0.220439,-0.081702,2840,1
304,0.276283,-3.213553,0,-0.220439,-0.081702,2842,1
305,0.2851,-3.225303,0,-0.220439,-0.081702,2845,1
306,0.290978,-3.231177,0,-0.220439,-0.081702,2848,1
307,0.288039,-3.237052,0,-0.220439,-0.081702,2849,1
308,0.305674,-3.237052,0,-0.220439,-0.081702,2849,1
309,0.320369,-3.225303,0,-0.220439,-0.081702,2850,1
310,0.335065,-3.216491,0,-0.220439,-0.081702,2850,1
311,0.326248,-3.207679,0,-0.220439,-0.081702,2851,1
312,0.320369,-3.213553,0,-0.220439,-0.081702,2853,1
313,0.320369,-3.219428,0,-0.220439,-0.081702,2856,1
314,0.308613,-3.231177,0,-0.220439,-0.081702,2859,1
315,0.296856,-3.239989,0,-0.220439,-0.081702,2858,1
316,0.2851,-3.237052,0,-0.220439,-0.081702,2856,1
317,0.2851,-3.22824,0,-0.220439,-0.081702,2854,1
318,0.2851,-3.222365,0,-0.220439,-0.081702,2852,1
319,0.2851,-3.237052,0,-0.220439,-0.081702,2849,1
320,0.288039,-3.245864,0,-0.220439,-0.081702,2847,1
321,0.288039,-3.278172,0,-0.220439,-0.081702,2847,1
322,0.293917,-3.301667,0,-0.220439,-0.081702,2848,1
323,0.299796,-3.301667,0,-0.220439,-0.081702,2851,1
324,0.279222,-3.278172,0,-0.220439,-0.081702,2853,1
325,0.255709,-3.251738,0,-0.220439,-0.081702,2857,1
326,0.241013,-3.251738,0,-0.220439,-0.081702,2861,1
327,0.255709,-3.251738,0,-0.220439,-0.081702,2864,1
328,0.267465,-3.266424,0,-0.220439,-0.081702,2865,1
329,0.241013,-3.278172,0,-0.220439,-0.081702,2864,1
330,0.2175,-3.286983,0,-0.220439,-0.081702,2864,1
331,0.229256,-3.284046,0,-0.220439,-0.081702,2864,1
332,0.261587,-3.281109,0,-0.220439,-0.081702,2863,1
333,0.305674,-3.278172,0,-0.220439,-0.081702,2863,1
334,0.31743,-3.275235,0,-0.220439,-0.081702,2863,1
335,0.326248,-3.266424,0,-0.220439,-0.081702,2863,1
336,0.314491,-3.269361,0,-0.220439,-0.081702,2863,1
337,0.305674,-3.275235,0,-0.220439,-0.081702,2863,1
338,0.288039,-3.281109,0,-0.220439,-0.081702,2863,1
339,0.273343,-3.281109,0,-0.220439,-0.081702,2866,1
340,0.258648,-3.269361,0,-0.220439,-0.081702,2870,1
341,0.258648,-3.260549,0,-0.220439,-0.081702,2873,1
342,0.258648,-3.269361,0,-0.220439,-0.081702,2873,1
343,0.241013,-3.286983,0,-0.220439,-0.081702,2873,1
344,0.223378,-3.284046,0,-0.220439,-0.081702,2874,1
345,0.202804,-3.263486,0,-0.220439,-0.081702,2875,1
346,0.205743,-3.248801,0,-0.220439,-0.081702,2876,1
347,0.211621,-3.254675,0,-0.220439,-0.081702,2878,1
348,0.2175,-3.248801,0,-0.220439,-0.081702,2879,1
349,0.220439,-3.234115,0,-0.220439,-0.081702,2880,1
350,0.226317,-3.239989,0,-0.220439,-0.081702,2880,1
351,0.232195,-3.257612,0,-0.220439,-0.081702,2880,1
352,0.229256,-3.272298,0,-0.220439,-0.081702,2879,1
353,0.2175,-3.269361,0,-0.220439,-0.081702,2880,1
354,0.205743,-3.266424,0,-0.220439,-0.081702,2881,1
355,0.202804,-3.275235,0,-0.220439,-0.081702,2882,1
356,0.202804,-3.281109,0,-0.220439,-0.081702,2883,1
357,0.208682,-3.284046,0,-0.220439,-0.081702,2885,1
358,0.214561,-3.286983,0,-0.220439,-0.081702,2887,1
359,0.214561,-3.286983,0,-0.220439,-0.081702,2889,1
360,0.2175,-3.28992,0,-0.220439,-0.081702,2890,1
361,0.223378,-3.292856,0,-0.220439,-0.081702,2894,1
362,0.229256,-3.295793,0,-0.220439,-0.081702,2897,1
363,0.232195,-3.281109,0,-0.220439,-0.081702,2901,1
364,0.235135,-3.266424,0,-0.220439,-0.081702,2901,1
365,0.205743,-3.251738,0,-0.220439,-0.081702,2902,1
366,0.170473,-3.248801,0,-0.220439,-0.081702,2903,1
367,0.152838,-3.242926,0,-0.220439,-0.081702,2904,1
368,0.167534,-3.239989,0,-0.220439,-0.081702,2905,1
369,0.18223,-3.239989,0,-0.220439,-0.081702,2906,1
370,0.173412,-3.231177,0,-0.220439,-0.081702,2906,1
371,0.164595,-3.225303,0,-0.220439,-0.081702,2906,1
372,0.158716,-3.225303,0,-0.220439,-0.081702,2907,1
373,0.161656,-3.234115,0,-0.220439,-0.081702,2907,1
374,0.164595,-3.242926,0,-0.220439,-0.081702,2907,1
375,0.158716,-3.248801,0,-0.220439,-0.081702,2910,1
376,0.149899,-3.251738,0,-0.220439,-0.081702,2913,1
377,0.152838,-3.254675,0,-0.220439,-0.081702,2915,1
378,0.170473,-3.254675,0,-0.220439,-0.081702,2916,1
379,0.188108,-3.260549,0,-0.220439,-0.081702,2916,1
380,0.202804,-3.272298,0,-0.220439,-0.081702,2917,1
381,0.214561,-3.284046,0,-0.220439,-0.081702,2917,1
382,0.229256,-3.286983,0,-0.220439,-0.081702,2917,1
383,0.232195,-3.29873,0,-0.220439,-0.081702,2916,1
384,0.235135,-3.307541,0,-0.220439,-0.081702,2916,1
385,0.232195,-3.310478,0,-0.220439,-0.081702,2918,1
386,0.229256,-3.304604,0,-0.220439,-0.081702,2921,1
387,0.211621,-3.29873,0,-0.220439,-0.081702,2923,1
388,0.196926,-3.281109,0,-0.220439,-0.081702,2925,2
389,0.179291,-3.269361,0,-0.220439,-0.081702,2928,2
390,0.185169,-3.272298,0,-0.220439,-0.081702,2931,2
391,0.191047,-3.284046,0,-0.220439,-0.081702,2932,2
392,0.202804,-3.286983,0,-0.220439,-0.081702,2933,2
393,0.208682,-3.239989,0,-0.220439,-0.081702,2936,2
394,0.2175,-3.151865,0,-0.220439,-0.081702,2940,2
395,0.196926,-3.004958,0,-0.220439,-0.081702,2944,2
396,0.173412,-2.837436,0,-0.220439,-0.081702,2950,2
397,0.102872,-2.658104,0,-0.220439,-0.081702,2954,2
398,0.058784,-2.47872,0,-0.220439,-0.081702,2959,2
399,0.014696,-2.269868,0,-0.220439,-0.081702,2959,2
400,-0.002939,-2.058012,0,-0.220439,-0.081702,2960,2
401,-0.029392,-1.854931,0,-0.220439,-0.081702,2959,2
402,-0.055845,-1.701854,0,-0.220439,-0.081702,2956,2
403,-0.064662,-1.548752,0,-0.220439,-0.081702,2948,2
404,-0.070541,-1.369123,0,-0.220439,-0.081702,2941,2
405,-0.088176,-1.218921,0,-0.220439,-0.081702,2937,2
406,-0.105811,-1.086376,0,-0.220439,-0.081702,2935,2
407,-0.123446,-0.962657,0,-0.220439,-0.081702,2931,2
408,-0.123446,-0.841875,0,-0.220439,-0.081702,2924,2
409,-0.120507,-0.721085,0,-0.220439,-0.081702,2919,2
410,-0.117568,-0.609128,0,-0.220439,-0.081702,2916,2
411,-0.111689,-0.488327,0,-0.220439,-0.081702,2916,2
412,-0.111689,-0.414665,0,-0.220439,-0.081702,2916,2
413,-0.117568,-0.343949,0,-0.220439,-0.081702,2917,2
414,-0.120507,-0.279125,0,-0.220439,-0.081702,2917,2
415,-0.120507,-0.2143,0,-0.220439,-0.081702,2915,2
416,-0.111689,-0.175994,0,-0.220439,-0.081702,2912,2
417,-0.102872,-0.140635,0,-0.220439,-0.081702,2911,1
418,-0.096993,-0.111169,0,-0.220439,-0.081702,2913,1
419,-0.099933,-0.111169,0,-0.220439,-0.081702,2915,1
420,-0.096993,-0.096435,0,-0.220439,-0.081702,2917,1
421,-0.049966,-0.084649,0,-0.220439,-0.081702,2917,1
422,-0.005878,-0.075809,0,-0.220439,-0.081702,2921,1
423,0.03527,-0.087596,0,-0.220439,-0.081702,2928,1
424,0.032331,-0.120008,0,-0.220439,-0.081702,2935,1
425,0.029392,-0.149475,0,-0.220439,-0.081702,2939,1
426,0.041149,-0.173048,0,-0.220439,-0.081702,2938,1
427,0.052906,-0.175994,0,-0.220439,-0.081702,2938,1
428,0.064662,-0.211353,0,-0.220439,-0.081702,2940,1
429,0.064662,-0.246713,0,-0.220439,-0.081702,2942,1
430,0.067602,-0.267339,0,-0.220439,-0.081702,2944,1
431,0.070541,-0.252606,0,-0.220439,-0.081702,2944,1
432,0.061723,-0.234926,0,-0.220439,-0.081702,2944,1
433,0.047027,-0.23198,0,-0.220439,-0.081702,2948,1
434,0.029392,-0.23198,0,-0.220439,-0.081702,2952,1
