n,x,y,val,xT,yT,dP,lab
47,0.764146,0.024377,0,-0.220439,-0.081702,3753,1
48,0.764146,0.03027,0,-0.220439,-0.081702,3754,1
49,0.761208,0.033217,0,-0.220439,-0.081702,3756,1
50,0.761208,0.027323,0,-0.220439,-0.081702,3757,1
51,0.758269,0.024377,0,-0.220439,-0.081702,3753,1
52,0.746514,0.018483,0,-0.220439,-0.081702,3748,1
53,0.734759,0.050896,0,-0.220439,-0.081702,3744,1
54,0.743576,0.083309,0,-0.220439,-0.081702,3744,1
55,0.767085,0.112776,0,-0.220439,-0.081702,3744,1
56,0.787656,0.121616,0,-0.220439,-0.081702,3743,1
57,0.790594,0.127509,0,-0.220439,-0.081702,3741,1
58,0.793533,0.136349,0,-0.220439,-0.081702,3740,1
59,0.79941,0.133402,0,-0.220439,-0.081702,3742,1
60,0.805288,0.112776,0,-0.220439,-0.081702,3746,1
61,0.805288,0.089203,0,-0.220439,-0.081702,3749,1
62,0.802349,0.06563,0,-0.220439,-0.081702,3752,1
63,0.802349,0.06563,0,-0.220439,-0.081702,3753,1
64,0.802349,0.068576,0,-0.220439,-0.081702,3753,1
65,0.802349,0.080363,0,-0.220439,-0.081702,3753,1
66,0.787656,0.086256,0,-0.220439,-0.081702,3753,1
67,0.775901,0.086256,0,-0.220439,-0.081702,3752,1
68,0.761208,0.080363,0,-0.220439,-0.081702,3754,1
69,0.752392,0.095096,0,-0.220439,-0.081702,3755,1
70,0.743576,0.103936,0,-0.220439,-0.081702,3756,1
71,0.746514,0.109829,0,-0.220439,-0.081702,3757,1
72,0.772962,0.098043,0,-0.220439,-0.081702,3757,1
73,0.79941,0.089203,0,-0.220439,-0.081702,3756,1
74,0.814103,0.083309,0,-0.220439,-0.081702,3755,1
75,0.802349,0.080363,0,-0.220439,-0.081702,3755,1
76,0.790594,0.080363,0,-0.220439,-0.081702,3755,1
77,0.775901,0.086256,0,-0.220439,-0.081702,3756,1
78,0.772962,0.089203,0,-0.220439,-0.081702,3758,1
79,0.77884,0.095096,0,-0.220439,-0.081702,3761,1
80,0.787656,0.098043,0,-0.220439,-0.081702,3763,1
81,0.79941,0.098043,0,-0.220439,-0.081702,3765,1
82,0.802349,0.098043,0,-0.220439,-0.081702,3766,1
83,0.805288,0.089203,0,-0.220439,-0.081702,3765,1
84,0.808226,0.083309,0,-0.220439,-0.081702,3764,1
85,0.808226,0.07447,0,-0.220439,-0.081702,3764,1
86,0.805288,0.062683,0,-0.220439,-0.081702,3766,1
87,0.796472,0.042057,0,-0.220439,-0.081702,3769,1
88,0.787656,0.027323,0,-0.220439,-0.081702,3772,1
89,0.772962,0.03911,0,-0.220439,-0.081702,3774,1
90,0.761208,0.059736,0,-0.220439,-0.081702,3775,1
91,0.740637,0.071523,0,-0.220439,-0.081702,3776,1
92,0.731821,0.062683,0,-0.220439,-0.081702,3776,1
93,0.725943,0.050896,0,-0.220439,-0.081702,3775,1
94,0.731821,0.050896,0,-0.220439,-0.081702,3774,1
95,0.734759,0.050896,0,-0.220439,-0.081702,3772,1
96,0.734759,0.068576,0,-0.220439,-0.081702,3777,1
97,0.731821,0.083309,0,-0.220439,-0.081702,3783,1
98,0.734759,0.095096,0,-0.220439,-0.081702,3787,1
99,0.740637,0.083309,0,-0.220439,-0.081702,3786,1
100,0.746514,0.07447,0,-0.220439,-0.081702,3785,1
101,0.75533,0.062683,0,-0.220439,-0.081702,3785,1
102,0.764146,0.071523,0,-0.220439,-0.081702,3785,1
103,0.772962,0.077416,0,-0.220439,-0.081702,3785,1
104,0.767085,0.086256,0,-0.220439,-0.081702,3784,1
105,0.752392,0.086256,0,-0.220439,-0.081702,3787,1
106,0.737698,0.05679,0,-0.220439,-0.081702,3791,1
107,0.737698,0.03027,0,-0.220439,-0.081702,3796,1
108,0.740637,0.00375,0,-0.220439,-0.081702,3798,1
109,0.737698,0.00375,0,-0.220439,-0.081702,3797,1
110,0.734759,0.015537,0,-0.220439,-0.081702,3796,1
111,0.728882,0.050896,0,-0.220439,-0.081702,3796,1
112,0.723005,0.083309,0,-0.220439,-0.081702,3798,1
113,0.720066,0.103936,0,-0.220439,-0.081702,3801,1
114,0.723005,0.100989,0,-0.220439,-0.081702,3802,1
115,0.728882,0.098043,0,-0.220439,-0.081702,3802,1
116,0.728882,0.098043,0,-0.220439,-0.081702,3802,1
117,0.734759,0.098043,0,-0.220439,-0.081702,3803,1
118,0.737698,0.106883,0,-0.220439,-0.081702,3803,1
119,0.746514,0.118669,0,-0.220439,-0.081702,3803,1
120,0.75533,0.115722,0,-0.220439,-0.081702,3801,1
121,0.764146,0.098043,0,-0.220439,-0.081702,3802,1
122,0.770024,0.077416,0,-0.220439,-0.081702,3804,1
123,0.772962,0.062683,0,-0.220439,-0.081702,3806,1
124,0.784717,0.050896,0,-0.220439,-0.081702,3808,1
125,0.79941,0.045003,0,-0.220439,-0.081702,3808,1
126,0.811165,0.053843,0,-0.220439,-0.081702,3810,1
127,0.808226,0.059736,0,-0.220439,-0.081702,3811,1
128,0.790594,0.068576,0,-0.220439,-0.081702,3814,1
129,0.775901,0.068576,0,-0.220439,-0.081702,3816,1
130,0.761208,0.071523,0,-0.220439,-0.081702,3813,1
131,0.761208,0.071523,0,-0.220439,-0.081702,3807,1
132,0.761208,0.07447,0,-0.220439,-0.081702,3802,1
133,0.764146,0.077416,0,-0.220439,-0.081702,3802,1
134,0.764146,0.083309,0,-0.220439,-0.081702,3801,1
135,0.758269,0.092149,0,-0.220439,-0.081702,3801,1
136,0.75533,0.098043,0,-0.220439,-0.081702,3803,1
137,0.758269,0.103936,0,-0.220439,-0.081702,3804,1
138,0.764146,0.100989,0,-0.220439,-0.081702,3805,1
139,0.767085,0.080363,0,-0.220439,-0.081702,3807,1
140,0.761208,0.059736,0,-0.220439,-0.081702,3808,1
141,0.737698,0.03911,0,-0.220439,-0.081702,3812,1
142,0.720066,0.03911,0,-0.220439,-0.081702,3817,1
143,0.702433,0.03911,0,-0.220439,-0.081702,3822,1
144,0.708311,0.036163,0,-0.220439,-0.081702,3822,1
145,0.71125,0.045003,0,-0.220439,-0.081702,3819,1
146,0.705372,0.05679,0,-0.220439,-0.081702,3816,1
147,0.699495,0.071523,0,-0.220439,-0.081702,3815,1
148,0.705372,0.077416,0,-0.220439,-0.081702,3814,1
149,0.714188,0.083309,0,-0.220439,-0.081702,3812,1
150,0.728882,0.083309,0,-0.220439,-0.081702,3811,1
151,0.734759,0.083309,0,-0.220439,-0.081702,3810,1
152,0.740637,0.080363,0,-0.220439,-0.081702,3809,1
153,0.758269,0.077416,0,-0.220439,-0.081702,3808,1
154,0.772962,0.071523,0,-0.220439,-0.081702,3805,1
155,0.784717,0.05679,0,-0.220439,-0.081702,3804,1
156,0.790594,0.04795,0,-0.220439,-0.081702,3804,1
157,0.796472,0.045003,0,-0.220439,-0.081702,3806,1
158,0.772962,0.062683,0,-0.220439,-0.081702,3809,1
159,0.743576,0.080363,0,-0.220439,-0.081702,3811,1
160,0.714188,0.095096,0,-0.220439,-0.081702,3812,1
161,0.720066,0.077416,0,-0.220439,-0.081702,3813,1
162,0.725943,0.053843,0,-0.220439,-0.081702,3813,1
163,0.731821,0.036163,0,-0.220439,-0.081702,3813,1
164,0.734759,0.042057,0,-0.220439,-0.081702,3814,1
165,0.734759,0.059736,0,-0.220439,-0.081702,3814,1
166,0.734759,0.071523,0,-0.220439,-0.081702,3813,1
167,0.752392,0.092149,0,-0.220439,-0.081702,3815,1
168,0.761208,0.103936,0,-0.220439,-0.081702,3817,1
169,0.770024,0.109829,0,-0.220439,-0.081702,3819,1
170,0.761208,0.098043,0,-0.220439,-0.081702,3819,1
171,0.75533,0.098043,0,-0.220439,-0.081702,3819,1
172,0.752392,0.103936,0,-0.220439,-0.081702,3819,1
173,0.746514,0.115722,0,-0.220439,-0.081702,3822,1
174,0.746514,0.121616,0,-0.220439,-0.081702,3825,1
175,0.743576,0.127509,0,-0.220439,-0.081702,3828,1
176,0.740637,0.127509,0,-0.220439,-0.081702,3827,1
177,0.737698,0.127509,0,-0.220439,-0.081702,3825,1
178,0.740637,0.118669,0,-0.220439,-0.081702,3824,1
179,0.743576,0.103936,0,-0.220439,-0.081702,3824,1
180,0.731821,0.098043,0,-0.220439,-0.081702,3823,1
181,0.714188,0.098043,0,-0.220439,-0.081702,3823,1
182,0.699495,0.095096,0,-0.220439,-0.081702,3823,1
183,0.699495,0.080363,0,-0.220439,-0.081702,3823,1
184,0.699495,0.06563,0,-0.220439,-0.081702,3823,1
185,0.714188,0.062683,0,-0.220439,-0.081702,3822,1
186,0.728882,0.050896,0,-0.220439,-0.081702,3820,1
187,0.740637,0.024377,0,-0.220439,-0.081702,3824,1
188,0.740637,-0.002143,0,-0.220439,-0.081702,3828,1
189,0.743576,-0.025716,0,-0.220439,-0.081702,3829,1
190,0.743576,-0.031609,0,-0.220439,-0.081702,3828,1
191,0.749453,-0.008036,0,-0.220439,-0.081702,3827,1
192,0.752392,0.018483,0,-0.220439,-0.081702,3830,1
193,0.764146,0.045003,0,-0.220439,-0.081702,3831,1
194,0.767085,0.053843,0,-0.220439,-0.081702,3830,1
195,0.772962,0.059736,0,-0.220439,-0.081702,3829,1
196,0.772962,0.06563,0,-0.220439,-0.081702,3829,1
197,0.772962,0.059736,0,-0.220439,-0.081702,3829,1
198,0.772962,0.04795,0,-0.220439,-0.081702,3828,1
199,0.772962,0.03911,0,-0.220439,-0.081702,3828,1
200,0.770024,0.036163,0,-0.220439,-0.081702,3830,1
201,0.761208,0.036163,0,-0.220439,-0.081702,3832,1
202,0.752392,0.03911,0,-0.220439,-0.081702,3836,1
203,0.749453,0.042057,0,-0.220439,-0.081702,3837,1
204,0.746514,0.045003,0,-0.220439,-0.081702,3834,1
205,0.749453,0.045003,0,-0.220439,-0.081702,3831,1
206,0.752392,0.045003,0,-0.220439,-0.081702,3827,1
207,0.75533,0.042057,0,-0.220439,-0.081702,3827,1
208,0.75533,0.03911,0,-0.220439,-0.081702,3826,1
209,0.75533,0.036163,0,-0.220439,-0.081702,3826,1
210,0.752392,0.033217,0,-0.220439,-0.081702,3831,2
211,0.740637,0.036163,0,-0.220439,-0.081702,3836,2
212,0.731821,0.036163,0,-0.220439,-0.081702,3838,2
213,0.723005,0.036163,0,-0.220439,-0.081702,3834,2
214,0.673046,0.033217,0,-0.220439,-0.081702,3831,2
215,0.620147,0.03027,0,-0.220439,-0.081702,3832,2
216,0.505529,0.018483,0,-0.220439,-0.081702,3838,2
217,0.361517,-0.028663,0,-0.220439,-0.081702,3843,2
218,0.179291,-0.075809,0,-0.220439,-0.081702,3848,2
219,-0.096993,-0.164208,0,-0.220439,-0.081702,3853,2
220,-0.338004,-0.270285,0,-0.220439,-0.081702,3859,2
221,-0.596636,-0.376361,0,-0.220439,-0.081702,3866,2
222,-0.802349,-0.450023,0,-0.220439,-0.081702,3873,2
223,-0.987473,-0.49422,0,-0.220439,-0.081702,3882,2
224,-1.184329,-0.556094,0,-0.220439,-0.081702,3893,2
225,-1.275402,-0.603235,0,-0.220439,-0.081702,3899,2
226,-1.360593,-0.653322,0,-0.220439,-0.081702,3897,2
227,-1.375281,-0.688677,0,-0.220439,-0.081702,3891,2
228,-1.392906,-0.724031,0,-0.220439,-0.081702,3886,2
229,-1.392906,-0.738762,0,-0.220439,-0.081702,3886,2
230,-1.392906,-0.788846,0,-0.220439,-0.081702,3887,2
231,-1.378218,-0.835983,0,-0.220439,-0.081702,3888,1
232,-1.325342,-0.894902,0,-0.220439,-0.081702,3889,1
233,-1.272464,-0.909632,0,-0.220439,-0.081702,3889,1
234,-1.213708,-0.921415,0,-0.220439,-0.081702,3889,1
235,-1.193142,-0.921415,0,-0.220439,-0.081702,3890,1
236,-1.163763,-0.936145,0,-0.220439,-0.081702,3891,1
237,-1.152011,-0.959711,0,-0.220439,-0.081702,3893,1
238,-1.149073,-0.977386,0,-0.220439,-0.081702,3898,1
239,-1.160825,-0.980332,0,-0.220439,-0.081702,3907,1
240,-1.169639,-0.971494,0,-0.220439,-0.081702,3916,1
241,-1.169639,-0.968549,0,-0.220439,-0.081702,3914,1
242,-1.175515,-0.959711,0,-0.220439,-0.081702,3908,1
243,-1.201956,-0.95382,0,-0.220439,-0.081702,3903,1
244,-1.225459,-0.944982,0,-0.220439,-0.081702,3904,1
245,-1.243086,-0.942036,0,-0.220439,-0.081702,3903,1
246,-1.246024,-0.942036,0,-0.220439,-0.081702,3897,1
247,-1.228397,-0.942036,0,-0.220439,-0.081702,3891,1
248,-1.204894,-0.942036,0,-0.220439,-0.081702,3887,1
249,-1.178453,-0.962657,0,-0.220439,-0.081702,3890,1
250,-1.175515,-0.983278,0,-0.220439,-0.081702,3893,1
251,-1.175515,-1.000952,0,-0.220439,-0.081702,3896,1
252,-1.181391,-1.003898,0,-0.220439,-0.081702,3896,1
253,-1.184329,-0.995061,0,-0.220439,-0.081702,3897,1
254,-1.181391,-0.986223,0,-0.220439,-0.081702,3898,1
255,-1.178453,-0.977386,0,-0.220439,-0.081702,3898,1
256,-1.172577,-0.965603,0,-0.220439,-0.081702,3898,1
257,-1.166701,-0.95382,0,-0.220439,-0.081702,3898,1
258,-1.166701,-0.942036,0,-0.220439,-0.081702,3901,1
259,-1.184329,-0.912578,0,-0.220439,-0.081702,3902,1
260,-1.201956,-0.886064,0,-0.220439,-0.081702,3901,1
261,-1.21077,-0.886064,0,-0.220439,-0.081702,3899,1
262,-1.231335,-0.909632,0,-0.220439,-0.081702,3898,1
263,-1.254837,-0.933199,0,-0.220439,-0.081702,3901,1
264,-1.287153,-0.924361,0,-0.220439,-0.081702,3904,1
265,-1.298903,-0.924361,0,-0.220439,-0.081702,3906,1
266,-1.281277,-0.921415,0,-0.220439,-0.081702,3907,1
267,-1.254837,-0.933199,0,-0.220439,-0.081702,3904,1
268,-1.225459,-0.959711,0,-0.220439,-0.081702,3901,1
269,-1.219583,-0.983278,0,-0.220439,-0.081702,3898,1
270,-1.213708,-0.998006,0,-0.220439,-0.081702,3898,1
271,-1.225459,-0.995061,0,-0.220439,-0.081702,3901,1
272,-1.23721,-0.983278,0,-0.220439,-0.081702,3903,1
273,-1.248962,-0.962657,0,-0.220439,-0.081702,3905,1
274,-1.248962,-0.933199,0,-0.220439,-0.081702,3902,1
275,-1.248962,-0.912578,0,-0.220439,-0.081702,3899,1
276,-1.23721,-0.90374,0,-0.220439,-0.081702,3896,1
277,-1.207832,-0.897848,0,-0.220439,-0.081702,3895,1
278,-1.181391,-0.891956,0,-0.220439,-0.081702,3893,1
279,-1.166701,-0.886064,0,-0.220439,-0.081702,3893,1
280,-1.184329,-0.883118,0,-0.220439,-0.081702,3893,1
281,-1.199018,-0.880173,0,-0.220439,-0.081702,3893,1
282,-1.207832,-0.886064,0,-0.220439,-0.081702,3896,1
283,-1.204894,-0.894902,0,-0.220439,-0.081702,3900,1
284,-1.193142,-0.90374,0,-0.220439,-0.081702,3901,1
285,-1.181391,-0.909632,0,-0.220439,-0.081702,3898,1
286,-1.169639,-0.915524,0,-0.220439,-0.081702,3896,1
287,-1.169639,-0.906686,0,-0.220439,-0.081702,3895,1
288,-1.163763,-0.88901,0,-0.220439,-0.081702,3895,1
289,-1.157887,-0.874281,0,-0.220439,-0.081702,3893,1
290,-1.152011,-0.874281,0,-0.220439,-0.081702,3891,1
291,-1.163763,-0.880173,0,-0.220439,-0.081702,3889,1
292,-1.175515,-0.88901,0,-0.220439,-0.081702,3890,1
293,-1.181391,-0.894902,0,-0.220439,-0.081702,3891,1
294,-1.172577,-0.897848,0,-0.220439,-0.081702,3895,1
295,-1.166701,-0.897848,0,-0.220439,-0.081702,3899,1
296,-1.184329,-0.909632,0,-0.220439,-0.081702,3901,1
297,-1.204894,-0.921415,0,-0.220439,-0.081702,3900,1
298,-1.228397,-0.924361,0,-0.220439,-0.081702,3900,1
299,-1.231335,-0.900794,0,-0.220439,-0.081702,3900,1
300,-1.234273,-0.880173,0,-0.220439,-0.081702,3900,1
301,-1.228397,-0.859551,0,-0.220439,-0.081702,3899,1
302,-1.222521,-0.862497,0,-0.220439,-0.081702,3898,1
303,-1.216646,-0.871335,0,-0.220439,-0.081702,3897,1
304,-1.193142,-0.883118,0,-0.220439,-0.081702,3898,1
305,-1.178453,-0.894902,0,-0.220439,-0.081702,3898,1
306,-1.166701,-0.900794,0,-0.220439,-0.081702,3898,1
307,-1.169639,-0.906686,0,-0.220439,-0.081702,3898,1
308,-1.163763,-0.906686,0,-0.220439,-0.081702,3897,1
309,-1.152011,-0.909632,0,-0.220439,-0.081702,3900,1
310,-1.137321,-0.912578,0,-0.220439,-0.081702,3905,1
311,-1.154949,-0.909632,0,-0.220439,-0.081702,3910,1
312,-1.175515,-0.90374,0,-0.220439,-0.081702,3910,1
313,-1.19608,-0.906686,0,-0.220439,-0.081702,3910,1
314,-1.193142,-0.912578,0,-0.220439,-0.081702,3909,1
315,-1.190204,-0.921415,0,-0.220439,-0.081702,3909,1
316,-1.199018,-0.915524,0,-0.220439,-0.081702,3909,1
317,-1.207832,-0.912578,0,-0.220439,-0.081702,3911,1
318,-1.204894,-0.909632,0,-0.220439,-0.081702,3913,1
319,-1.190204,-0.906686,0,-0.220439,-0.081702,3912,1
320,-1.181391,-0.90374,0,-0.220439,-0.081702,3910,1
321,-1.187266,-0.912578,0,-0.220439,-0.081702,3909,1
322,-1.187266,-0.918469,0,-0.220439,-0.081702,3909,1
323,-1.178453,-0.927307,0,-0.220439,-0.081702,3910,1
324,-1.178453,-0.927307,0,-0.220439,-0.081702,3910,1
325,-1.184329,-0.936145,0,-0.220439,-0.081702,3911,1
326,-1.190204,-0.933199,0,-0.220439,-0.081702,3912,1
327,-1.193142,-0.927307,0,-0.220439,-0.081702,3914,1
328,-1.19608,-0.918469,0,-0.220439,-0.081702,3911,1
329,-1.199018,-0.921415,0,-0.220439,-0.081702,3908,1
330,-1.201956,-0.915524,0,-0.220439,-0.081702,3903,1
331,-1.204894,-0.912578,0,-0.220439,-0.081702,3902,1
332,-1.204894,-0.909632,0,-0.220439,-0.081702,3903,1
333,-1.213708,-0.921415,0,-0.220439,-0.081702,3904,1
334,-1.222521,-0.942036,0,-0.220439,-0.081702,3906,1
335,-1.23721,-0.956765,0,-0.220439,-0.081702,3910,1
336,-1.240148,-0.962657,0,-0.220439,-0.081702,3914,1
337,-1.243086,-0.956765,0,-0.220439,-0.081702,3919,1
338,-1.231335,-0.959711,0,-0.220439,-0.081702,3920,1
339,-1.231335,-0.959711,0,-0.220439,-0.081702,3921,1
340,-1.231335,-0.950874,0,-0.220439,-0.081702,3921,1
341,-1.222521,-0.942036,0,-0.220439,-0.081702,3914,1
342,-1.201956,-0.927307,0,-0.220439,-0.081702,3908,1
343,-1.184329,-0.927307,0,-0.220439,-0.081702,3902,1
344,-1.190204,-0.924361,0,-0.220439,-0.081702,3902,1
345,-1.190204,-0.918469,0,-0.220439,-0.081702,3905,1
346,-1.184329,-0.915524,0,-0.220439,-0.081702,3907,1
347,-1.172577,-0.909632,0,-0.220439,-0.081702,3909,1
348,-1.169639,-0.897848,0,-0.220439,-0.081702,3908,1
349,-1.169639,-0.883118,0,-0.220439,-0.081702,3907,1
350,-1.169639,-0.856605,0,-0.220439,-0.081702,3907,1
351,-1.163763,-0.847767,0,-0.220439,-0.081702,3907,1
352,-1.154949,-0.877227,0,-0.220439,-0.081702,3910,1
353,-1.146135,-0.915524,0,-0.220439,-0.081702,3912,1
354,-1.143197,-0.93909,0,-0.220439,-0.081702,3916,1
355,-1.143197,-0.921415,0,-0.220439,-0.081702,3917,1
356,-1.143197,-0.90374,0,-0.220439,-0.081702,3916,1
357,-1.146135,-0.90374,0,-0.220439,-0.081702,3913,1
358,-1.149073,-0.900794,0,-0.220439,-0.081702,3910,1
359,-1.157887,-0.906686,0,-0.220439,-0.081702,3910,1
360,-1.160825,-0.915524,0,-0.220439,-0.081702,3910,1
361,-1.166701,-0.924361,0,-0.220439,-0.081702,3910,1
362,-1.163763,-0.924361,0,-0.220439,-0.081702,3910,1
363,-1.163763,-0.927307,0,-0.220439,-0.081702,3909,1
364,-1.163763,-0.924361,0,-0.220439,-0.081702,3908,1
365,-1.172577,-0.924361,0,-0.220439,-0.081702,3906,1
366,-1.178453,-0.921415,0,-0.220439,-0.081702,3902,1
367,-1.166701,-0.930253,0,-0.220439,-0.081702,3900,1
368,-1.146135,-0.942036,0,-0.220439,-0.081702,3900,1
369,-1.113816,-0.956765,0,-0.220439,-0.081702,3902,1
370,-1.102064,-0.959711,0,-0.220439,-0.081702,3903,1
371,-1.087373,-0.947928,0,-0.220439,-0.081702,3905,1
372,-1.093249,-0.930253,0,-0.220439,-0.081702,3906,1
373,-1.10794,-0.924361,0,-0.220439,-0.081702,3906,1
374,-1.128506,-0.936145,0,-0.220439,-0.081702,3904,1
375,-1.143197,-0.956765,0,-0.220439,-0.081702,3905,1
376,-1.149073,-0.968549,0,-0.220439,-0.081702,3905,1
377,-1.149073,-0.977386,0,-0.220439,-0.081702,3906,1
378,-1.143197,-0.971494,0,-0.220439,-0.081702,3906,1
379,-1.140259,-0.95382,0,-0.220439,-0.081702,3906,1
380,-1.131445,-0.933199,0,-0.220439,-0.081702,3905,1
381,-1.119692,-0.912578,0,-0.220439,-0.081702,3905,1
382,-1.113816,-0.894902,0,-0.220439,-0.081702,3903,1
383,-1.119692,-0.886064,0,-0.220439,-0.081702,3900,1
384,-1.157887,-0.880173,0,-0.220439,-0.081702,3896,1
385,-1.193142,-0.88901,0,-0.220439,-0.081702,3894,1
386,-1.216646,-0.88901,0,-0.220439,-0.081702,3892,1
387,-1.204894,-0.883118,0,-0.220439,-0.081702,3891,1
388,-1.163763,-0.900794,0,-0.220439,-0.081702,3890,1
389,-1.134383,-0.924361,0,-0.220439,-0.081702,3890,1
390,-1.131445,-0.965603,0,-0.220439,-0.081702,3889,1
391,-1.157887,-0.983278,0,-0.220439,-0.081702,3884,1
392,-1.157887,-0.992115,0,-0.220439,-0.081702,3880,1
393,-1.131445,-0.983278,0,-0.220439,-0.081702,3877,1
394,-1.105002,-0.95382,0,-0.220439,-0.081702,3877,1
395,-1.102064,-0.930253,0,-0.220439,-0.081702,3877,1
396,-1.102064,-0.909632,0,-0.220439,-0.081702,3877,1
397,-1.105002,-0.906686,0,-0.220439,-0.081702,3873,1
398,-1.10794,-0.909632,0,-0.220439,-0.081702,3869,1
399,-1.110878,-0.927307,0,-0.220439,-0.081702,3863,1
400,-1.116754,-0.944982,0,-0.220439,-0.081702,3862,1
401,-1.125568,-0.956765,0,-0.220439,-0.081702,3861,1
402,-1.134383,-0.947928,0,-0.220439,-0.081702,3863,1
403,-1.134383,-0.930253,0,-0.220439,-0.081702,3864,1
404,-1.128506,-0.909632,0,-0.220439,-0.081702,3865,1
405,-1.119692,-0.897848,0,-0.220439,-0.081702,3865,1
406,-1.113816,-0.909632,0,-0.220439,-0.081702,3865,1
407,-1.10794,-0.927307,0,-0.220439,-0.081702,3865,1
408,-1.10794,-0.944982,0,-0.220439,-0.081702,3860,1
409,-1.10794,-0.936145,0,-0.220439,-0.081702,3856,1
410,-1.113816,-0.927307,0,-0.220439,-0.081702,3851,1
411,-1.128506,-0.915524,0,-0.220439,-0.081702,3852,1
412,-1.131445,-0.915524,0,-0.220439,-0.081702,3855,1
413,-1.12263,-0.90374,0,-0.220439,-0.081702,3857,1
414,-1.119692,-0.88901,0,-0.220439,-0.081702,3854,1
415,-1.125568,-0.871335,0,-0.220439,-0.081702,3850,1
416,-1.149073,-0.862497,0,-0.220439,-0.081702,3846,1
417,-1.166701,-0.868389,0,-0.220439,-0.081702,3845,1
418,-1.184329,-0.88901,0,-0.220439,-0.081702,3845,1
419,-1.184329,-0.909632,0,-0.220439,-0.081702,3846,1
420,-1.166701,-0.915524,0,-0.220439,-0.081702,3847,1
421,-1.146135,-0.915524,0,-0.220439,-0.081702,3847,1
422,-1.140259,-0.912578,0,-0.220439,-0.081702,3847,1
423,-1.146135,-0.933199,0,-0.220439,-0.081702,3846,1
424,-1.157887,-0.95382,0,-0.220439,-0.081702,3844,1
425,-1.169639,-0.97444,0,-0.220439,-0.081702,3839,1
426,-1.169639,-0.977386,0,-0.220439,-0.081702,3836,1
427,-1.154949,-0.986223,0,-0.220439,-0.081702,3833,1
428,-1.134383,-0.995061,0,-0.220439,-0.081702,3833,1
429,-1.119692,-0.97444,0,-0.220439,-0.081702,3830,1
430,-1.093249,-0.947928,0,-0.220439,-0.081702,3827,1
431,-1.072682,-0.918469,0,-0.220439,-0.081702,3822,1
432,-1.069744,-0.915524,0,-0.220439,-0.081702,3818,1
433,-1.087373,-0.909632,0,-0.220439,-0.081702,3815,1
434,-1.105002,-0.90374,0,-0.220439,-0.081702,3812,1
435,-1.105002,-0.90374,0,-0.220439,-0.081702,3813,1
