n,x,y,val,xT,yT,dP,lab
110,0.07348,-4.691521,0,-0.220439,-0.081702,3531,1
111,0.067602,-4.694448,0,-0.220439,-0.081702,3536,1
112,0.055845,-4.700301,0,-0.220439,-0.081702,3538,1
113,0.047027,-4.697374,0,-0.220439,-0.081702,3539,1
114,0.055845,-4.691521,0,-0.220439,-0.081702,3540,1
115,0.070541,-4.694448,0,-0.220439,-0.081702,3539,1
116,0.064662,-4.703228,0,-0.220439,-0.081702,3538,1
117,0.044088,-4.720789,0,-0.220439,-0.081702,3536,1
118,0.029392,-4.732495,0,-0.220439,-0.081702,3536,1
119,0.032331,-4.735422,0,-0.220439,-0.081702,3536,1
120,0.03821,-4.726642,0,-0.220439,-0.081702,3536,1
121,0.03821,-4.717862,0,-0.220439,-0.081702,3536,1
122,0.03527,-4.720789,0,-0.220439,-0.081702,3535,1
123,0.03527,-4.720789,0,-0.220439,-0.081702,3532,1
124,0.03527,-4.723715,0,-0.220439,-0.081702,3529,1
125,0.032331,-4.729569,0,-0.220439,-0.081702,3527,1
126,0.03821,-4.732495,0,-0.220439,-0.081702,3528,1
127,0.047027,-4.732495,0,-0.220439,-0.081702,3528,1
128,0.067602,-4.735422,0,-0.220439,-0.081702,3528,1
129,0.079358,-4.717862,0,-0.220439,-0.081702,3527,1
130,0.088176,-4.697374,0,-0.220439,-0.081702,3527,1
131,0.079358,-4.673959,0,-0.220439,-0.081702,3526,1
132,0.070541,-4.676886,0,-0.220439,-0.081702,3525,1
133,0.058784,-4.685667,0,-0.220439,-0.081702,3524,1
134,0.058784,-4.676886,0,-0.220439,-0.081702,3524,1
135,0.061723,-4.659323,0,-0.220439,-0.081702,3523,1
136,0.064662,-4.647614,0,-0.220439,-0.081702,3523,1
137,0.067602,-4.650541,0,-0.220439,-0.081702,3523,1
138,0.07348,-4.656396,0,-0.220439,-0.081702,3523,1
139,0.07348,-4.668104,0,-0.220439,-0.081702,3523,1
140,0.07348,-4.679813,0,-0.220439,-0.081702,3523,1
141,0.07348,-4.691521,0,-0.220439,-0.081702,3523,1
142,0.07348,-4.694448,0,-0.220439,-0.081702,3523,1
143,0.064662,-4.697374,0,-0.220439,-0.081702,3523,1
144,0.055845,-4.694448,0,-0.220439,-0.081702,3523,1
145,0.041149,-4.697374,0,-0.220439,-0.081702,3522,1
146,0.03821,-4.697374,0,-0.220439,-0.081702,3522,1
147,0.044088,-4.700301,0,-0.220439,-0.081702,3522,1
148,0.055845,-4.700301,0,-0.220439,-0.081702,3522,1
149,0.064662,-4.685667,0,-0.220439,-0.081702,3522,1
150,0.058784,-4.671032,0,-0.220439,-0.081702,3522,1
151,0.052906,-4.656396,0,-0.220439,-0.081702,3522,1
152,0.055845,-4.668104,0,-0.220439,-0.081702,3522,1
153,0.058784,-4.676886,0,-0.220439,-0.081702,3521,1
154,0.055845,-4.685667,0,-0.220439,-0.081702,3520,1
155,0.044088,-4.68274,0,-0.220439,-0.081702,3522,1
156,0.032331,-4.673959,0,-0.220439,-0.081702,3522,1
157,0.029392,-4.668104,0,-0.220439,-0.081702,3521,1
158,0.041149,-4.673959,0,-0.220439,-0.081702,3522,1
159,0.052906,-4.68274,0,-0.220439,-0.081702,3524,1
160,0.049966,-4.691521,0,-0.220439,-0.081702,3526,1
161,0.041149,-4.685667,0,-0.220439,-0.081702,3526,1
162,0.03527,-4.685667,0,-0.220439,-0.081702,3526,1
163,0.03527,-4.68274,0,-0.220439,-0.081702,3522,1
164,0.03821,-4.679813,0,-0.220439,-0.081702,3518,1
165,0.03527,-4.671032,0,-0.220439,-0.081702,3513,1
166,0.032331,-4.668104,0,-0.220439,-0.081702,3513,1
167,0.029392,-4.679813,0,-0.220439,-0.081702,3516,1
168,0.032331,-4.694448,0,-0.220439,-0.081702,3520,1
169,0.03527,-4.706155,0,-0.220439,-0.081702,3524,1
170,0.041149,-4.703228,0,-0.220439,-0.081702,3524,1
171,0.047027,-4.703228,0,-0.220439,-0.081702,3523,1
172,0.044088,-4.706155,0,-0.220439,-0.081702,3522,1
173,0.03527,-4.709082,0,-0.220439,-0.081702,3521,1
174,0.026453,-4.706155,0,-0.220439,-0.081702,3522,1
175,0.023514,-4.706155,0,-0.220439,-0.081702,3523,1
176,0.032331,-4.712009,0,-0.220439,-0.081702,3526,1
177,0.041149,-4.714935,0,-0.220439,-0.081702,3527,1
178,0.026453,-4.714935,0,-0.220439,-0.081702,3527,1
179,0.005878,-4.709082,0,-0.220439,-0.081702,3527,1
180,-0.002939,-4.691521,0,-0.220439,-0.081702,3527,1
181,0.014696,-4.685667,0,-0.220439,-0.081702,3524,1
182,0.032331,-4.68274,0,-0.220439,-0.081702,3521,1
183,0.041149,-4.694448,0,-0.220439,-0.081702,3521,1
184,0.041149,-4.697374,0,-0.220439,-0.081702,3523,1
185,0.041149,-4.688594,0,-0.220439,-0.081702,3524,1
186,0.041149,-4.679813,0,-0.220439,-0.081702,3523,1
187,0.044088,-4.668104,0,-0.220439,-0.081702,3523,1
188,0.03821,-4.668104,0,-0.220439,-0.081702,3524,1
189,0.032331,-4.668104,0,-0.220439,-0.081702,3524,1
190,0.023514,-4.673959,0,-0.220439,-0.081702,3523,1
191,0.020574,-4.676886,0,-0.220439,-0.081702,3521,1
192,0.029392,-4.673959,0,-0.220439,-0.081702,3519,1
193,0.03821,-4.665177,0,-0.220439,-0.081702,3518,1
194,0.044088,-4.66225,0,-0.220439,-0.081702,3518,1
195,0.03821,-4.66225,0,-0.220439,-0.081702,3519,1
196,0.03527,-4.671032,0,-0.220439,-0.081702,3520,1
197,0.041149,-4.676886,0,-0.220439,-0.081702,3521,1
198,0.049966,-4.676886,0,-0.220439,-0.081702,3522,1
199,0.049966,-4.676886,0,-0.220439,-0.081702,3522,1
200,0.049966,-4.676886,0,-0.220439,-0.081702,3523,1
201,0.03821,-4.676886,0,-0.220439,-0.081702,3523,1
202,0.032331,-4.679813,0,-0.220439,-0.081702,3524,1
203,0.026453,-4.679813,0,-0.220439,-0.081702,3525,1
204,0.032331,-4.679813,0,-0.220439,-0.081702,3526,1
205,0.044088,-4.68274,0,-0.220439,-0.081702,3525,1
206,0.055845,-4.694448,0,-0.220439,-0.081702,3524,1
207,0.052906,-4.709082,0,-0.220439,-0.081702,3522,1
208,0.047027,-4.709082,0,-0.220439,-0.081702,3523,1
209,0.03821,-4.694448,0,-0.220439,-0.081702,3523,1
210,0.03821,-4.688594,0,-0.220439,-0.081702,3523,1
211,0.03821,-4.697374,0,-0.220439,-0.081702,3523,1
212,0.041149,-4.703228,0,-0.220439,-0.081702,3522,1
213,0.044088,-4.697374,0,-0.220439,-0.081702,3521,1
214,0.049966,-4.691521,0,-0.220439,-0.081702,3520,1
215,0.067602,-4.671032,0,-0.220439,-0.081702,3520,1
216,0.079358,-4.656396,0,-0.220439,-0.081702,3520,1
217,0.070541,-4.653468,0,-0.220439,-0.081702,3521,1
218,0.049966,-4.665177,0,-0.220439,-0.081702,3522,1
219,0.032331,-4.68274,0,-0.220439,-0.081702,3523,1
220,0.044088,-4.685667,0,-0.220439,-0.081702,3522,1
221,0.055845,-4.685667,0,-0.220439,-0.081702,3521,1
222,0.070541,-4.68274,0,-0.220439,-0.081702,3517,1
223,0.070541,-4.679813,0,-0.220439,-0.081702,3515,1
224,0.070541,-4.679813,0,-0.220439,-0.081702,3513,1
225,0.070541,-4.679813,0,-0.220439,-0.081702,3513,1
226,0.061723,-4.679813,0,-0.220439,-0.081702,3515,1
227,0.055845,-4.679813,0,-0.220439,-0.081702,3516,1
228,0.049966,-4.68274,0,-0.220439,-0.081702,3518,1
229,0.061723,-4.68274,0,-0.220439,-0.081702,3519,1
230,0.07348,-4.685667,0,-0.220439,-0.081702,3520,1
231,0.085237,-4.685667,0,-0.220439,-0.081702,3520,1
232,0.085237,-4.688594,0,-0.220439,-0.081702,3519,1
233,0.099933,-4.685667,0,-0.220439,-0.081702,3517,1
234,0.111689,-4.679813,0,-0.220439,-0.081702,3516,1
235,0.123446,-4.66225,0,-0.220439,-0.081702,3516,1
236,0.117568,-4.647614,0,-0.220439,-0.081702,3516,1
237,0.10875,-4.638832,0,-0.220439,-0.081702,3515,1
238,0.105811,-4.644687,0,-0.220439,-0.081702,3515,1
239,0.102872,-4.653468,0,-0.220439,-0.081702,3516,1
240,0.099933,-4.659323,0,-0.220439,-0.081702,3519,1
241,0.094054,-4.66225,0,-0.220439,-0.081702,3521,1
242,0.088176,-4.665177,0,-0.220439,-0.081702,3522,1
243,0.085237,-4.685667,0,-0.220439,-0.081702,3523,1
244,0.082298,-4.703228,0,-0.220439,-0.081702,3523,1
245,0.079358,-4.703228,0,-0.220439,-0.081702,3523,1
246,0.079358,-4.685667,0,-0.220439,-0.081702,3520,1
247,0.079358,-4.668104,0,-0.220439,-0.081702,3517,1
248,0.079358,-4.668104,0,-0.220439,-0.081702,3514,1
249,0.079358,-4.668104,0,-0.220439,-0.081702,3514,1
250,0.076419,-4.668104,0,-0.220439,-0.081702,3514,1
251,0.07348,-4.668104,0,-0.220439,-0.081702,3515,1
252,0.07348,-4.668104,0,-0.220439,-0.081702,3515,1
253,0.07348,-4.668104,0,-0.220439,-0.081702,3514,1
254,0.07348,-4.668104,0,-0.220439,-0.081702,3513,1
255,0.070541,-4.668104,0,-0.220439,-0.081702,3515,1
256,0.070541,-4.665177,0,-0.220439,-0.081702,3519,1
257,0.067602,-4.659323,0,-0.220439,-0.081702,3523,1
258,0.076419,-4.656396,0,-0.220439,-0.081702,3524,1
259,0.099933,-4.659323,0,-0.220439,-0.081702,3525,1
260,0.123446,-4.659323,0,-0.220439,-0.081702,3525,1
261,0.138142,-4.66225,0,-0.220439,-0.081702,3524,1
262,0.138142,-4.66225,0,-0.220439,-0.081702,3524,1
263,0.14696,-4.650541,0,-0.220439,-0.081702,3519,1
264,0.152838,-4.638832,0,-0.220439,-0.081702,3516,1
265,0.155777,-4.650541,0,-0.220439,-0.081702,3515,1
266,0.14402,-4.676886,0,-0.220439,-0.081702,3518,1
267,0.132264,-4.685667,0,-0.220439,-0.081702,3521,1
268,0.126385,-4.668104,0,-0.220439,-0.081702,3519,1
269,0.120507,-4.665177,0,-0.220439,-0.081702,3518,1
270,0.114629,-4.676886,0,-0.220439,-0.081702,3516,1
271,0.114629,-4.700301,0,-0.220439,-0.081702,3516,1
272,0.117568,-4.709082,0,-0.220439,-0.081702,3516,1
273,0.117568,-4.697374,0,-0.220439,-0.081702,3516,1
274,0.114629,-4.676886,0,-0.220439,-0.081702,3516,1
275,0.111689,-4.653468,0,-0.220439,-0.081702,3516,1
276,0.111689,-4.650541,0,-0.220439,-0.081702,3515,1
277,0.111689,-4.644687,0,-0.220439,-0.081702,3514,1
278,0.123446,-4.641759,0,-0.220439,-0.081702,3513,1
279,0.132264,-4.641759,0,-0.220439,-0.081702,3513,1
280,0.141081,-4.644687,0,-0.220439,-0.081702,3511,1
281,0.141081,-4.650541,0,-0.220439,-0.081702,3510,1
282,0.14696,-4.653468,0,-0.220439,-0.081702,3508,1
283,0.149899,-4.650541,0,-0.220439,-0.081702,3508,2
284,0.155777,-4.644687,0,-0.220439,-0.081702,3513,2
285,0.138142,-4.641759,0,-0.220439,-0.081702,3517,2
286,0.117568,-4.641759,0,-0.220439,-0.081702,3522,2
287,0.099933,-4.603702,0,-0.220439,-0.081702,3522,2
288,0.094054,-4.536359,0,-0.220439,-0.081702,3521,2
289,0.03821,-4.442645,0,-0.220439,-0.081702,3520,2
290,-0.070541,-4.354765,0,-0.220439,-0.081702,3519,2
291,-0.179291,-4.234631,0,-0.220439,-0.081702,3517,2
292,-0.31743,-4.07928,0,-0.220439,-0.081702,3515,2
293,-0.429115,-3.91507,0,-0.220439,-0.081702,3512,2
294,-0.587819,-3.750795,0,-0.220439,-0.081702,3512,2
295,-0.708311,-3.568848,0,-0.220439,-0.081702,3511,2
296,-0.837612,-3.336908,0,-0.220439,-0.081702,3509,2
297,-0.91989,-3.107797,0,-0.220439,-0.081702,3504,2
298,-0.996288,-2.896221,0,-0.220439,-0.081702,3499,2
299,-1.078559,-2.693386,0,-0.220439,-0.081702,3496,2
300,-1.160825,-2.446367,0,-0.220439,-0.081702,3491,2
301,-1.201956,-2.158062,0,-0.220439,-0.081702,3487,2
302,-1.207832,-1.910857,0,-0.220439,-0.081702,3479,2
303,-1.190204,-1.684189,0,-0.220439,-0.081702,3475,2
304,-1.172577,-1.557585,0,-0.220439,-0.081702,3466,2
305,-1.137321,-1.419187,0,-0.220439,-0.081702,3460,2
306,-1.10794,-1.319058,0,-0.220439,-0.081702,3453,2
307,-1.069744,-1.210085,0,-0.220439,-0.081702,3449,2
308,-1.025671,-1.121723,0,-0.220439,-0.081702,3442,2
309,-1.002165,-1.036301,0,-0.220439,-0.081702,3437,2
310,-0.972781,-0.947928,0,-0.220439,-0.081702,3432,2
311,-0.940459,-0.856605,0,-0.220439,-0.081702,3429,2
312,-0.90226,-0.756439,0,-0.220439,-0.081702,3428,2
313,-0.878752,-0.668053,0,-0.220439,-0.081702,3427,2
314,-0.878752,-0.588504,0,-0.220439,-0.081702,3426,2
315,-0.869936,-0.506005,0,-0.220439,-0.081702,3424,2
316,-0.855243,-0.44413,0,-0.220439,-0.081702,3422,2
317,-0.843489,-0.396986,0,-0.220439,-0.081702,3418,2
318,-0.819981,-0.399933,0,-0.220439,-0.081702,3417,2
319,-0.796472,-0.423505,0,-0.220439,-0.081702,3416,2
320,-0.770024,-0.461809,0,-0.220439,-0.081702,3417,2
321,-0.749453,-0.508952,0,-0.220439,-0.081702,3419,1
322,-0.731821,-0.547255,0,-0.220439,-0.081702,3421,1
323,-0.714188,-0.615021,0,-0.220439,-0.081702,3422,1
324,-0.702433,-0.685731,0,-0.220439,-0.081702,3422,1
325,-0.684801,-0.759385,0,-0.220439,-0.081702,3421,1
326,-0.66129,-0.815361,0,-0.220439,-0.081702,3420,1
327,-0.640719,-0.859551,0,-0.220439,-0.081702,3420,1
328,-0.631902,-0.90374,0,-0.220439,-0.081702,3422,1
329,-0.634841,-0.930253,0,-0.220439,-0.081702,3423,1
330,-0.626024,-0.95382,0,-0.220439,-0.081702,3422,1
331,-0.620147,-0.962657,0,-0.220439,-0.081702,3420,1
332,-0.614269,-0.977386,0,-0.220439,-0.081702,3419,1
333,-0.620147,-0.995061,0,-0.220439,-0.081702,3421,1
334,-0.623086,-1.009789,0,-0.220439,-0.081702,3424,1
335,-0.623086,-0.998006,0,-0.220439,-0.081702,3427,1
336,-0.623086,-0.989169,0,-0.220439,-0.081702,3427,1
337,-0.626024,-0.977386,0,-0.220439,-0.081702,3425,1
338,-0.628963,-0.971494,0,-0.220439,-0.081702,3423,1
339,-0.626024,-0.968549,0,-0.220439,-0.081702,3422,1
340,-0.623086,-0.962657,0,-0.220439,-0.081702,3421,1
341,-0.620147,-0.959711,0,-0.220439,-0.081702,3419,1
342,-0.617208,-0.956765,0,-0.220439,-0.081702,3417,1
343,-0.617208,-0.959711,0,-0.220439,-0.081702,3415,1
344,-0.620147,-0.962657,0,-0.220439,-0.081702,3414,1
345,-0.626024,-0.959711,0,-0.220439,-0.081702,3414,1
346,-0.628963,-0.956765,0,-0.220439,-0.081702,3414,1
347,-0.631902,-0.95382,0,-0.220439,-0.081702,3416,1
348,-0.634841,-0.95382,0,-0.220439,-0.081702,3417,1
349,-0.63778,-0.962657,0,-0.220439,-0.081702,3418,1
350,-0.640719,-0.971494,0,-0.220439,-0.081702,3418,1
351,-0.620147,-0.986223,0,-0.220439,-0.081702,3420,1
352,-0.593697,-0.995061,0,-0.220439,-0.081702,3422,1
353,-0.561369,-0.995061,0,-0.220439,-0.081702,3420,1
354,-0.552552,-0.989169,0,-0.220439,-0.081702,3416,1
355,-0.549613,-0.977386,0,-0.220439,-0.081702,3412,1
356,-0.549613,-0.971494,0,-0.220439,-0.081702,3412,1
357,-0.552552,-0.980332,0,-0.220439,-0.081702,3411,1
358,-0.555491,-0.995061,0,-0.220439,-0.081702,3410,1
359,-0.567247,-1.006844,0,-0.220439,-0.081702,3410,1
360,-0.581941,-1.000952,0,-0.220439,-0.081702,3409,1
361,-0.590758,-0.998006,0,-0.220439,-0.081702,3415,1
362,-0.608391,-0.992115,0,-0.220439,-0.081702,3421,1
363,-0.620147,-0.986223,0,-0.220439,-0.081702,3426,1
364,-0.631902,-0.980332,0,-0.220439,-0.081702,3422,1
365,-0.631902,-0.977386,0,-0.220439,-0.081702,3420,1
366,-0.620147,-0.998006,0,-0.220439,-0.081702,3418,1
367,-0.61133,-1.021572,0,-0.220439,-0.081702,3418,1
368,-0.602514,-1.042192,0,-0.220439,-0.081702,3419,1
369,-0.593697,-1.039246,0,-0.220439,-0.081702,3419,1
370,-0.58488,-1.036301,0,-0.220439,-0.081702,3420,1
371,-0.581941,-1.036301,0,-0.220439,-0.081702,3420,1
372,-0.58488,-1.042192,0,-0.220439,-0.081702,3420,1
373,-0.590758,-1.045138,0,-0.220439,-0.081702,3419,1
374,-0.596636,-1.027464,0,-0.220439,-0.081702,3419,1
375,-0.593697,-1.003898,0,-0.220439,-0.081702,3419,1
376,-0.587819,-0.989169,0,-0.220439,-0.081702,3418,1
377,-0.58488,-0.998006,0,-0.220439,-0.081702,3418,1
378,-0.581941,-1.006844,0,-0.220439,-0.081702,3418,1
379,-0.579003,-1.006844,0,-0.220439,-0.081702,3418,1
380,-0.570186,-1.006844,0,-0.220439,-0.081702,3419,1
381,-0.555491,-0.983278,0,-0.220439,-0.081702,3419,1
382,-0.543736,-0.962657,0,-0.220439,-0.081702,3417,1
383,-0.546674,-0.93909,0,-0.220439,-0.081702,3414,1
384,-0.55843,-0.950874,0,-0.220439,-0.081702,3411,1
385,-0.579003,-0.962657,0,-0.220439,-0.081702,3411,1
386,-0.587819,-0.983278,0,-0.220439,-0.081702,3414,1
387,-0.593697,-0.992115,0,-0.220439,-0.081702,3417,1
388,-0.596636,-0.998006,0,-0.220439,-0.081702,3420,1
389,-0.599575,-0.980332,0,-0.220439,-0.081702,3419,1
390,-0.602514,-0.962657,0,-0.220439,-0.081702,3417,1
391,-0.61133,-0.944982,0,-0.220439,-0.081702,3415,1
392,-0.631902,-0.95382,0,-0.220439,-0.081702,3412,1
393,-0.652474,-0.965603,0,-0.220439,-0.081702,3409,1
394,-0.652474,-0.971494,0,-0.220439,-0.081702,3407,1
395,-0.640719,-0.977386,0,-0.220439,-0.081702,3407,1
396,-0.628963,-0.977386,0,-0.220439,-0.081702,3408,1
397,-0.623086,-0.97444,0,-0.220439,-0.081702,3410,1
398,-0.614269,-0.97444,0,-0.220439,-0.081702,3411,1
399,-0.61133,-0.971494,0,-0.220439,-0.081702,3410,1
400,-0.620147,-0.965603,0,-0.220439,-0.081702,3408,1
401,-0.628963,-0.956765,0,-0.220439,-0.081702,3408,1
402,-0.631902,-0.947928,0,-0.220439,-0.081702,3408,1
403,-0.628963,-0.942036,0,-0.220439,-0.081702,3407,1
404,-0.628963,-0.927307,0,-0.220439,-0.081702,3404,1
405,-0.634841,-0.912578,0,-0.220439,-0.081702,3403,1
406,-0.643658,-0.909632,0,-0.220439,-0.081702,3405,1
407,-0.646596,-0.921415,0,-0.220439,-0.081702,3408,1
408,-0.63778,-0.930253,0,-0.220439,-0.081702,3408,1
409,-0.628963,-0.924361,0,-0.220439,-0.081702,3408,1
410,-0.617208,-0.918469,0,-0.220439,-0.081702,3406,1
411,-0.617208,-0.918469,0,-0.220439,-0.081702,3403,1
412,-0.614269,-0.921415,0,-0.220439,-0.081702,3401,1
413,-0.614269,-0.918469,0,-0.220439,-0.081702,3401,1
414,-0.614269,-0.918469,0,-0.220439,-0.081702,3401,1
415,-0.620147,-0.918469,0,-0.220439,-0.081702,3401,1
416,-0.623086,-0.921415,0,-0.220439,-0.081702,3401,1
417,-0.626024,-0.918469,0,-0.220439,-0.081702,3401,1
418,-0.626024,-0.912578,0,-0.220439,-0.081702,3404,1
419,-0.626024,-0.909632,0,-0.220439,-0.081702,3409,1
420,-0.628963,-0.915524,0,-0.220439,-0.081702,3415,1
421,-0.631902,-0.918469,0,-0.220439,-0.081702,3417,1
422,-0.631902,-0.918469,0,-0.220439,-0.081702,3417,1
423,-0.628963,-0.930253,0,-0.220439,-0.081702,3412,1
424,-0.617208,-0.942036,0,-0.220439,-0.081702,3406,1
425,-0.605452,-0.956765,0,-0.220439,-0.081702,3400,1
426,-0.593697,-0.962657,0,-0.220439,-0.081702,3400,1
427,-0.58488,-0.968549,0,-0.220439,-0.081702,3399,1
428,-0.579003,-0.977386,0,-0.220439,-0.081702,3398,1
429,-0.576064,-0.980332,0,-0.220439,-0.081702,3402,1
430,-0.573125,-0.959711,0,-0.220439,-0.081702,3407,1
