n,x,y,val,xT,yT,dP,lab
115,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
116,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
117,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
118,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
119,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
120,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
121,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
122,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
123,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
124,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
125,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
126,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
127,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
128,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
129,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
130,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
131,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
132,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
133,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
134,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
135,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
136,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
137,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
138,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
139,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
140,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
141,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
142,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
143,-9.691106,-29.617252,0,-0.220439,-0.081702,253,-1
144,-9.691106,-29.617252,0,-0.220439,-0.081702,253,-1
145,-9.691106,-29.617252,0,-0.220439,-0.081702,253,-1
146,-9.691106,-29.617252,0,-0.220439,-0.081702,253,-1
147,-9.691106,-29.617252,0,-0.220439,-0.081702,253,-1
148,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
149,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
150,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
151,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
152,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
153,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
154,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
155,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
156,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
157,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
158,NaN,NaN,4,-0.220439,-0.081702,NaN,-1
159,-3.613356,-22.234336,0,-0.220439,-0.081702,1403,2
160,-3.613356,-22.234336,0,-0.220439,-0.081702,1403,2
161,-3.712881,-22.034599,0,-0.220439,-0.081702,1432,2
162,-3.81531,-21.834296,0,-0.220439,-0.081702,1462,2
163,-4.037641,-21.245383,0,-0.220439,-0.081702,1548,2
164,-4.160456,-20.852708,0,-0.220439,-0.081702,1605,2
165,-4.280311,-20.00918,0,-0.220439,-0.081702,1750,2
166,-4.277388,-19.557813,0,-0.220439,-0.081702,1838,2
167,-4.274465,-19.103906,0,-0.220439,-0.081702,1927,2
168,-4.417659,-18.755886,0,-0.220439,-0.081702,1985,2
169,-4.549115,-18.263051,0,-0.220439,-0.081702,2075,2
170,-4.735991,-17.620308,0,-0.220439,-0.081702,2191,2
171,-4.762262,-17.142616,0,-0.220439,-0.081702,2283,2
172,-4.829391,-16.675976,0,-0.220439,-0.081702,2363,2
173,-4.867328,-16.177156,0,-0.220439,-0.081702,2443,2
174,-4.911096,-15.697653,0,-0.220439,-0.081702,2514,2
175,-4.928601,-15.202164,0,-0.220439,-0.081702,2596,2
176,-4.928601,-14.740168,0,-0.220439,-0.081702,2672,2
177,-4.931519,-14.295574,0,-0.220439,-0.081702,2748,2
178,-4.916931,-13.824213,0,-0.220439,-0.081702,2811,2
179,-4.896507,-13.417864,0,-0.220439,-0.081702,2879,2
180,-4.867328,-13.004542,0,-0.220439,-0.081702,2943,2
181,-4.838146,-12.643153,0,-0.220439,-0.081702,3011,2
182,-4.855656,-12.266671,0,-0.220439,-0.081702,3072,2
183,-4.884836,-11.875001,0,-0.220439,-0.081702,3133,2
184,-4.919849,-11.496351,0,-0.220439,-0.081702,3195,2
185,-4.908178,-11.105331,0,-0.220439,-0.081702,3251,2
186,-4.914013,-10.758771,0,-0.220439,-0.081702,3306,2
187,-4.937354,-10.402862,0,-0.220439,-0.081702,3358,2
188,-4.969444,-10.037567,0,-0.220439,-0.081702,3412,2
189,-4.998614,-9.700079,0,-0.220439,-0.081702,3463,2
190,-5.010281,-9.347565,0,-0.220439,-0.081702,3516,2
191,-5.013198,-9.017332,0,-0.220439,-0.081702,3571,2
192,-5.019031,-8.666336,0,-0.220439,-0.081702,3626,2
193,-5.042364,-8.366608,0,-0.220439,-0.081702,3678,2
194,-5.065695,-8.03464,0,-0.220439,-0.081702,3726,2
195,-5.094857,-7.725276,0,-0.220439,-0.081702,3768,2
196,-5.129847,-7.424151,0,-0.220439,-0.081702,3811,2
197,-5.185241,-7.148724,0,-0.220439,-0.081702,3852,2
198,-5.220221,-6.910719,0,-0.220439,-0.081702,3893,2
199,-5.255197,-6.669567,0,-0.220439,-0.081702,3929,2
200,-5.26977,-6.463091,0,-0.220439,-0.081702,3961,2
201,-5.284342,-6.238977,0,-0.220439,-0.081702,3990,2
202,-5.316397,-6.029241,0,-0.220439,-0.081702,4022,2
203,-5.351362,-5.807678,0,-0.220439,-0.081702,4056,2
204,-5.389237,-5.612208,0,-0.220439,-0.081702,4092,2
205,-5.36593,-5.425367,0,-0.220439,-0.081702,4114,2
206,-5.339708,-5.253021,0,-0.220439,-0.081702,4137,2
207,-5.322225,-5.11566,0,-0.220439,-0.081702,4159,2
208,-5.33388,-4.966541,0,-0.220439,-0.081702,4184,2
209,-5.360103,-4.829059,0,-0.220439,-0.081702,4204,2
210,-5.377584,-4.650541,0,-0.220439,-0.081702,4223,2
211,-5.397977,-4.512933,0,-0.220439,-0.081702,4241,2
212,-5.418369,-4.360625,0,-0.220439,-0.081702,4261,2
213,-5.438759,-4.202393,0,-0.220439,-0.081702,4277,2
214,-5.444584,-4.023573,0,-0.220439,-0.081702,4295,2
215,-5.438759,-3.871074,0,-0.220439,-0.081702,4312,2
216,-5.43002,-3.783068,0,-0.220439,-0.081702,4326,2
217,-5.427107,-3.727322,0,-0.220439,-0.081702,4335,2
218,-5.447497,-3.69798,0,-0.220439,-0.081702,4337,2
219,-5.467885,-3.651027,0,-0.220439,-0.081702,4346,2
220,-5.403803,-3.595264,0,-0.220439,-0.081702,4355,2
221,-5.301827,-3.551236,0,-0.220439,-0.081702,4363,2
222,-5.202731,-3.530689,0,-0.220439,-0.081702,4362,2
223,-5.191071,-3.530689,0,-0.220439,-0.081702,4359,2
224,-5.185241,-3.560042,0,-0.220439,-0.081702,4354,1
225,-5.182325,-3.615809,0,-0.220439,-0.081702,4349,1
226,-5.17358,-3.677438,0,-0.220439,-0.081702,4347,1
227,-5.167749,-3.730257,0,-0.220439,-0.081702,4341,1
228,-5.161918,-3.780135,0,-0.220439,-0.081702,4336,1
229,-5.159003,-3.868141,0,-0.220439,-0.081702,4331,1
230,-5.153172,-3.944398,0,-0.220439,-0.081702,4327,1
231,-5.147341,-3.99425,0,-0.220439,-0.081702,4324,1
232,-5.129847,-4.017709,0,-0.220439,-0.081702,4322,1
233,-5.115268,-4.035301,0,-0.220439,-0.081702,4322,1
234,-5.100689,-4.026505,0,-0.220439,-0.081702,4322,1
235,-5.100689,-4.00598,0,-0.220439,-0.081702,4322,1
236,-5.109437,-3.988386,0,-0.220439,-0.081702,4326,1
237,-5.115268,-3.991318,0,-0.220439,-0.081702,4329,1
238,-5.124016,-3.988386,0,-0.220439,-0.081702,4332,1
239,-5.132763,-3.979589,0,-0.220439,-0.081702,4333,1
240,-5.150256,-3.973724,0,-0.220439,-0.081702,4333,1
241,-5.170664,-3.973724,0,-0.220439,-0.081702,4333,1
242,-5.17358,-3.944398,0,-0.220439,-0.081702,4334,1
243,-5.17358,-3.918003,0,-0.220439,-0.081702,4335,1
244,-5.17358,-3.891606,0,-0.220439,-0.081702,4335,1
245,-5.170664,-3.894539,0,-0.220439,-0.081702,4335,1
246,-5.167749,-3.888673,0,-0.220439,-0.081702,4334,1
247,-5.167749,-3.859341,0,-0.220439,-0.081702,4337,1
248,-5.167749,-3.83294,0,-0.220439,-0.081702,4340,1
249,-5.170664,-3.812406,0,-0.220439,-0.081702,4343,1
250,-5.170664,-3.800671,0,-0.220439,-0.081702,4344,1
251,-5.17358,-3.788936,0,-0.220439,-0.081702,4344,1
252,-5.188156,-3.774267,0,-0.220439,-0.081702,4344,1
253,-5.202731,-3.774267,0,-0.220439,-0.081702,4344,1
254,-5.217306,-3.771333,0,-0.220439,-0.081702,4344,1
255,-5.211476,-3.765465,0,-0.220439,-0.081702,4345,1
256,-5.205646,-3.762531,0,-0.220439,-0.081702,4346,1
257,-5.217306,-3.744927,0,-0.220439,-0.081702,4347,1
258,-5.234795,-3.724388,0,-0.220439,-0.081702,4347,1
259,-5.263941,-3.706783,0,-0.220439,-0.081702,4347,1
260,-5.278513,-3.703848,0,-0.220439,-0.081702,4348,1
261,-5.293084,-3.703848,0,-0.220439,-0.081702,4350,1
262,-5.298913,-3.703848,0,-0.220439,-0.081702,4353,1
263,-5.29017,-3.71852,0,-0.220439,-0.081702,4355,1
264,-5.275599,-3.733191,0,-0.220439,-0.081702,4355,1
265,-5.261027,-3.739059,0,-0.220439,-0.081702,4356,1
266,-5.258112,-3.733191,0,-0.220439,-0.081702,4355,1
267,-5.255197,-3.730257,0,-0.220439,-0.081702,4355,1
268,-5.252283,-3.733191,0,-0.220439,-0.081702,4357,1
269,-5.252283,-3.736125,0,-0.220439,-0.081702,4360,1
270,-5.278513,-3.736125,0,-0.220439,-0.081702,4366,1
271,-5.307655,-3.727322,0,-0.220439,-0.081702,4368,1
272,-5.328052,-3.71852,0,-0.220439,-0.081702,4371,1
273,-5.310569,-3.712651,0,-0.220439,-0.081702,4372,1
274,-5.29017,-3.712651,0,-0.220439,-0.081702,4372,1
275,-5.281427,-3.706783,0,-0.220439,-0.081702,4372,1
276,-5.281427,-3.703848,0,-0.220439,-0.081702,4372,1
277,-5.287256,-3.69798,0,-0.220439,-0.081702,4372,1
278,-5.29017,-3.692111,0,-0.220439,-0.081702,4372,1
279,-5.295998,-3.689176,0,-0.220439,-0.081702,4372,1
280,-5.298913,-3.686242,0,-0.220439,-0.081702,4371,1
281,-5.301827,-3.683307,0,-0.220439,-0.081702,4370,1
282,-5.298913,-3.680373,0,-0.220439,-0.081702,4366,1
283,-5.301827,-3.668635,0,-0.220439,-0.081702,4364,1
284,-5.304741,-3.662766,0,-0.220439,-0.081702,4362,1
285,-5.310569,-3.656896,0,-0.220439,-0.081702,4362,1
286,-5.313483,-3.659831,0,-0.220439,-0.081702,4365,1
287,-5.316397,-3.656896,0,-0.220439,-0.081702,4370,1
288,-5.310569,-3.656896,0,-0.220439,-0.081702,4373,1
289,-5.298913,-3.656896,0,-0.220439,-0.081702,4374,1
290,-5.284342,-3.659831,0,-0.220439,-0.081702,4373,1
291,-5.284342,-3.662766,0,-0.220439,-0.081702,4371,1
292,-5.298913,-3.653962,0,-0.220439,-0.081702,4370,1
293,-5.316397,-3.639288,0,-0.220439,-0.081702,4369,1
294,-5.322225,-3.624614,0,-0.220439,-0.081702,4374,1
295,-5.325139,-3.624614,0,-0.220439,-0.081702,4378,1
296,-5.325139,-3.621679,0,-0.220439,-0.081702,4381,1
297,-5.328052,-3.618744,0,-0.220439,-0.081702,4381,1
298,-5.328052,-3.609939,0,-0.220439,-0.081702,4382,1
299,-5.330966,-3.601134,0,-0.220439,-0.081702,4382,1
300,-5.330966,-3.592329,0,-0.220439,-0.081702,4383,1
301,-5.33388,-3.589394,0,-0.220439,-0.081702,4383,1
302,-5.345535,-3.586459,0,-0.220439,-0.081702,4384,1
303,-5.35719,-3.557107,0,-0.220439,-0.081702,4384,1
304,-5.35719,-3.527753,0,-0.220439,-0.081702,4385,1
305,-5.345535,-3.518947,0,-0.220439,-0.081702,4387,1
306,-5.33388,-3.539495,0,-0.220439,-0.081702,4389,1
307,-5.336794,-3.562978,0,-0.220439,-0.081702,4390,1
308,-5.345535,-3.565913,0,-0.220439,-0.081702,4390,1
309,-5.354276,-3.551236,0,-0.220439,-0.081702,4390,1
310,-5.368844,-3.533624,0,-0.220439,-0.081702,4390,1
311,-5.377584,-3.518947,0,-0.220439,-0.081702,4389,1
312,-5.377584,-3.521882,0,-0.220439,-0.081702,4389,1
313,-5.374671,-3.521882,0,-0.220439,-0.081702,4389,1
314,-5.371757,-3.516011,0,-0.220439,-0.081702,4388,1
315,-5.368844,-3.516011,0,-0.220439,-0.081702,4387,1
316,-5.368844,-3.521882,0,-0.220439,-0.081702,4387,1
317,-5.36593,-3.527753,0,-0.220439,-0.081702,4386,1
318,-5.36593,-3.533624,0,-0.220439,-0.081702,4384,1
319,-5.36593,-3.530689,0,-0.220439,-0.081702,4383,1
320,-5.368844,-3.516011,0,-0.220439,-0.081702,4385,1
321,-5.374671,-3.504269,0,-0.220439,-0.081702,4386,1
322,-5.374671,-3.507204,0,-0.220439,-0.081702,4387,1
323,-5.368844,-3.516011,0,-0.220439,-0.081702,4387,1
324,-5.360103,-3.51014,0,-0.220439,-0.081702,4385,1
325,-5.351362,-3.498397,0,-0.220439,-0.081702,4384,1
326,-5.354276,-3.48959,0,-0.220439,-0.081702,4385,2
327,-5.354276,-3.492526,0,-0.220439,-0.081702,4388,2
328,-5.351362,-3.498397,0,-0.220439,-0.081702,4392,2
329,-5.345535,-3.498397,0,-0.220439,-0.081702,4392,2
330,-5.29017,-3.480783,0,-0.220439,-0.081702,4392,2
331,-5.196901,-3.45436,0,-0.220439,-0.081702,4391,2
332,-5.086109,-3.419128,0,-0.220439,-0.081702,4390,2
333,-4.972361,-3.383893,0,-0.220439,-0.081702,4389,2
334,-4.823555,-3.336908,0,-0.220439,-0.081702,4391,2
335,-4.633805,-3.284046,0,-0.220439,-0.081702,4395,2
336,-4.411815,-3.181241,0,-0.220439,-0.081702,4399,2
337,-4.242312,-3.098983,0,-0.220439,-0.081702,4406,2
338,-4.002544,-2.969694,0,-0.220439,-0.081702,4411,2
339,-3.794826,-2.890343,0,-0.220439,-0.081702,4416,2
340,-3.493312,-2.761006,0,-0.220439,-0.081702,4421,2
341,-3.267781,-2.622819,0,-0.220439,-0.081702,4425,2
342,-2.974733,-2.481661,0,-0.220439,-0.081702,4429,2
343,-2.757776,-2.346356,0,-0.220439,-0.081702,4429,2
344,-2.496738,-2.252215,0,-0.220439,-0.081702,4428,2
345,-2.285484,-2.13158,0,-0.220439,-0.081702,4424,2
346,-2.080039,-2.034469,0,-0.220439,-0.081702,4419,2
347,-1.88922,-1.907914,0,-0.220439,-0.081702,4414,2
348,-1.733598,-1.796058,0,-0.220439,-0.081702,4413,2
349,-1.563266,-1.690077,0,-0.220439,-0.081702,4414,2
350,-1.416405,-1.610584,0,-0.220439,-0.081702,4416,2
351,-1.243086,-1.52814,0,-0.220439,-0.081702,4408,2
352,-1.06093,-1.448635,0,-0.220439,-0.081702,4399,2
353,-0.905198,-1.375013,0,-0.220439,-0.081702,4381,2
354,-0.764146,-1.336728,0,-0.220439,-0.081702,4371,2
355,-0.678923,-1.277826,0,-0.220439,-0.081702,4360,2
356,-0.570186,-1.251319,0,-0.220439,-0.081702,4358,2
357,-0.496712,-1.195359,0,-0.220439,-0.081702,4355,2
358,-0.396786,-1.16885,0,-0.220439,-0.081702,4349,2
359,-0.364456,-1.142341,0,-0.220439,-0.081702,4343,2
360,-0.338004,-1.145287,0,-0.220439,-0.081702,4337,1
361,-0.340943,-1.148232,0,-0.220439,-0.081702,4336,1
362,-0.340943,-1.165905,0,-0.220439,-0.081702,4336,1
363,-0.326248,-1.189468,0,-0.220439,-0.081702,4337,1
364,-0.293917,-1.213031,0,-0.220439,-0.081702,4335,1
365,-0.261587,-1.224812,0,-0.220439,-0.081702,4333,1
366,-0.241013,-1.230703,0,-0.220439,-0.081702,4330,1
367,-0.243952,-1.236593,0,-0.220439,-0.081702,4329,1
368,-0.243952,-1.233648,0,-0.220439,-0.081702,4332,1
369,-0.241013,-1.233648,0,-0.220439,-0.081702,4338,1
370,-0.235135,-1.233648,0,-0.220439,-0.081702,4343,1
371,-0.232195,-1.233648,0,-0.220439,-0.081702,4345,1
372,-0.246891,-1.242484,0,-0.220439,-0.081702,4346,1
373,-0.261587,-1.251319,0,-0.220439,-0.081702,4347,1
374,-0.273343,-1.266046,0,-0.220439,-0.081702,4348,1
375,-0.273343,-1.266046,0,-0.220439,-0.081702,4350,1
376,-0.261587,-1.268991,0,-0.220439,-0.081702,4352,1
377,-0.24983,-1.277826,0,-0.220439,-0.081702,4354,1
378,-0.238074,-1.286662,0,-0.220439,-0.081702,4354,1
379,-0.214561,-1.295497,0,-0.220439,-0.081702,4354,1
380,-0.191047,-1.295497,0,-0.220439,-0.081702,4353,1
381,-0.164595,-1.289607,0,-0.220439,-0.081702,4351,1
382,-0.152838,-1.268991,0,-0.220439,-0.081702,4351,1
383,-0.141081,-1.251319,0,-0.220439,-0.081702,4351,1
384,-0.129325,-1.236593,0,-0.220439,-0.081702,4353,1
385,-0.132264,-1.230703,0,-0.220439,-0.081702,4349,1
386,-0.132264,-1.213031,0,-0.220439,-0.081702,4344,1
387,-0.132264,-1.195359,0,-0.220439,-0.081702,4340,1
388,-0.120507,-1.180632,0,-0.220439,-0.081702,4340,1
389,-0.102872,-1.183577,0,-0.220439,-0.081702,4341,1
390,-0.085237,-1.186523,0,-0.220439,-0.081702,4341,1
391,-0.067602,-1.186523,0,-0.220439,-0.081702,4341,1
392,-0.052906,-1.189468,0,-0.220439,-0.081702,4342,1
393,-0.032331,-1.186523,0,-0.220439,-0.081702,4340,1
394,-0.026453,-1.180632,0,-0.220439,-0.081702,4338,1
395,-0.014696,-1.177687,0,-0.220439,-0.081702,4334,1
396,-0.011757,-1.177687,0,-0.220439,-0.081702,4334,1
397,-0.005878,-1.183577,0,-0.220439,-0.081702,4333,1
398,-0.002939,-1.192413,0,-0.220439,-0.081702,4335,1
399,-0.008818,-1.201249,0,-0.220439,-0.081702,4335,1
400,-0.017635,-1.201249,0,-0.220439,-0.081702,4335,1
401,-0.023514,-1.198304,0,-0.220439,-0.081702,4336,1
402,-0.020574,-1.198304,0,-0.220439,-0.081702,4334,1
403,-0.023514,-1.195359,0,-0.220439,-0.081702,4331,1
404,-0.03527,-1.192413,0,-0.220439,-0.081702,4329,1
405,-0.047027,-1.180632,0,-0.220439,-0.081702,4328,1
406,-0.055845,-1.171796,0,-0.220439,-0.081702,4328,1
407,-0.047027,-1.162959,0,-0.220439,-0.081702,4326,1
408,-0.03527,-1.162959,0,-0.220439,-0.081702,4324,1
409,-0.023514,-1.160014,0,-0.220439,-0.081702,4322,1
410,-0.029392,-1.154123,0,-0.220439,-0.081702,4322,1
411,-0.03821,-1.165905,0,-0.220439,-0.081702,4324,1
412,-0.047027,-1.180632,0,-0.220439,-0.081702,4325,1
413,-0.058784,-1.195359,0,-0.220439,-0.081702,4326,1
414,-0.064662,-1.192413,0,-0.220439,-0.081702,4326,1
415,-0.070541,-1.192413,0,-0.220439,-0.081702,4326,1
416,-0.067602,-1.189468,0,-0.220439,-0.081702,4326,1
417,-0.064662,-1.186523,0,-0.220439,-0.081702,4325,1
418,-0.061723,-1.183577,0,-0.220439,-0.081702,4327,1
419,-0.058784,-1.189468,0,-0.220439,-0.081702,4329,1
420,-0.061723,-1.195359,0,-0.220439,-0.081702,4330,1
421,-0.064662,-1.198304,0,-0.220439,-0.081702,4329,1
422,-0.070541,-1.198304,0,-0.220439,-0.081702,4327,1
423,-0.079358,-1.198304,0,-0.220439,-0.081702,4325,1
424,-0.091115,-1.198304,0,-0.220439,-0.081702,4325,1
425,-0.099933,-1.201249,0,-0.220439,-0.081702,4322,1
426,-0.099933,-1.20714,0,-0.220439,-0.081702,4320,1
427,-0.096993,-1.213031,0,-0.220439,-0.081702,4322,1
