n,x,y,val,xT,yT,dP,lab
279,-2.663932,-4.750054,0,-0.220439,-0.081702,8192,1
280,-2.660999,-4.758833,0,-0.220439,-0.081702,8191,1
281,-2.658067,-4.767612,0,-0.220439,-0.081702,8191,1
282,-2.658067,-4.767612,0,-0.220439,-0.081702,8192,1
283,-2.658067,-4.764686,0,-0.220439,-0.081702,8193,1
284,-2.658067,-4.764686,0,-0.220439,-0.081702,8193,1
285,-2.658067,-4.76176,0,-0.220439,-0.081702,8194,1
286,-2.660999,-4.758833,0,-0.220439,-0.081702,8194,1
287,-2.658067,-4.764686,0,-0.220439,-0.081702,8194,1
288,-2.660999,-4.773465,0,-0.220439,-0.081702,8194,1
289,-2.660999,-4.779317,0,-0.220439,-0.081702,8194,1
290,-2.663932,-4.779317,0,-0.220439,-0.081702,8195,1
291,-2.663932,-4.782244,0,-0.220439,-0.081702,8196,1
292,-2.666865,-4.782244,0,-0.220439,-0.081702,8197,1
293,-2.672731,-4.782244,0,-0.220439,-0.081702,8197,1
294,-2.672731,-4.788096,0,-0.220439,-0.081702,8196,1
295,-2.681529,-4.793948,0,-0.220439,-0.081702,8196,1
296,-2.690327,-4.796874,0,-0.220439,-0.081702,8196,1
297,-2.699126,-4.802726,0,-0.220439,-0.081702,8196,1
298,-2.702058,-4.811504,0,-0.220439,-0.081702,8195,1
299,-2.699126,-4.823207,0,-0.220439,-0.081702,8195,1
300,-2.69326,-4.820281,0,-0.220439,-0.081702,8194,1
301,-2.690327,-4.820281,0,-0.220439,-0.081702,8194,1
302,-2.690327,-4.817356,0,-0.220439,-0.081702,8196,1
303,-2.69326,-4.81443,0,-0.220439,-0.081702,8198,1
304,-2.696193,-4.817356,0,-0.220439,-0.081702,8201,1
305,-2.684462,-4.823207,0,-0.220439,-0.081702,8201,1
306,-2.672731,-4.831985,0,-0.220439,-0.081702,8201,1
307,-2.675664,-4.83491,0,-0.220439,-0.081702,8201,1
308,-2.690327,-4.837836,0,-0.220439,-0.081702,8200,1
309,-2.704991,-4.840762,0,-0.220439,-0.081702,8199,1
310,-2.704991,-4.840762,0,-0.220439,-0.081702,8198,1
311,-2.704991,-4.840762,0,-0.220439,-0.081702,8198,1
312,-2.707924,-4.840762,0,-0.220439,-0.081702,8199,1
313,-2.710856,-4.840762,0,-0.220439,-0.081702,8200,1
314,-2.716721,-4.840762,0,-0.220439,-0.081702,8200,1
315,-2.713789,-4.843687,0,-0.220439,-0.081702,8200,1
316,-2.710856,-4.852464,0,-0.220439,-0.081702,8200,1
317,-2.713789,-4.858315,0,-0.220439,-0.081702,8200,1
318,-2.716721,-4.85539,0,-0.220439,-0.081702,8200,1
319,-2.704991,-4.85539,0,-0.220439,-0.081702,8200,1
320,-2.690327,-4.858315,0,-0.220439,-0.081702,8200,1
321,-2.678596,-4.861241,0,-0.220439,-0.081702,8200,1
322,-2.684462,-4.864166,0,-0.220439,-0.081702,8200,1
323,-2.684462,-4.864166,0,-0.220439,-0.081702,8200,1
324,-2.678596,-4.861241,0,-0.220439,-0.081702,8200,1
325,-2.672731,-4.858315,0,-0.220439,-0.081702,8200,1
326,-2.675664,-4.858315,0,-0.220439,-0.081702,8201,1
327,-2.678596,-4.861241,0,-0.220439,-0.081702,8201,1
328,-2.660999,-4.867092,0,-0.220439,-0.081702,8200,1
329,-2.649268,-4.870017,0,-0.220439,-0.081702,8199,1
330,-2.643402,-4.861241,0,-0.220439,-0.081702,8198,1
331,-2.655134,-4.846613,0,-0.220439,-0.081702,8198,1
332,-2.658067,-4.837836,0,-0.220439,-0.081702,8198,1
333,-2.652201,-4.83491,0,-0.220439,-0.081702,8198,1
334,-2.649268,-4.83491,0,-0.220439,-0.081702,8198,1
335,-2.649268,-4.837836,0,-0.220439,-0.081702,8201,1
336,-2.646335,-4.861241,0,-0.220439,-0.081702,8203,1
337,-2.640469,-4.893419,0,-0.220439,-0.081702,8204,1
338,-2.634603,-4.919745,0,-0.220439,-0.081702,8204,1
339,-2.637536,-4.946069,0,-0.220439,-0.081702,8205,2
340,-2.643402,-4.960692,0,-0.220439,-0.081702,8206,2
341,-2.640469,-4.975315,0,-0.220439,-0.081702,8206,2
342,-2.634603,-4.978239,0,-0.220439,-0.081702,8206,2
343,-2.605273,-4.957768,0,-0.220439,-0.081702,8207,2
344,-2.581807,-4.887569,0,-0.220439,-0.081702,8209,2
345,-2.534874,-4.791022,0,-0.220439,-0.081702,8214,2
346,-2.487937,-4.656396,0,-0.220439,-0.081702,8217,2
347,-2.420459,-4.51879,0,-0.220439,-0.081702,8220,2
348,-2.367646,-4.398708,0,-0.220439,-0.081702,8223,2
349,-2.3295,-4.275657,0,-0.220439,-0.081702,8227,2
350,-2.30896,-4.149635,0,-0.220439,-0.081702,8229,2
351,-2.279615,-3.932667,0,-0.220439,-0.081702,8233,2
352,-2.229726,-3.730257,0,-0.220439,-0.081702,8236,2
353,-2.182768,-3.483719,0,-0.220439,-0.081702,8234,2
354,-2.153418,-3.301667,0,-0.220439,-0.081702,8229,2
355,-2.124067,-3.078416,0,-0.220439,-0.081702,8225,2
356,-2.088845,-2.708087,0,-0.220439,-0.081702,8240,2
357,-2.044814,-2.39048,0,-0.220439,-0.081702,8256,2
358,-2.024266,-2.161005,0,-0.220439,-0.081702,8267,2
359,-2.006652,-2.058012,0,-0.220439,-0.081702,8261,2
360,-1.971424,-1.90497,0,-0.220439,-0.081702,8256,2
361,-1.886284,-1.598807,0,-0.220439,-0.081702,8255,2
362,-1.815817,-1.404462,0,-0.220439,-0.081702,8257,2
363,-1.768836,-1.162959,0,-0.220439,-0.081702,8257,2
364,-1.765899,-1.074594,0,-0.220439,-0.081702,8253,2
365,-1.742408,-0.930253,0,-0.220439,-0.081702,8247,2
366,-1.721852,-0.844821,0,-0.220439,-0.081702,8241,2
367,-1.713042,-0.73287,0,-0.220439,-0.081702,8240,2
368,-1.704233,-0.606182,0,-0.220439,-0.081702,8239,2
369,-1.68074,-0.506005,0,-0.220439,-0.081702,8234,2
370,-1.624941,-0.382254,0,-0.220439,-0.081702,8229,2
371,-1.56914,-0.287965,0,-0.220439,-0.081702,8223,2
372,-1.472215,-0.099382,0,-0.220439,-0.081702,8221,2
373,-1.401718,0.036163,0,-0.220439,-0.081702,8220,2
374,-1.357656,0.115722,0,-0.220439,-0.081702,8216,2
375,-1.345906,0.106883,0,-0.220439,-0.081702,8215,2
376,-1.310654,0.174655,0,-0.220439,-0.081702,8218,2
377,-1.278339,0.254213,0,-0.220439,-0.081702,8221,2
378,-1.2519,0.330824,0,-0.220439,-0.081702,8225,2
379,-1.2519,0.313144,0,-0.220439,-0.081702,8224,2
380,-1.254837,0.292518,0,-0.220439,-0.081702,8225,2
381,-1.207832,0.336717,0,-0.220439,-0.081702,8226,2
382,-1.160825,0.404487,0,-0.220439,-0.081702,8227,2
383,-1.125568,0.436898,0,-0.220439,-0.081702,8228,2
384,-1.152011,0.321984,0,-0.220439,-0.081702,8225,2
385,-1.175515,0.207068,0,-0.220439,-0.081702,8223,2
386,-1.184329,0.139295,0,-0.220439,-0.081702,8219,2
387,-1.184329,0.154029,0,-0.220439,-0.081702,8216,2
388,-1.190204,0.212961,0,-0.220439,-0.081702,8216,2
389,-1.160825,0.301358,0,-0.220439,-0.081702,8219,2
390,-1.128506,0.389754,0,-0.220439,-0.081702,8223,2
391,-1.110878,0.357342,0,-0.220439,-0.081702,8220,2
392,-1.128506,0.059736,0,-0.220439,-0.081702,8202,2
393,-1.140259,-0.258499,0,-0.220439,-0.081702,8177,2
394,-1.125568,-0.506005,0,-0.220439,-0.081702,8156,2
395,-1.102064,-0.544308,0,-0.220439,-0.081702,8150,2
396,-1.081497,-0.561987,0,-0.220439,-0.081702,8149,2
397,-1.069744,-0.582611,0,-0.220439,-0.081702,8148,2
398,-1.069744,-0.609128,0,-0.220439,-0.081702,8147,2
399,-1.072682,-0.635645,0,-0.220439,-0.081702,8145,2
400,-1.066806,-0.665107,0,-0.220439,-0.081702,8145,1
401,-1.063868,-0.668053,0,-0.220439,-0.081702,8144,1
402,-1.06093,-0.679838,0,-0.220439,-0.081702,8143,1
403,-1.055053,-0.691623,0,-0.220439,-0.081702,8142,1
404,-1.040362,-0.706354,0,-0.220439,-0.081702,8139,1
405,-1.025671,-0.7093,0,-0.220439,-0.081702,8136,1
406,-1.008041,-0.724031,0,-0.220439,-0.081702,8134,1
407,-1.008041,-0.744654,0,-0.220439,-0.081702,8135,1
408,-1.01098,-0.768223,0,-0.220439,-0.081702,8135,1
409,-1.013918,-0.774116,0,-0.220439,-0.081702,8135,1
410,-1.013918,-0.768223,0,-0.220439,-0.081702,8135,1
411,-1.016856,-0.762331,0,-0.220439,-0.081702,8135,1
412,-1.016856,-0.759385,0,-0.220439,-0.081702,8133,1
413,-1.016856,-0.759385,0,-0.220439,-0.081702,8131,1
414,-1.013918,-0.762331,0,-0.220439,-0.081702,8129,1
415,-0.999226,-0.762331,0,-0.220439,-0.081702,8128,1
416,-0.987473,-0.762331,0,-0.220439,-0.081702,8126,1
417,-0.984535,-0.765277,0,-0.220439,-0.081702,8124,1
418,-0.996288,-0.765277,0,-0.220439,-0.081702,8125,1
419,-1.005103,-0.762331,0,-0.220439,-0.081702,8128,1
420,-1.008041,-0.759385,0,-0.220439,-0.081702,8130,1
421,-1.01098,-0.759385,0,-0.220439,-0.081702,8130,1
422,-1.01098,-0.759385,0,-0.220439,-0.081702,8126,1
