n,x,y,val,dP,lab,xT,yT
124,-12.139108,9.228596,0,2530,2,NaN,NaN
125,-12.119442,9.205627,0,2532,2,NaN,NaN
126,-12.116632,9.194142,0,2534,2,NaN,NaN
127,-12.133489,9.188399,0,2533,1,NaN,NaN
128,-12.150344,9.174041,0,2533,1,NaN,NaN
129,-12.200896,9.162554,0,2532,1,NaN,NaN
130,-12.23178,9.153938,0,2533,1,NaN,NaN
131,-12.262656,9.165426,0,2533,1,NaN,NaN
132,-12.262656,9.168298,0,2532,1,NaN,NaN
133,-12.273882,9.165426,0,2529,1,NaN,NaN
134,-12.285107,9.15681,0,2527,1,NaN,NaN
135,-12.293525,9.151066,0,2526,1,NaN,NaN
136,-12.296331,9.162554,0,2526,1,NaN,NaN
137,-12.301943,9.185528,0,2527,1,NaN,NaN
138,-12.304748,9.199885,0,2526,1,NaN,NaN
139,-12.304748,9.185528,0,2525,1,NaN,NaN
140,-12.31036,9.171169,0,2525,1,NaN,NaN
141,-12.324387,9.162554,0,2524,1,NaN,NaN
142,-12.338413,9.162554,0,2525,1,NaN,NaN
143,-12.344023,9.159682,0,2526,1,NaN,NaN
144,-12.358046,9.159682,0,2527,1,NaN,NaN
145,-12.36646,9.15681,0,2528,1,NaN,NaN
146,-12.372068,9.151066,0,2528,1,NaN,NaN
147,-12.363655,9.162554,0,2526,1,NaN,NaN
148,-12.352437,9.179785,0,2523,1,NaN,NaN
149,-12.321582,9.176913,0,2521,1,NaN,NaN
150,-12.299137,9.168298,0,2519,1,NaN,NaN
151,-12.279495,9.168298,0,2519,1,NaN,NaN
152,-12.290719,9.185528,0,2520,1,NaN,NaN
153,-12.299137,9.194142,0,2520,1,NaN,NaN
154,-12.301943,9.197014,0,2521,1,NaN,NaN
155,-12.301943,9.202756,0,2522,1,NaN,NaN
156,-12.299137,9.222854,0,2523,1,NaN,NaN
157,-12.296331,9.240079,0,2523,1,NaN,NaN
158,-12.287913,9.240079,0,2521,1,NaN,NaN
159,-12.285107,9.222854,0,2519,1,NaN,NaN
160,-12.287913,9.217112,0,2518,1,NaN,NaN
161,-12.296331,9.225725,0,2518,1,NaN,NaN
162,-12.299137,9.234337,0,2518,1,NaN,NaN
163,-12.285107,9.228596,0,2518,1,NaN,NaN
164,-12.273882,9.225725,0,2519,1,NaN,NaN
165,-12.262656,9.240079,0,2519,1,NaN,NaN
166,-12.271076,9.257302,0,2518,1,NaN,NaN
167,-12.273882,9.280264,0,2517,1,NaN,NaN
168,-12.262656,9.280264,0,2518,1,NaN,NaN
169,-12.248622,9.263043,0,2520,1,NaN,NaN
170,-12.259849,9.24582,0,2523,1,NaN,NaN
171,-12.285107,9.231467,0,2521,1,NaN,NaN
172,-12.287913,9.251561,0,2513,1,NaN,NaN
173,-12.262656,9.271653,0,2505,1,NaN,NaN
174,-12.237394,9.286004,0,2503,1,NaN,NaN
175,-12.237394,9.294613,0,2505,1,NaN,NaN
176,-12.243008,9.303222,0,2506,1,NaN,NaN
177,-12.245815,9.283134,0,2506,1,NaN,NaN
178,-12.251429,9.254432,0,2508,1,NaN,NaN
179,-12.251429,9.228596,0,2511,1,NaN,NaN
180,-12.251429,9.231467,0,2513,1,NaN,NaN
181,-12.245815,9.234337,0,2512,1,NaN,NaN
182,-12.243008,9.24582,0,2511,1,NaN,NaN
183,-12.234587,9.257302,0,2510,1,NaN,NaN
184,-12.228972,9.274523,0,2510,1,NaN,NaN
185,-12.243008,9.283134,0,2510,1,NaN,NaN
186,-12.257043,9.291743,0,2510,1,NaN,NaN
187,-12.276688,9.291743,0,2511,1,NaN,NaN
188,-12.282301,9.288873,0,2511,1,NaN,NaN
189,-12.287913,9.268783,0,2512,1,NaN,NaN
190,-12.293525,9.251561,0,2511,1,NaN,NaN
191,-12.301943,9.260172,0,2508,1,NaN,NaN
192,-12.290719,9.280264,0,2505,1,NaN,NaN
193,-12.276688,9.294613,0,2502,1,NaN,NaN
194,-12.259849,9.283134,0,2503,1,NaN,NaN
195,-12.273882,9.286004,0,2502,1,NaN,NaN
196,-12.285107,9.291743,0,2501,1,NaN,NaN
197,-12.299137,9.303222,0,2500,1,NaN,NaN
198,-12.299137,9.300353,0,2500,1,NaN,NaN
199,-12.299137,9.300353,0,2501,1,NaN,NaN
200,-12.293525,9.291743,0,2501,1,NaN,NaN
201,-12.285107,9.294613,0,2502,1,NaN,NaN
202,-12.276688,9.306092,0,2504,1,NaN,NaN
203,-12.276688,9.329047,0,2501,1,NaN,NaN
204,-12.271076,9.354868,0,2497,1,NaN,NaN
205,-12.265463,9.374948,0,2493,1,NaN,NaN
206,-12.257043,9.374948,0,2494,1,NaN,NaN
207,-12.254236,9.34913,0,2495,1,NaN,NaN
208,-12.251429,9.320439,0,2496,1,NaN,NaN
209,-12.248622,9.3147,0,2496,1,NaN,NaN
210,-12.245815,9.31757,0,2495,1,NaN,NaN
211,-12.245815,9.320439,0,2494,1,NaN,NaN
212,-12.259849,9.323308,0,2493,1,NaN,NaN
213,-12.279495,9.337654,0,2493,1,NaN,NaN
214,-12.299137,9.360605,0,2493,1,NaN,NaN
215,-12.301943,9.38929,0,2494,1,NaN,NaN
216,-12.304748,9.409366,0,2492,1,NaN,NaN
217,-12.307554,9.395026,0,2489,1,NaN,NaN
218,-12.31036,9.374948,0,2488,1,NaN,NaN
219,-12.307554,9.357737,0,2488,1,NaN,NaN
220,-12.304748,9.363474,0,2488,1,NaN,NaN
221,-12.31036,9.374948,0,2488,1,NaN,NaN
222,-12.318776,9.386422,0,2488,1,NaN,NaN
223,-12.324387,9.380685,0,2487,1,NaN,NaN
224,-12.318776,9.363474,0,2487,1,NaN,NaN
225,-12.313165,9.343392,0,2487,1,NaN,NaN
226,-12.31036,9.337654,0,2487,1,NaN,NaN
227,-12.31036,9.340523,0,2487,1,NaN,NaN
228,-12.31036,9.343392,0,2491,1,NaN,NaN
229,-12.318776,9.346261,0,2495,1,NaN,NaN
230,-12.329997,9.346261,0,2497,1,NaN,NaN
231,-12.341218,9.346261,0,2496,1,NaN,NaN
232,-12.338413,9.346261,0,2495,1,NaN,NaN
233,-12.335608,9.346261,0,2495,1,NaN,NaN
234,-12.335608,9.346261,0,2495,1,NaN,NaN
235,-12.335608,9.354868,0,2494,1,NaN,NaN
236,-12.341218,9.366343,0,2493,1,NaN,NaN
237,-12.346827,9.377817,0,2493,1,NaN,NaN
238,-12.341218,9.366343,0,2493,1,NaN,NaN
239,-12.329997,9.34913,0,2493,1,NaN,NaN
240,-12.344023,9.337654,0,2491,1,NaN,NaN
241,-12.363655,9.343392,0,2490,1,NaN,NaN
242,-12.383285,9.34913,0,2490,1,NaN,NaN
243,-12.358046,9.346261,0,2492,1,NaN,NaN
244,-12.329997,9.340523,0,2492,1,NaN,NaN
245,-12.304748,9.323308,0,2494,1,NaN,NaN
246,-12.313165,9.311831,0,2495,1,NaN,NaN
247,-12.321582,9.303222,0,2496,1,NaN,NaN
248,-12.321582,9.303222,0,2495,1,NaN,NaN
249,-12.313165,9.306092,0,2494,1,NaN,NaN
250,-12.304748,9.308961,0,2495,1,NaN,NaN
251,-12.304748,9.308961,0,2497,1,NaN,NaN
252,-12.299137,9.297483,0,2498,1,NaN,NaN
253,-12.293525,9.274523,0,2497,1,NaN,NaN
254,-12.299137,9.251561,0,2496,1,NaN,NaN
255,-12.307554,9.271653,0,2497,1,NaN,NaN
256,-12.313165,9.303222,0,2498,1,NaN,NaN
257,-12.31036,9.331916,0,2497,1,NaN,NaN
258,-12.304748,9.329047,0,2496,1,NaN,NaN
259,-12.290719,9.323308,0,2494,1,NaN,NaN
260,-12.276688,9.320439,0,2494,1,NaN,NaN
261,-12.265463,9.323308,0,2493,1,NaN,NaN
262,-12.268269,9.326178,0,2492,1,NaN,NaN
263,-12.262656,9.329047,0,2492,1,NaN,NaN
264,-12.254236,9.329047,0,2492,1,NaN,NaN
265,-12.248622,9.326178,0,2492,1,NaN,NaN
266,-12.248622,9.340523,0,2491,2,NaN,NaN
267,-12.248622,9.354868,0,2489,2,NaN,NaN
268,-12.214935,9.363474,0,2487,2,NaN,NaN
269,-12.161579,9.38929,0,2488,2,NaN,NaN
270,-12.094152,9.415102,0,2489,2,NaN,NaN
271,-12.032314,9.466714,0,2488,2,NaN,NaN
272,-11.911367,9.509713,0,2487,2,NaN,NaN
273,-11.75651,9.549835,0,2485,2,NaN,NaN
274,-11.576093,9.601407,0,2485,2,NaN,NaN
275,-11.40674,9.618594,0,2487,2,NaN,NaN
276,-11.200422,9.655827,0,2492,2,NaN,NaN
277,-10.999474,9.675872,0,2496,2,NaN,NaN
278,-10.769888,9.70164,0,2498,2,NaN,NaN
279,-10.608118,9.707366,0,2498,2,NaN,NaN
280,-10.466072,9.693051,0,2495,2,NaN,NaN
281,-10.389314,9.670145,0,2493,2,NaN,NaN
282,-10.329586,9.655827,0,2491,2,NaN,NaN
283,-10.298292,9.641507,0,2492,2,NaN,NaN
284,-10.301137,9.61573,0,2495,2,NaN,NaN
285,-10.309672,9.587083,0,2499,2,NaN,NaN
286,-10.323897,9.549835,0,2502,2,NaN,NaN
287,-10.360875,9.501114,0,2504,1,NaN,NaN
288,-10.397844,9.46098,0,2502,1,NaN,NaN
289,-10.451861,9.41797,0,2500,1,NaN,NaN
290,-10.49165,9.406498,0,2499,1,NaN,NaN
291,-10.525747,9.369211,0,2500,1,NaN,NaN
292,-10.579719,9.343392,0,2501,1,NaN,NaN
293,-10.622315,9.329047,0,2501,1,NaN,NaN
294,-10.670576,9.346261,0,2502,1,NaN,NaN
295,-10.673414,9.366343,0,2503,1,NaN,NaN
296,-10.673414,9.38929,0,2504,1,NaN,NaN
297,-10.670576,9.40363,0,2504,1,NaN,NaN
298,-10.66206,9.400762,0,2504,1,NaN,NaN
299,-10.656383,9.392158,0,2502,1,NaN,NaN
300,-10.650706,9.374948,0,2501,1,NaN,NaN
301,-10.659222,9.366343,0,2499,1,NaN,NaN
302,-10.66206,9.377817,0,2499,1,NaN,NaN
303,-10.667737,9.395026,0,2500,1,NaN,NaN
304,-10.656383,9.415102,0,2503,1,NaN,NaN
305,-10.650706,9.412234,0,2507,1,NaN,NaN
306,-10.63935,9.415102,0,2507,1,NaN,NaN
307,-10.636511,9.41797,0,2505,1,NaN,NaN
308,-10.633672,9.426573,0,2502,1,NaN,NaN
309,-10.633672,9.435175,0,2502,1,NaN,NaN
310,-10.625154,9.443777,0,2501,1,NaN,NaN
311,-10.613797,9.443777,0,2503,1,NaN,NaN
312,-10.605278,9.46098,0,2506,1,NaN,NaN
313,-10.608118,9.475315,0,2509,1,NaN,NaN
314,-10.619476,9.495381,0,2509,1,NaN,NaN
315,-10.625154,9.483915,0,2509,1,NaN,NaN
316,-10.633672,9.478182,0,2509,1,NaN,NaN
317,-10.627993,9.475315,0,2508,1,NaN,NaN
318,-10.619476,9.483915,0,2506,1,NaN,NaN
319,-10.613797,9.492515,0,2504,1,NaN,NaN
320,-10.616636,9.501114,0,2503,1,NaN,NaN
321,-10.616636,9.506847,0,2502,1,NaN,NaN
322,-10.622315,9.506847,0,2502,1,NaN,NaN
323,-10.625154,9.509713,0,2501,1,NaN,NaN
324,-10.627993,9.509713,0,2500,1,NaN,NaN
325,-10.630833,9.492515,0,2502,1,NaN,NaN
326,-10.630833,9.475315,0,2506,1,NaN,NaN
327,-10.630833,9.458113,0,2508,1,NaN,NaN
328,-10.63935,9.463847,0,2506,1,NaN,NaN
329,-10.647867,9.486782,0,2505,1,NaN,NaN
330,-10.659222,9.509713,0,2506,1,NaN,NaN
331,-10.659222,9.526909,0,2512,1,NaN,NaN
332,-10.659222,9.526909,0,2518,1,NaN,NaN
333,-10.659222,9.521177,0,2522,1,NaN,NaN
334,-10.656383,9.518311,0,2520,1,NaN,NaN
335,-10.66206,9.515445,0,2517,1,NaN,NaN
336,-10.670576,9.515445,0,2516,1,NaN,NaN
337,-10.676253,9.50398,0,2515,1,NaN,NaN
338,-10.679091,9.492515,0,2514,1,NaN,NaN
339,-10.676253,9.481048,0,2514,1,NaN,NaN
340,-10.69612,9.478182,0,2515,1,NaN,NaN
341,-10.715984,9.475315,0,2515,1,NaN,NaN
342,-10.727334,9.475315,0,2515,1,NaN,NaN
343,-10.718821,9.478182,0,2515,1,NaN,NaN
344,-10.713146,9.475315,0,2515,1,NaN,NaN
345,-10.707471,9.475315,0,2515,1,NaN,NaN
346,-10.701795,9.458113,0,2517,1,NaN,NaN
347,-10.693282,9.443777,0,2519,1,NaN,NaN
348,-10.681929,9.426573,0,2521,1,NaN,NaN
349,-10.670576,9.41797,0,2521,1,NaN,NaN
350,-10.66206,9.409366,0,2520,1,NaN,NaN
351,-10.66206,9.41797,0,2520,1,NaN,NaN
352,-10.66206,9.432308,0,2519,1,NaN,NaN
353,-10.653544,9.46098,0,2518,1,NaN,NaN
354,-10.627993,9.472448,0,2516,1,NaN,NaN
355,-10.599599,9.483915,0,2514,1,NaN,NaN
356,-10.585399,9.481048,0,2513,1,NaN,NaN
357,-10.588239,9.478182,0,2516,1,NaN,NaN
358,-10.585399,9.466714,0,2519,1,NaN,NaN
359,-10.579719,9.455246,0,2523,1,NaN,NaN
360,-10.574039,9.449512,0,2523,1,NaN,NaN
361,-10.574039,9.446645,0,2524,1,NaN,NaN
362,-10.574039,9.446645,0,2524,1,NaN,NaN
363,-10.571198,9.452379,0,2524,1,NaN,NaN
364,-10.565518,9.466714,0,2524,1,NaN,NaN
365,-10.562677,9.475315,0,2525,1,NaN,NaN
366,-10.562677,9.472448,0,2526,1,NaN,NaN
367,-10.571198,9.463847,0,2528,1,NaN,NaN
368,-10.571198,9.449512,0,2529,1,NaN,NaN
369,-10.565518,9.438043,0,2531,1,NaN,NaN
370,-10.568358,9.446645,0,2533,1,NaN,NaN
371,-10.576879,9.46098,0,2535,1,NaN,NaN
372,-10.588239,9.475315,0,2537,1,NaN,NaN
373,-10.591079,9.472448,0,2535,1,NaN,NaN
374,-10.599599,9.475315,0,2533,1,NaN,NaN
375,-10.608118,9.478182,0,2530,1,NaN,NaN
376,-10.613797,9.478182,0,2530,1,NaN,NaN
377,-10.619476,9.483915,0,2529,1,NaN,NaN
378,-10.625154,9.489648,0,2528,1,NaN,NaN
379,-10.633672,9.506847,0,2528,1,NaN,NaN
380,-10.63935,9.515445,0,2529,1,NaN,NaN
381,-10.645028,9.495381,0,2531,1,NaN,NaN
382,-10.653544,9.463847,0,2532,1,NaN,NaN
383,-10.66206,9.443777,0,2534,1,NaN,NaN
384,-10.670576,9.455246,0,2532,1,NaN,NaN
385,-10.679091,9.466714,0,2530,1,NaN,NaN
386,-10.690444,9.472448,0,2531,1,NaN,NaN
387,-10.681929,9.475315,0,2535,1,NaN,NaN
388,-10.667737,9.481048,0,2538,1,NaN,NaN
389,-10.656383,9.481048,0,2537,1,NaN,NaN
390,-10.659222,9.483915,0,2537,1,NaN,NaN
391,-10.659222,9.466714,0,2538,1,NaN,NaN
392,-10.656383,9.446645,0,2539,1,NaN,NaN
393,-10.664899,9.42944,0,2542,1,NaN,NaN
394,-10.667737,9.423705,0,2543,1,NaN,NaN
395,-10.670576,9.41797,0,2541,1,NaN,NaN
396,-10.687605,9.420837,0,2538,1,NaN,NaN
397,-10.707471,9.438043,0,2537,1,NaN,NaN
398,-10.713146,9.455246,0,2540,1,NaN,NaN
399,-10.69612,9.46098,0,2544,1,NaN,NaN
400,-10.684767,9.463847,0,2547,1,NaN,NaN
401,-10.690444,9.466714,0,2549,1,NaN,NaN
402,-10.693282,9.472448,0,2550,1,NaN,NaN
403,-10.701795,9.469581,0,2551,1,NaN,NaN
404,-10.710309,9.492515,0,2550,1,NaN,NaN
405,-10.715984,9.515445,0,2547,1,NaN,NaN
406,-10.715984,9.509713,0,2546,1,NaN,NaN
407,-10.715984,9.481048,0,2545,1,NaN,NaN
408,-10.718821,9.46098,0,2545,1,NaN,NaN
409,-10.721659,9.472448,0,2544,1,NaN,NaN
410,-10.710309,9.483915,0,2544,1,NaN,NaN
411,-10.69612,9.486782,0,2544,1,NaN,NaN
412,-10.684767,9.478182,0,2545,1,NaN,NaN
413,-10.690444,9.466714,0,2546,1,NaN,NaN
414,-10.693282,9.452379,0,2548,1,NaN,NaN
415,-10.684767,9.452379,0,2548,1,NaN,NaN
416,-10.676253,9.455246,0,2548,1,NaN,NaN
417,-10.667737,9.449512,0,2551,1,NaN,NaN
418,-10.670576,9.438043,0,2553,1,NaN,NaN
419,-10.673414,9.42944,0,2556,1,NaN,NaN
420,-10.667737,9.420837,0,2556,1,NaN,NaN
421,-10.650706,9.409366,0,2557,1,NaN,NaN
422,-10.63935,9.406498,0,2557,1,NaN,NaN
423,-10.63935,9.432308,0,2557,1,NaN,NaN
424,-10.645028,9.46098,0,2556,1,NaN,NaN
425,-10.650706,9.463847,0,2556,1,NaN,NaN
426,-10.650706,9.438043,0,2556,1,NaN,NaN
427,-10.645028,9.412234,0,2557,1,NaN,NaN
428,-10.633672,9.412234,0,2558,1,NaN,NaN
429,-10.627993,9.412234,0,2558,1,NaN,NaN
430,-10.627993,9.41797,0,2558,1,NaN,NaN
431,-10.633672,9.423705,0,2557,1,NaN,NaN
432,-10.636511,9.426573,0,2555,1,NaN,NaN
433,-10.636511,9.406498,0,2552,1,NaN,NaN
434,-10.636511,9.386422,0,2556,1,NaN,NaN
435,-10.630833,9.363474,0,2561,1,NaN,NaN
436,-10.619476,9.363474,0,2564,1,NaN,NaN
437,-10.608118,9.363474,0,2562,1,NaN,NaN
438,-10.616636,9.363474,0,2560,1,NaN,NaN
439,-10.630833,9.366343,0,2561,1,NaN,NaN
440,-10.645028,9.363474,0,2561,1,NaN,NaN
441,-10.647867,9.357737,0,2561,1,NaN,NaN
442,-10.647867,9.351999,0,2562,1,NaN,NaN
443,-10.650706,9.34913,0,2563,1,NaN,NaN
444,-10.650706,9.346261,0,2563,1,NaN,NaN
445,-10.653544,9.366343,0,2561,1,NaN,NaN
446,-10.653544,9.392158,0,2559,1,NaN,NaN
447,-10.670576,9.392158,0,2558,1,NaN,NaN
448,-10.684767,9.366343,0,2560,1,NaN,NaN
449,-10.693282,9.337654,0,2561,1,NaN,NaN
450,-10.687605,9.334785,0,2560,1,NaN,NaN
451,-10.684767,9.34913,0,2560,1,NaN,NaN
452,-10.690444,9.363474,0,2559,1,NaN,NaN
453,-10.693282,9.354868,0,2560,1,NaN,NaN
454,-10.698957,9.331916,0,2560,1,NaN,NaN
455,-10.701795,9.329047,0,2561,1,NaN,NaN
456,-10.707471,9.354868,0,2562,1,NaN,NaN
457,-10.715984,9.37208,0,2563,1,NaN,NaN
458,-10.721659,9.363474,0,2566,1,NaN,NaN
459,-10.724496,9.351999,0,2569,1,NaN,NaN
460,-10.721659,9.334785,0,2570,1,NaN,NaN
461,-10.721659,9.320439,0,2570,1,NaN,NaN
462,-10.721659,9.311831,0,2569,1,NaN,NaN
463,-10.715984,9.320439,0,2569,1,NaN,NaN
464,-10.713146,9.34913,0,2569,1,NaN,NaN
465,-10.713146,9.374948,0,2571,1,NaN,NaN
466,-10.715984,9.386422,0,2573,2,NaN,NaN
467,-10.718821,9.377817,0,2574,2,NaN,NaN
468,-10.718821,9.366343,0,2573,2,NaN,NaN
469,-10.718821,9.360605,0,2573,2,NaN,NaN
470,-10.687605,9.34913,0,2573,2,NaN,NaN
471,-10.616636,9.334785,0,2574,2,NaN,NaN
472,-10.485967,9.31757,0,2575,2,NaN,NaN
473,-10.329586,9.294613,0,2577,2,NaN,NaN
474,-10.181593,9.263043,0,2578,2,NaN,NaN
475,-10.002109,9.228596,0,2581,2,NaN,NaN
476,-9.765344,9.188399,0,2586,2,NaN,NaN
477,-9.491074,9.151066,0,2589,2,NaN,NaN
478,-9.141891,9.105106,0,2591,2,NaN,NaN
479,-8.792021,9.064882,0,2591,2,NaN,NaN
480,-8.432861,9.024648,0,2592,2,NaN,NaN
481,-8.122008,8.944154,0,2595,2,NaN,NaN
482,-7.819327,8.860748,0,2599,2,NaN,NaN
483,-7.510428,8.774426,0,2608,2,NaN,NaN
484,-7.227125,8.742765,0,2615,2,NaN,NaN
485,-6.96374,8.685185,0,2623,2,NaN,NaN
486,-6.726149,8.607424,0,2624,2,NaN,NaN
487,-6.491228,8.497928,0,2626,2,NaN,NaN
488,-6.282224,8.422973,0,2627,2,NaN,NaN
489,-6.102114,8.368181,0,2632,2,NaN,NaN
490,-5.956776,8.339336,0,2637,2,NaN,NaN
491,-5.843358,8.307603,0,2647,2,NaN,NaN
492,-5.726985,8.249892,0,2652,2,NaN,NaN
493,-5.636763,8.189277,0,2656,2,NaN,NaN
494,-5.575629,8.088212,0,2656,2,NaN,NaN
495,-5.514482,8.02177,0,2656,2,NaN,NaN
496,-5.488272,7.966866,0,2654,2,NaN,NaN
497,-5.48536,7.961086,0,2653,2,NaN,NaN
