n,x,y,val,dP,lab,xT,yT
261,-13.697102,5.37147,0,4856,1,NaN,NaN
262,-13.691553,5.37147,0,4856,1,NaN,NaN
263,-13.694327,5.365628,0,4857,1,NaN,NaN
264,-13.697102,5.362707,0,4859,1,NaN,NaN
265,-13.697102,5.359786,0,4861,1,NaN,NaN
266,-13.697102,5.362707,0,4864,1,NaN,NaN
267,-13.697102,5.362707,0,4865,1,NaN,NaN
268,-13.70265,5.362707,0,4867,1,NaN,NaN
269,-13.70265,5.362707,0,4869,1,NaN,NaN
270,-13.699876,5.353944,0,4870,1,NaN,NaN
271,-13.697102,5.348102,0,4871,1,NaN,NaN
272,-13.691553,5.339339,0,4871,1,NaN,NaN
273,-13.688778,5.336418,0,4871,1,NaN,NaN
274,-13.688778,5.333497,0,4871,1,NaN,NaN
275,-13.686003,5.333497,0,4871,1,NaN,NaN
276,-13.683229,5.339339,0,4871,1,NaN,NaN
277,-13.677679,5.351023,0,4872,1,NaN,NaN
278,-13.672129,5.362707,0,4871,1,NaN,NaN
279,-13.674904,5.368549,0,4870,1,NaN,NaN
280,-13.669354,5.37147,0,4871,1,NaN,NaN
281,-13.666579,5.37147,0,4871,1,NaN,NaN
282,-13.661029,5.37147,0,4872,1,NaN,NaN
283,-13.655478,5.37147,0,4872,1,NaN,NaN
284,-13.652703,5.368549,0,4872,1,NaN,NaN
285,-13.649927,5.37147,0,4871,1,NaN,NaN
286,-13.649927,5.380232,0,4870,1,NaN,NaN
287,-13.652703,5.388994,0,4869,1,NaN,NaN
288,-13.652703,5.394835,0,4869,1,NaN,NaN
289,-13.652703,5.397756,0,4870,1,NaN,NaN
290,-13.652703,5.406517,0,4871,1,NaN,NaN
291,-13.652703,5.412358,0,4871,1,NaN,NaN
292,-13.652703,5.412358,0,4871,1,NaN,NaN
293,-13.655478,5.409438,0,4871,1,NaN,NaN
294,-13.658254,5.409438,0,4870,1,NaN,NaN
295,-13.661029,5.409438,0,4870,1,NaN,NaN
296,-13.658254,5.412358,0,4870,1,NaN,NaN
297,-13.661029,5.409438,0,4871,1,NaN,NaN
298,-13.661029,5.409438,0,4874,1,NaN,NaN
299,-13.663804,5.406517,0,4877,1,NaN,NaN
300,-13.663804,5.403597,0,4879,1,NaN,NaN
301,-13.663804,5.400676,0,4880,1,NaN,NaN
302,-13.663804,5.400676,0,4879,1,NaN,NaN
303,-13.666579,5.403597,0,4879,1,NaN,NaN
304,-13.663804,5.403597,0,4882,1,NaN,NaN
305,-13.661029,5.400676,0,4884,1,NaN,NaN
306,-13.658254,5.397756,0,4887,1,NaN,NaN
307,-13.661029,5.397756,0,4886,1,NaN,NaN
308,-13.658254,5.394835,0,4887,1,NaN,NaN
309,-13.649927,5.397756,0,4888,1,NaN,NaN
310,-13.644376,5.394835,0,4890,1,NaN,NaN
311,-13.644376,5.394835,0,4891,1,NaN,NaN
312,-13.644376,5.391915,0,4892,1,NaN,NaN
313,-13.644376,5.388994,0,4892,1,NaN,NaN
314,-13.644376,5.383153,0,4891,1,NaN,NaN
315,-13.644376,5.377311,0,4891,1,NaN,NaN
316,-13.644376,5.37439,0,4890,1,NaN,NaN
317,-13.647152,5.37439,0,4890,1,NaN,NaN
318,-13.652703,5.365628,0,4890,1,NaN,NaN
319,-13.658254,5.356865,0,4891,1,NaN,NaN
320,-13.663804,5.348102,0,4893,1,NaN,NaN
321,-13.663804,5.351023,0,4895,1,NaN,NaN
322,-13.663804,5.351023,0,4896,1,NaN,NaN
323,-13.663804,5.351023,0,4896,1,NaN,NaN
324,-13.663804,5.345181,0,4896,1,NaN,NaN
325,-13.666579,5.34226,0,4896,1,NaN,NaN
326,-13.666579,5.339339,0,4896,1,NaN,NaN
327,-13.666579,5.339339,0,4898,1,NaN,NaN
328,-13.666579,5.345181,0,4899,1,NaN,NaN
329,-13.663804,5.348102,0,4900,1,NaN,NaN
330,-13.661029,5.345181,0,4901,1,NaN,NaN
331,-13.661029,5.339339,0,4903,1,NaN,NaN
332,-13.658254,5.333497,0,4904,1,NaN,NaN
333,-13.655478,5.336418,0,4904,1,NaN,NaN
334,-13.652703,5.336418,0,4903,1,NaN,NaN
335,-13.652703,5.336418,0,4903,1,NaN,NaN
336,-13.652703,5.333497,0,4904,1,NaN,NaN
337,-13.652703,5.333497,0,4906,1,NaN,NaN
338,-13.652703,5.333497,0,4908,1,NaN,NaN
339,-13.652703,5.333497,0,4909,1,NaN,NaN
340,-13.652703,5.339339,0,4910,1,NaN,NaN
341,-13.655478,5.348102,0,4909,1,NaN,NaN
342,-13.661029,5.356865,0,4908,1,NaN,NaN
343,-13.663804,5.353944,0,4907,1,NaN,NaN
344,-13.663804,5.351023,0,4906,1,NaN,NaN
345,-13.661029,5.345181,0,4906,1,NaN,NaN
346,-13.658254,5.348102,0,4906,1,NaN,NaN
347,-13.655478,5.348102,0,4905,1,NaN,NaN
348,-13.655478,5.353944,0,4903,1,NaN,NaN
349,-13.655478,5.356865,0,4901,1,NaN,NaN
350,-13.655478,5.362707,0,4901,1,NaN,NaN
351,-13.655478,5.368549,0,4901,1,NaN,NaN
352,-13.663804,5.37439,0,4902,1,NaN,NaN
353,-13.674904,5.377311,0,4903,1,NaN,NaN
354,-13.677679,5.37439,0,4904,1,NaN,NaN
355,-13.669354,5.37439,0,4905,1,NaN,NaN
356,-13.663804,5.365628,0,4906,1,NaN,NaN
357,-13.663804,5.362707,0,4906,1,NaN,NaN
358,-13.666579,5.356865,0,4906,1,NaN,NaN
359,-13.666579,5.356865,0,4908,1,NaN,NaN
360,-13.666579,5.359786,0,4910,1,NaN,NaN
361,-13.666579,5.359786,0,4912,1,NaN,NaN
362,-13.669354,5.359786,0,4913,1,NaN,NaN
363,-13.669354,5.359786,0,4912,1,NaN,NaN
364,-13.672129,5.356865,0,4910,1,NaN,NaN
365,-13.672129,5.353944,0,4909,1,NaN,NaN
366,-13.669354,5.353944,0,4908,1,NaN,NaN
367,-13.669354,5.356865,0,4909,1,NaN,NaN
368,-13.666579,5.359786,0,4911,1,NaN,NaN
369,-13.666579,5.368549,0,4912,1,NaN,NaN
370,-13.666579,5.380232,0,4914,1,NaN,NaN
371,-13.666579,5.388994,0,4914,1,NaN,NaN
372,-13.666579,5.388994,0,4914,1,NaN,NaN
373,-13.666579,5.386073,0,4914,1,NaN,NaN
374,-13.666579,5.383153,0,4914,1,NaN,NaN
375,-13.663804,5.380232,0,4914,1,NaN,NaN
376,-13.661029,5.377311,0,4913,1,NaN,NaN
377,-13.655478,5.37439,0,4913,1,NaN,NaN
378,-13.649927,5.37439,0,4914,1,NaN,NaN
379,-13.644376,5.377311,0,4915,1,NaN,NaN
380,-13.6416,5.380232,0,4916,1,NaN,NaN
381,-13.638825,5.377311,0,4917,1,NaN,NaN
382,-13.636049,5.377311,0,4917,1,NaN,NaN
383,-13.633273,5.37439,0,4919,1,NaN,NaN
384,-13.633273,5.37439,0,4922,1,NaN,NaN
385,-13.622169,5.37439,0,4923,1,NaN,NaN
386,-13.61384,5.37147,0,4922,2,NaN,NaN
387,-13.586073,5.37147,0,4920,2,NaN,NaN
388,-13.555522,5.37147,0,4921,2,NaN,NaN
389,-13.513849,5.37439,0,4924,2,NaN,NaN
390,-13.466602,5.37439,0,4928,2,NaN,NaN
391,-13.388742,5.377311,0,4930,2,NaN,NaN
392,-13.277427,5.386073,0,4932,2,NaN,NaN
393,-13.132564,5.394835,0,4933,2,NaN,NaN
394,-12.956828,5.386073,0,4940,2,NaN,NaN
395,-12.724924,5.37439,0,4947,2,NaN,NaN
396,-12.447762,5.359786,0,4953,2,NaN,NaN
397,-12.144726,5.351023,0,4963,2,NaN,NaN
398,-11.824105,5.339339,0,4975,2,NaN,NaN
399,-11.508376,5.315969,0,4988,2,NaN,NaN
400,-11.149504,5.313048,0,5002,2,NaN,NaN
401,-10.795415,5.310126,0,5019,2,NaN,NaN
402,-10.406375,5.301362,0,5038,2,NaN,NaN
403,-10.033462,5.289676,0,5050,2,NaN,NaN
404,-9.67397,5.280911,0,5061,2,NaN,NaN
405,-9.285083,5.289676,0,5073,2,NaN,NaN
406,-8.895331,5.31889,0,5081,2,NaN,NaN
407,-8.493248,5.368549,0,5089,2,NaN,NaN
408,-8.113366,5.421119,0,5095,2,NaN,NaN
409,-7.741423,5.462001,0,5100,2,NaN,NaN
410,-7.389057,5.48536,0,5101,2,NaN,NaN
411,-7.059288,5.53791,0,5101,2,NaN,NaN
412,-6.752238,5.587532,0,5101,2,NaN,NaN
413,-6.427384,5.637146,0,5100,2,NaN,NaN
414,-6.110832,5.666327,0,5099,2,NaN,NaN
415,-5.770631,5.692587,0,5094,2,NaN,NaN
416,-5.459148,5.710092,0,5089,2,NaN,NaN
417,-5.135679,5.727596,0,5085,2,NaN,NaN
418,-4.829391,5.78302,0,5083,2,NaN,NaN
419,-4.514064,5.850096,0,5081,2,NaN,NaN
420,-4.239389,5.908411,0,5078,2,NaN,NaN
421,-3.982069,5.957968,0,5075,2,NaN,NaN
422,-3.715808,6.019174,0,5071,2,NaN,NaN
423,-3.458171,6.08328,0,5069,2,NaN,NaN
424,-3.191604,6.150283,0,5070,2,NaN,NaN
425,-2.936625,6.205621,0,5070,2,NaN,NaN
426,-2.684462,6.258035,0,5071,2,NaN,NaN
427,-2.470335,6.307528,0,5070,2,NaN,NaN
428,-2.306025,6.34828,0,5070,2,NaN,NaN
429,-2.191573,6.383205,0,5073,2,NaN,NaN
430,-2.103521,6.400666,0,5076,2,NaN,NaN
431,-2.056556,6.406486,0,5078,2,NaN,NaN
432,-2.036008,6.412306,0,5078,2,NaN,NaN
433,-2.041879,6.409396,0,5077,2,NaN,NaN
434,-2.074168,6.403576,0,5079,2,NaN,NaN
435,-2.121132,6.389026,0,5081,1,NaN,NaN
436,-2.188638,6.365743,0,5086,1,NaN,NaN
437,-2.262007,6.342459,0,5088,1,NaN,NaN
438,-2.335369,6.324994,0,5091,1,NaN,NaN
439,-2.396987,6.310439,0,5091,1,NaN,NaN
440,-2.440997,6.301706,0,5088,1,NaN,NaN
441,-2.473268,6.290061,0,5083,1,NaN,NaN
442,-2.493804,6.281327,0,5079,1,NaN,NaN
443,-2.499671,6.275505,0,5077,1,NaN,NaN
444,-2.493804,6.26677,0,5075,1,NaN,NaN
445,-2.467401,6.263859,0,5072,1,NaN,NaN
446,-2.435129,6.263859,0,5066,1,NaN,NaN
447,-2.391119,6.26677,0,5064,1,NaN,NaN
448,-2.355909,6.26677,0,5060,1,NaN,NaN
449,-2.314829,6.26677,0,5055,1,NaN,NaN
450,-2.273746,6.26677,0,5048,1,NaN,NaN
451,-2.226791,6.269682,0,5040,1,NaN,NaN
452,-2.182768,6.278416,0,5036,1,NaN,NaN
453,-2.141678,6.28715,0,5031,1,NaN,NaN
454,-2.106456,6.290061,0,5028,1,NaN,NaN
455,-2.077103,6.290061,0,5024,1,NaN,NaN
456,-2.05362,6.28715,0,5019,1,NaN,NaN
457,-2.041879,6.284239,0,5017,1,NaN,NaN
458,-2.041879,6.284239,0,5015,1,NaN,NaN
459,-2.038943,6.281327,0,5012,1,NaN,NaN
460,-2.038943,6.281327,0,5010,1,NaN,NaN
461,-2.038943,6.278416,0,5007,1,NaN,NaN
462,-2.036008,6.275505,0,5005,1,NaN,NaN
463,-2.041879,6.272593,0,5002,1,NaN,NaN
464,-2.050685,6.269682,0,4998,1,NaN,NaN
465,-2.056556,6.269682,0,4994,1,NaN,NaN
466,-2.056556,6.272593,0,4991,1,NaN,NaN
467,-2.056556,6.284239,0,4986,1,NaN,NaN
468,-2.050685,6.292973,0,4979,1,NaN,NaN
469,-2.047749,6.298795,0,4972,1,NaN,NaN
470,-2.044814,6.301706,0,4967,1,NaN,NaN
471,-2.044814,6.301706,0,4964,1,NaN,NaN
472,-2.047749,6.301706,0,4957,1,NaN,NaN
473,-2.047749,6.307528,0,4948,1,NaN,NaN
474,-2.05362,6.31335,0,4941,1,NaN,NaN
475,-2.059491,6.322083,0,4936,1,NaN,NaN
476,-2.065362,6.322083,0,4932,1,NaN,NaN
477,-2.068297,6.322083,0,4926,1,NaN,NaN
478,-2.068297,6.319172,0,4922,1,NaN,NaN
479,-2.065362,6.31335,0,4912,1,NaN,NaN
480,-2.059491,6.310439,0,4904,1,NaN,NaN
481,-2.05362,6.310439,0,4894,1,NaN,NaN
482,-2.05362,6.304617,0,4891,1,NaN,NaN
483,-2.05362,6.298795,0,4887,1,NaN,NaN
484,-2.056556,6.292973,0,4880,1,NaN,NaN
485,-2.062427,6.290061,0,4870,1,NaN,NaN
486,-2.068297,6.28715,0,4860,1,NaN,NaN
487,-2.071233,6.284239,0,4856,1,NaN,NaN
488,-2.071233,6.284239,0,4851,1,NaN,NaN
489,-2.071233,6.281327,0,4843,1,NaN,NaN
490,-2.068297,6.28715,0,4836,1,NaN,NaN
491,-2.062427,6.292973,0,4827,1,NaN,NaN
492,-2.059491,6.301706,0,4821,1,NaN,NaN
493,-2.059491,6.301706,0,4815,1,NaN,NaN
494,-2.059491,6.304617,0,4810,1,NaN,NaN
495,-2.059491,6.310439,0,4802,1,NaN,NaN
496,-2.062427,6.310439,0,4792,1,NaN,NaN
497,-2.065362,6.307528,0,4783,1,NaN,NaN
