n,x,y,val,dP,lab,xT,yT
81,-6.517341,12.352586,0,2470,1,NaN,NaN
82,-6.497031,12.358209,0,2466,1,NaN,NaN
83,-6.485424,12.363833,0,2464,1,NaN,NaN
84,-6.468014,12.369456,0,2463,1,NaN,NaN
85,-6.459308,12.375078,0,2459,1,NaN,NaN
86,-6.456406,12.386323,0,2456,1,NaN,NaN
87,-6.453504,12.400378,0,2453,1,NaN,NaN
88,-6.438993,12.41162,0,2452,1,NaN,NaN
89,-6.421579,12.40881,0,2450,1,NaN,NaN
90,-6.407066,12.403188,0,2448,1,NaN,NaN
91,-6.404164,12.400378,0,2443,1,NaN,NaN
92,-6.404164,12.400378,0,2439,1,NaN,NaN
93,-6.398358,12.400378,0,2436,1,NaN,NaN
94,-6.392553,12.403188,0,2432,1,NaN,NaN
95,-6.38965,12.40881,0,2428,1,NaN,NaN
96,-6.386747,12.417241,0,2424,1,NaN,NaN
97,-6.36933,12.422862,0,2422,1,NaN,NaN
98,-6.351911,12.428482,0,2420,1,NaN,NaN
99,-6.334491,12.436912,0,2416,1,NaN,NaN
100,-6.334491,12.439722,0,2414,1,NaN,NaN
101,-6.331588,12.445342,0,2407,1,NaN,NaN
102,-6.319974,12.45939,0,2403,1,NaN,NaN
103,-6.308359,12.467818,0,2399,1,NaN,NaN
104,-6.296744,12.476246,0,2398,1,NaN,NaN
105,-6.296744,12.4931,0,2396,1,NaN,NaN
106,-6.296744,12.512759,0,2390,1,NaN,NaN
107,-6.285128,12.532416,0,2384,1,NaN,NaN
108,-6.273512,12.546455,0,2378,1,NaN,NaN
109,-6.261895,12.563299,0,2376,1,NaN,NaN
110,-6.256087,12.580141,0,2374,1,NaN,NaN
111,-6.24447,12.588562,0,2371,1,NaN,NaN
112,-6.232852,12.591368,0,2369,1,NaN,NaN
113,-6.227042,12.602594,0,2363,1,NaN,NaN
114,-6.224138,12.611013,0,2360,1,NaN,NaN
115,-6.221233,12.619431,0,2357,1,NaN,NaN
116,-6.221233,12.619431,0,2354,1,NaN,NaN
117,-6.218328,12.616625,0,2352,1,NaN,NaN
118,-6.209614,12.616625,0,2349,1,NaN,NaN
119,-6.206709,12.622237,0,2349,1,NaN,NaN
120,-6.2009,12.625043,0,2345,1,NaN,NaN
121,-6.203804,12.627849,0,2340,1,NaN,NaN
122,-6.2009,12.625043,0,2336,1,NaN,NaN
123,-6.197995,12.616625,0,2332,1,NaN,NaN
124,-6.197995,12.608207,0,2330,1,NaN,NaN
125,-6.18347,12.611013,0,2328,1,NaN,NaN
126,-6.166038,12.625043,0,2328,1,NaN,NaN
127,-6.145701,12.636266,0,2326,1,NaN,NaN
128,-6.139889,12.636266,0,2324,1,NaN,NaN
129,-6.125361,12.633461,0,2322,1,NaN,NaN
130,-6.113738,12.636266,0,2319,1,NaN,NaN
131,-6.10502,12.641877,0,2316,1,NaN,NaN
132,-6.093396,12.641877,0,2314,1,NaN,NaN
133,-6.078865,12.636266,0,2312,1,NaN,NaN
134,-6.06724,12.630655,0,2310,1,NaN,NaN
135,-6.064334,12.633461,0,2307,1,NaN,NaN
136,-6.064334,12.633461,0,2306,1,NaN,NaN
137,-6.064334,12.639072,0,2305,1,NaN,NaN
138,-6.061427,12.641877,0,2301,1,NaN,NaN
139,-6.058521,12.647488,0,2297,1,NaN,NaN
140,-6.058521,12.650294,0,2294,1,NaN,NaN
141,-6.055614,12.655904,0,2292,1,NaN,NaN
142,-6.046895,12.661514,0,2291,1,NaN,NaN
143,-6.041082,12.661514,0,2288,1,NaN,NaN
144,-6.035268,12.667124,0,2286,1,NaN,NaN
145,-6.029455,12.669929,0,2280,1,NaN,NaN
146,-6.026548,12.667124,0,2276,1,NaN,NaN
147,-6.023641,12.664319,0,2272,1,NaN,NaN
148,-6.026548,12.661514,0,2272,1,NaN,NaN
149,-6.026548,12.667124,0,2272,1,NaN,NaN
150,-6.026548,12.672734,0,2272,1,NaN,NaN
151,-6.032362,12.678344,0,2270,1,NaN,NaN
152,-6.035268,12.681148,0,2267,1,NaN,NaN
153,-6.035268,12.681148,0,2264,1,NaN,NaN
154,-6.029455,12.683953,0,2262,1,NaN,NaN
155,-6.026548,12.683953,0,2259,1,NaN,NaN
156,-6.017827,12.689562,0,2256,1,NaN,NaN
157,-6.0062,12.695171,0,2254,1,NaN,NaN
158,-5.98585,12.706388,0,2253,1,NaN,NaN
159,-5.965498,12.711996,0,2253,1,NaN,NaN
160,-5.942238,12.7148,0,2252,1,NaN,NaN
161,-5.927699,12.706388,0,2250,1,NaN,NaN
162,-5.910251,12.697975,0,2248,1,NaN,NaN
163,-5.901527,12.692366,0,2248,1,NaN,NaN
164,-5.889894,12.689562,0,2246,1,NaN,NaN
165,-5.889894,12.683953,0,2243,1,NaN,NaN
166,-5.886986,12.678344,0,2239,1,NaN,NaN
167,-5.886986,12.678344,0,2236,1,NaN,NaN
168,-5.886986,12.681148,0,2235,1,NaN,NaN
169,-5.884078,12.683953,0,2234,1,NaN,NaN
170,-5.881169,12.678344,0,2233,1,NaN,NaN
171,-5.872444,12.672734,0,2230,1,NaN,NaN
172,-5.866627,12.672734,0,2226,1,NaN,NaN
173,-5.857902,12.672734,0,2223,1,NaN,NaN
174,-5.849176,12.672734,0,2222,1,NaN,NaN
175,-5.837541,12.669929,0,2221,1,NaN,NaN
176,-5.825905,12.667124,0,2220,1,NaN,NaN
177,-5.822996,12.667124,0,2219,1,NaN,NaN
178,-5.820088,12.667124,0,2217,1,NaN,NaN
179,-5.820088,12.669929,0,2215,1,NaN,NaN
180,-5.831723,12.669929,0,2214,1,NaN,NaN
181,-5.84045,12.675539,0,2214,1,NaN,NaN
182,-5.849176,12.681148,0,2215,1,NaN,NaN
183,-5.846267,12.683953,0,2214,1,NaN,NaN
184,-5.846267,12.678344,0,2211,1,NaN,NaN
185,-5.846267,12.672734,0,2207,1,NaN,NaN
186,-5.84045,12.669929,0,2204,1,NaN,NaN
187,-5.837541,12.664319,0,2203,1,NaN,NaN
188,-5.831723,12.661514,0,2203,1,NaN,NaN
189,-5.828814,12.655904,0,2203,1,NaN,NaN
190,-5.828814,12.655904,0,2203,1,NaN,NaN
191,-5.828814,12.653099,0,2201,1,NaN,NaN
192,-5.828814,12.650294,0,2199,1,NaN,NaN
193,-5.828814,12.647488,0,2196,1,NaN,NaN
194,-5.822996,12.647488,0,2194,1,NaN,NaN
195,-5.820088,12.650294,0,2192,1,NaN,NaN
196,-5.820088,12.653099,0,2190,1,NaN,NaN
197,-5.822996,12.653099,0,2189,1,NaN,NaN
198,-5.822996,12.653099,0,2188,1,NaN,NaN
199,-5.817179,12.650294,0,2185,1,NaN,NaN
200,-5.808451,12.647488,0,2183,1,NaN,NaN
201,-5.799724,12.650294,0,2182,1,NaN,NaN
202,-5.793906,12.655904,0,2182,1,NaN,NaN
203,-5.793906,12.658709,0,2182,1,NaN,NaN
204,-5.793906,12.664319,0,2181,1,NaN,NaN
205,-5.785178,12.669929,0,2178,1,NaN,NaN
206,-5.77354,12.675539,0,2176,1,NaN,NaN
207,-5.756083,12.669929,0,2175,1,NaN,NaN
208,-5.750263,12.664319,0,2175,1,NaN,NaN
209,-5.744444,12.655904,0,2172,1,NaN,NaN
210,-5.741534,12.658709,0,2168,1,NaN,NaN
211,-5.738624,12.658709,0,2165,1,NaN,NaN
212,-5.741534,12.658709,0,2164,1,NaN,NaN
213,-5.741534,12.655904,0,2164,1,NaN,NaN
214,-5.735715,12.655904,0,2164,1,NaN,NaN
215,-5.726985,12.658709,0,2162,1,NaN,NaN
216,-5.721165,12.664319,0,2160,1,NaN,NaN
217,-5.721165,12.664319,0,2158,1,NaN,NaN
218,-5.715345,12.664319,0,2155,1,NaN,NaN
219,-5.709525,12.667124,0,2153,1,NaN,NaN
220,-5.700794,12.669929,0,2152,1,NaN,NaN
221,-5.700794,12.678344,0,2151,1,NaN,NaN
222,-5.697884,12.686758,0,2150,1,NaN,NaN
223,-5.694974,12.689562,0,2149,1,NaN,NaN
224,-5.689153,12.686758,0,2149,1,NaN,NaN
225,-5.689153,12.686758,0,2149,1,NaN,NaN
226,-5.689153,12.695171,0,2148,1,NaN,NaN
227,-5.689153,12.706388,0,2145,1,NaN,NaN
228,-5.692064,12.7148,0,2141,1,NaN,NaN
229,-5.694974,12.7148,0,2138,1,NaN,NaN
230,-5.697884,12.711996,0,2138,1,NaN,NaN
231,-5.700794,12.703584,0,2138,1,NaN,NaN
232,-5.697884,12.697975,0,2137,1,NaN,NaN
233,-5.692064,12.697975,0,2137,1,NaN,NaN
234,-5.686243,12.700779,0,2136,1,NaN,NaN
235,-5.680422,12.700779,0,2136,1,NaN,NaN
236,-5.677512,12.700779,0,2135,1,NaN,NaN
237,-5.674601,12.700779,0,2134,1,NaN,NaN
238,-5.671691,12.703584,0,2133,1,NaN,NaN
239,-5.671691,12.700779,0,2133,1,NaN,NaN
240,-5.66878,12.697975,0,2132,1,NaN,NaN
241,-5.660049,12.695171,0,2131,1,NaN,NaN
242,-5.651317,12.692366,0,2127,1,NaN,NaN
243,-5.645495,12.692366,0,2123,1,NaN,NaN
244,-5.651317,12.686758,0,2121,1,NaN,NaN
245,-5.654227,12.681148,0,2121,1,NaN,NaN
246,-5.654227,12.675539,0,2121,1,NaN,NaN
247,-5.657138,12.678344,0,2121,1,NaN,NaN
248,-5.657138,12.683953,0,2121,1,NaN,NaN
249,-5.657138,12.689562,0,2120,1,NaN,NaN
250,-5.654227,12.695171,0,2120,1,NaN,NaN
251,-5.654227,12.700779,0,2119,1,NaN,NaN
252,-5.651317,12.700779,0,2117,1,NaN,NaN
253,-5.651317,12.697975,0,2116,1,NaN,NaN
254,-5.645495,12.706388,0,2115,1,NaN,NaN
255,-5.639674,12.7148,0,2115,1,NaN,NaN
256,-5.630941,12.723211,0,2114,1,NaN,NaN
257,-5.625119,12.723211,0,2112,1,NaN,NaN
258,-5.622208,12.723211,0,2111,1,NaN,NaN
259,-5.613475,12.717603,0,2110,1,NaN,NaN
260,-5.607653,12.711996,0,2110,1,NaN,NaN
261,-5.601831,12.706388,0,2107,1,NaN,NaN
262,-5.596008,12.709192,0,2104,1,NaN,NaN
263,-5.590186,12.709192,0,2101,1,NaN,NaN
264,-5.587274,12.706388,0,2100,1,NaN,NaN
265,-5.587274,12.700779,0,2099,1,NaN,NaN
266,-5.587274,12.697975,0,2098,1,NaN,NaN
267,-5.587274,12.697975,0,2095,1,NaN,NaN
268,-5.584363,12.697975,0,2092,1,NaN,NaN
269,-5.581452,12.700779,0,2090,1,NaN,NaN
270,-5.575629,12.700779,0,2089,1,NaN,NaN
271,-5.569806,12.703584,0,2088,1,NaN,NaN
272,-5.566894,12.700779,0,2088,1,NaN,NaN
273,-5.566894,12.697975,0,2088,1,NaN,NaN
274,-5.563983,12.695171,0,2088,1,NaN,NaN
275,-5.563983,12.692366,0,2086,1,NaN,NaN
276,-5.566894,12.689562,0,2084,1,NaN,NaN
277,-5.569806,12.686758,0,2083,1,NaN,NaN
278,-5.575629,12.686758,0,2082,1,NaN,NaN
279,-5.57854,12.681148,0,2081,1,NaN,NaN
280,-5.57854,12.678344,0,2080,1,NaN,NaN
281,-5.572717,12.683953,0,2080,1,NaN,NaN
282,-5.566894,12.689562,0,2081,1,NaN,NaN
283,-5.561071,12.697975,0,2079,1,NaN,NaN
284,-5.555248,12.700779,0,2077,1,NaN,NaN
285,-5.552336,12.697975,0,2074,1,NaN,NaN
286,-5.549425,12.692366,0,2074,1,NaN,NaN
287,-5.552336,12.692366,0,2074,1,NaN,NaN
288,-5.55816,12.697975,0,2074,1,NaN,NaN
289,-5.561071,12.706388,0,2074,1,NaN,NaN
290,-5.563983,12.709192,0,2073,1,NaN,NaN
291,-5.566894,12.706388,0,2073,1,NaN,NaN
292,-5.563983,12.700779,0,2072,1,NaN,NaN
293,-5.561071,12.695171,0,2071,1,NaN,NaN
294,-5.561071,12.695171,0,2069,1,NaN,NaN
295,-5.55816,12.686758,0,2068,1,NaN,NaN
296,-5.55816,12.678344,0,2068,1,NaN,NaN
297,-5.55816,12.672734,0,2068,1,NaN,NaN
298,-5.563983,12.667124,0,2068,1,NaN,NaN
299,-5.563983,12.661514,0,2065,1,NaN,NaN
300,-5.563983,12.655904,0,2061,1,NaN,NaN
301,-5.563983,12.655904,0,2058,1,NaN,NaN
302,-5.566894,12.650294,0,2058,1,NaN,NaN
303,-5.569806,12.650294,0,2058,1,NaN,NaN
304,-5.569806,12.647488,0,2058,1,NaN,NaN
305,-5.566894,12.647488,0,2058,1,NaN,NaN
306,-5.563983,12.650294,0,2058,1,NaN,NaN
307,-5.566894,12.647488,0,2057,1,NaN,NaN
308,-5.569806,12.647488,0,2057,1,NaN,NaN
309,-5.566894,12.647488,0,2056,1,NaN,NaN
310,-5.563983,12.647488,0,2055,1,NaN,NaN
311,-5.563983,12.650294,0,2054,1,NaN,NaN
312,-5.563983,12.647488,0,2053,1,NaN,NaN
313,-5.563983,12.644683,0,2051,1,NaN,NaN
314,-5.561071,12.641877,0,2049,1,NaN,NaN
315,-5.561071,12.647488,0,2048,1,NaN,NaN
316,-5.563983,12.655904,0,2048,1,NaN,NaN
317,-5.55816,12.664319,0,2048,1,NaN,NaN
318,-5.552336,12.661514,0,2048,1,NaN,NaN
319,-5.546513,12.658709,0,2046,1,NaN,NaN
320,-5.549425,12.655904,0,2044,1,NaN,NaN
321,-5.549425,12.655904,0,2043,1,NaN,NaN
322,-5.552336,12.655904,0,2042,1,NaN,NaN
323,-5.552336,12.655904,0,2042,1,NaN,NaN
324,-5.552336,12.647488,0,2041,1,NaN,NaN
325,-5.552336,12.641877,0,2041,1,NaN,NaN
326,-5.552336,12.633461,0,2040,1,NaN,NaN
327,-5.552336,12.633461,0,2040,1,NaN,NaN
328,-5.555248,12.630655,0,2040,1,NaN,NaN
329,-5.55816,12.627849,0,2039,1,NaN,NaN
330,-5.561071,12.619431,0,2038,1,NaN,NaN
331,-5.561071,12.616625,0,2037,1,NaN,NaN
332,-5.561071,12.613819,0,2037,1,NaN,NaN
333,-5.555248,12.613819,0,2037,1,NaN,NaN
334,-5.549425,12.616625,0,2037,1,NaN,NaN
335,-5.546513,12.619431,0,2035,1,NaN,NaN
336,-5.546513,12.627849,0,2033,1,NaN,NaN
337,-5.546513,12.633461,0,2031,1,NaN,NaN
338,-5.549425,12.636266,0,2031,1,NaN,NaN
339,-5.543601,12.636266,0,2031,1,NaN,NaN
340,-5.540689,12.639072,0,2030,1,NaN,NaN
341,-5.537778,12.641877,0,2029,1,NaN,NaN
342,-5.537778,12.644683,0,2029,1,NaN,NaN
343,-5.540689,12.644683,0,2029,1,NaN,NaN
344,-5.537778,12.644683,0,2029,1,NaN,NaN
345,-5.534866,12.641877,0,2029,1,NaN,NaN
346,-5.531954,12.641877,0,2029,1,NaN,NaN
347,-5.534866,12.644683,0,2029,1,NaN,NaN
348,-5.534866,12.653099,0,2029,1,NaN,NaN
349,-5.534866,12.655904,0,2028,1,NaN,NaN
350,-5.534866,12.653099,0,2026,1,NaN,NaN
351,-5.531954,12.650294,0,2024,1,NaN,NaN
352,-5.531954,12.650294,0,2022,1,NaN,NaN
353,-5.534866,12.650294,0,2021,1,NaN,NaN
354,-5.534866,12.650294,0,2021,1,NaN,NaN
355,-5.52613,12.647488,0,2020,1,NaN,NaN
356,-5.517394,12.641877,0,2019,1,NaN,NaN
357,-5.502834,12.636266,0,2019,1,NaN,NaN
358,-5.491185,12.633461,0,2019,1,NaN,NaN
359,-5.479535,12.633461,0,2017,1,NaN,NaN
360,-5.47371,12.633461,0,2015,1,NaN,NaN
361,-5.47371,12.630655,0,2013,1,NaN,NaN
362,-5.47371,12.625043,0,2012,1,NaN,NaN
363,-5.47371,12.625043,0,2012,2,NaN,NaN
364,-5.46206,12.627849,0,2011,2,NaN,NaN
365,-5.444584,12.633461,0,2011,2,NaN,NaN
366,-5.395064,12.639072,0,2011,2,NaN,NaN
367,-5.319311,12.641877,0,2012,2,NaN,NaN
368,-5.23771,12.644683,0,2013,2,NaN,NaN
369,-5.135679,12.644683,0,2014,2,NaN,NaN
370,-5.001531,12.627849,0,2014,2,NaN,NaN
371,-4.803125,12.594175,0,2016,2,NaN,NaN
372,-4.569559,12.543647,0,2017,2,NaN,NaN
373,-4.294925,12.473437,0,2019,2,NaN,NaN
374,-3.984994,12.417241,0,2019,2,NaN,NaN
375,-3.666048,12.349774,0,2020,2,NaN,NaN
376,-3.308794,12.296338,0,2021,2,NaN,NaN
377,-2.930762,12.203477,0,2023,2,NaN,NaN
378,-2.485003,12.113367,0,2027,2,NaN,NaN
379,-2.05362,12.026015,0,2031,2,NaN,NaN
380,-1.610257,11.958349,0,2034,2,NaN,NaN
381,-1.19608,11.918861,0,2035,2,NaN,NaN
382,-0.772962,11.896292,0,2038,2,NaN,NaN
383,-0.367395,11.848319,0,2041,2,NaN,NaN
384,0.044088,11.760796,0,2044,2,NaN,NaN
385,0.467322,11.613858,0,2047,2,NaN,NaN
386,0.88169,11.486576,0,2049,2,NaN,NaN
387,1.316529,11.350681,0,2051,2,NaN,NaN
388,1.760026,11.211821,0,2050,2,NaN,NaN
389,2.185703,11.072827,0,2050,2,NaN,NaN
390,2.634603,10.953585,0,2049,2,NaN,NaN
391,3.065595,10.842774,0,2044,2,NaN,NaN
392,3.548946,10.754635,0,2040,2,NaN,NaN
393,4.020093,10.643677,0,2037,2,NaN,NaN
394,4.508222,10.524093,0,2038,2,NaN,NaN
395,4.960692,10.410118,0,2040,2,NaN,NaN
396,5.36593,10.321729,0,2042,2,NaN,NaN
397,5.756083,10.253265,0,2042,2,NaN,NaN
398,6.148606,10.167644,0,2041,2,NaN,NaN
399,6.53765,10.073407,0,2040,2,NaN,NaN
400,6.931882,9.959107,0,2040,2,NaN,NaN
401,7.305214,9.844727,0,2040,2,NaN,NaN
402,7.686584,9.741717,0,2041,2,NaN,NaN
403,8.055745,9.664418,0,2043,2,NaN,NaN
404,8.427109,9.589948,0,2044,2,NaN,NaN
405,8.757571,9.524043,0,2044,2,NaN,NaN
406,9.064519,9.458113,0,2044,2,NaN,NaN
407,9.350912,9.409366,0,2045,2,NaN,NaN
408,9.628265,9.37208,0,2047,2,NaN,NaN
409,9.899457,9.340523,0,2048,2,NaN,NaN
410,10.13318,9.303222,0,2048,2,NaN,NaN
411,10.346654,9.271653,0,2049,2,NaN,NaN
412,10.511541,9.242949,0,2051,2,NaN,NaN
413,10.664899,9.225725,0,2053,2,NaN,NaN
414,10.769888,9.214241,0,2054,2,NaN,NaN
415,10.846456,9.208499,0,2055,2,NaN,NaN
416,10.883308,9.208499,0,2055,2,NaN,NaN
417,10.905982,9.202756,0,2055,2,NaN,NaN
418,10.89748,9.199885,0,2056,2,NaN,NaN
419,10.877639,9.202756,0,2056,1,NaN,NaN
420,10.857796,9.21137,0,2056,1,NaN,NaN
421,10.820938,9.217112,0,2057,1,NaN,NaN
422,10.795415,9.219983,0,2059,1,NaN,NaN
423,10.755705,9.222854,0,2060,1,NaN,NaN
424,10.744357,9.222854,0,2059,1,NaN,NaN
425,10.730171,9.231467,0,2059,1,NaN,NaN
426,10.730171,9.240079,0,2058,1,NaN,NaN
427,10.727334,9.260172,0,2058,1,NaN,NaN
428,10.724496,9.268783,0,2058,1,NaN,NaN
429,10.721659,9.277394,0,2058,1,NaN,NaN
430,10.724496,9.277394,0,2057,1,NaN,NaN
431,10.727334,9.280264,0,2056,1,NaN,NaN
432,10.730171,9.268783,0,2054,1,NaN,NaN
433,10.730171,9.254432,0,2053,1,NaN,NaN
434,10.730171,9.248691,0,2052,1,NaN,NaN
435,10.730171,9.254432,0,2051,1,NaN,NaN
436,10.730171,9.254432,0,2049,1,NaN,NaN
437,10.730171,9.248691,0,2047,1,NaN,NaN
438,10.727334,9.242949,0,2045,1,NaN,NaN
439,10.724496,9.240079,0,2044,1,NaN,NaN
440,10.721659,9.237208,0,2044,1,NaN,NaN
441,10.724496,9.225725,0,2044,1,NaN,NaN
442,10.718821,9.217112,0,2043,1,NaN,NaN
443,10.707471,9.208499,0,2042,1,NaN,NaN
444,10.69612,9.21137,0,2042,1,NaN,NaN
445,10.679091,9.21137,0,2042,1,NaN,NaN
446,10.653544,9.188399,0,2042,1,NaN,NaN
447,10.630833,9.165426,0,2043,1,NaN,NaN
448,10.616636,9.139577,0,2041,1,NaN,NaN
449,10.616636,9.13096,0,2040,1,NaN,NaN
450,10.613797,9.122342,0,2039,1,NaN,NaN
451,10.602438,9.107979,0,2040,1,NaN,NaN
452,10.582559,9.090741,0,2042,1,NaN,NaN
453,10.562677,9.076375,0,2043,1,NaN,NaN
454,10.551315,9.067755,0,2046,1,NaN,NaN
455,10.548475,9.067755,0,2048,1,NaN,NaN
456,10.542793,9.067755,0,2049,1,NaN,NaN
457,10.537111,9.059135,0,2049,1,NaN,NaN
458,10.528588,9.04764,0,2049,1,NaN,NaN
459,10.522906,9.036144,0,2050,1,NaN,NaN
460,10.520065,9.027522,0,2049,1,NaN,NaN
461,10.520065,9.013151,0,2049,1,NaN,NaN
462,10.517224,8.998779,0,2049,1,NaN,NaN
463,10.5087,8.99303,0,2049,1,NaN,NaN
464,10.500175,8.984406,0,2048,1,NaN,NaN
465,10.49165,8.975781,0,2048,1,NaN,NaN
466,10.480283,8.967156,0,2048,1,NaN,NaN
467,10.474599,8.970031,0,2047,1,NaN,NaN
468,10.46323,8.972906,0,2046,1,NaN,NaN
469,10.454703,8.955656,0,2045,1,NaN,NaN
470,10.446176,8.932652,0,2044,1,NaN,NaN
471,10.437648,8.912522,0,2043,1,NaN,NaN
472,10.414904,8.912522,0,2043,1,NaN,NaN
473,10.395001,8.912522,0,2042,1,NaN,NaN
474,10.369407,8.915398,0,2042,1,NaN,NaN
475,10.358031,8.909646,0,2041,1,NaN,NaN
476,10.326742,8.898142,0,2041,1,NaN,NaN
477,10.303982,8.889513,0,2040,1,NaN,NaN
478,10.275528,8.889513,0,2039,1,NaN,NaN
479,10.261299,8.886637,0,2037,1,NaN,NaN
480,10.249915,8.886637,0,2037,1,NaN,NaN
481,10.232837,8.883761,0,2037,1,NaN,NaN
482,10.218604,8.872255,0,2037,1,NaN,NaN
483,10.20437,8.860748,0,2038,1,NaN,NaN
484,10.207217,8.84061,0,2040,1,NaN,NaN
485,10.207217,8.831979,0,2039,1,NaN,NaN
486,10.20437,8.814715,0,2038,1,NaN,NaN
487,10.195829,8.806082,0,2037,1,NaN,NaN
488,10.192982,8.797449,0,2035,1,NaN,NaN
489,10.187288,8.797449,0,2033,1,NaN,NaN
490,10.181593,8.791694,0,2031,1,NaN,NaN
491,10.167355,8.780182,0,2029,1,NaN,NaN
492,10.144573,8.762914,0,2028,1,NaN,NaN
493,10.11609,8.745643,0,2026,1,NaN,NaN
494,10.096149,8.734129,0,2025,1,NaN,NaN
495,10.067658,8.728371,0,2024,1,NaN,NaN
496,10.036312,8.725493,0,2023,1,NaN,NaN
497,9.996408,8.722614,0,2023,1,NaN,NaN
498,9.967899,8.708219,0,2024,1,NaN,NaN
499,9.94794,8.699581,0,2025,1,NaN,NaN
500,9.922275,8.685185,0,2024,1,NaN,NaN
501,9.899457,8.679426,0,2024,1,NaN,NaN
