n,x,y,val,dP,lab,xT,yT
152,NaN,NaN,4,NaN,-1,NaN,NaN
153,NaN,NaN,4,NaN,-1,NaN,NaN
154,NaN,NaN,4,NaN,-1,NaN,NaN
155,NaN,NaN,4,NaN,-1,NaN,NaN
156,NaN,NaN,4,NaN,-1,NaN,NaN
157,NaN,NaN,4,NaN,-1,NaN,NaN
158,NaN,NaN,4,NaN,-1,NaN,NaN
159,NaN,NaN,4,NaN,-1,NaN,NaN
160,NaN,NaN,4,NaN,-1,NaN,NaN
161,NaN,NaN,4,NaN,-1,NaN,NaN
162,NaN,NaN,4,NaN,-1,NaN,NaN
163,NaN,NaN,4,NaN,-1,NaN,NaN
164,NaN,NaN,4,NaN,-1,NaN,NaN
165,NaN,NaN,4,NaN,-1,NaN,NaN
166,NaN,NaN,4,NaN,-1,NaN,NaN
167,NaN,NaN,4,NaN,-1,NaN,NaN
168,NaN,NaN,4,NaN,-1,NaN,NaN
169,NaN,NaN,4,NaN,-1,NaN,NaN
170,NaN,NaN,4,NaN,-1,NaN,NaN
171,NaN,NaN,4,NaN,-1,NaN,NaN
172,NaN,NaN,4,NaN,-1,NaN,NaN
173,NaN,NaN,4,NaN,-1,NaN,NaN
174,NaN,NaN,4,NaN,-1,NaN,NaN
175,NaN,NaN,4,NaN,-1,NaN,NaN
176,NaN,NaN,4,NaN,-1,NaN,NaN
177,NaN,NaN,4,NaN,-1,NaN,NaN
178,NaN,NaN,4,NaN,-1,NaN,NaN
179,NaN,NaN,4,NaN,-1,NaN,NaN
180,NaN,NaN,4,NaN,-1,NaN,NaN
181,NaN,NaN,4,NaN,-1,NaN,NaN
182,NaN,NaN,4,NaN,-1,NaN,NaN
183,NaN,NaN,4,NaN,-1,NaN,NaN
184,NaN,NaN,4,NaN,-1,NaN,NaN
185,-10.485967,-10.832696,0,1149,2,NaN,NaN
186,-10.485967,-10.832696,0,1149,2,NaN,NaN
187,-10.500175,-10.693346,0,1167,2,NaN,NaN
188,-10.525747,-10.437065,0,1200,2,NaN,NaN
189,-10.548475,-10.008993,0,1248,2,NaN,NaN
190,-10.579719,-9.605574,0,1291,2,NaN,NaN
191,-10.591079,-9.163859,0,1332,2,NaN,NaN
192,-10.605278,-8.726801,0,1372,2,NaN,NaN
193,-10.593919,-8.291603,0,1410,2,NaN,NaN
194,-10.588239,-7.861222,0,1449,2,NaN,NaN
195,-10.574039,-7.490782,0,1488,2,NaN,NaN
196,-10.545634,-7.122613,0,1530,2,NaN,NaN
197,-10.514382,-6.768381,0,1567,2,NaN,NaN
198,-10.488808,-6.399079,0,1607,2,NaN,NaN
199,-10.477441,-5.997184,0,1647,2,NaN,NaN
200,-10.556996,-5.632636,0,1689,2,NaN,NaN
201,-10.630833,-5.247177,0,1730,2,NaN,NaN
202,-10.727334,-4.890494,0,1768,2,NaN,NaN
203,-10.738683,-4.530503,0,1803,2,NaN,NaN
204,-10.750031,-4.193601,0,1837,2,NaN,NaN
205,-10.735846,-3.87694,0,1871,2,NaN,NaN
206,-10.752868,-3.533624,0,1907,2,NaN,NaN
207,-10.704633,-3.219428,0,1938,2,NaN,NaN
208,-10.659222,-2.902099,0,1968,2,NaN,NaN
209,-10.616636,-2.593414,0,2000,2,NaN,NaN
210,-10.66206,-2.263984,0,2033,2,NaN,NaN
211,-10.701795,-1.952063,0,2065,2,NaN,NaN
212,-10.738683,-1.66358,0,2095,2,NaN,NaN
213,-10.778398,-1.354398,0,2127,2,NaN,NaN
214,-10.818102,-1.024518,0,2154,2,NaN,NaN
215,-10.83228,-0.679838,0,2182,2,NaN,NaN
216,-10.837951,-0.396986,0,2206,2,NaN,NaN
217,-10.826609,-0.099382,0,2237,2,NaN,NaN
218,-10.843621,0.183495,0,2264,2,NaN,NaN
219,-10.863466,0.49288,0,2292,2,NaN,NaN
220,-10.886143,0.760992,0,2322,2,NaN,NaN
221,-10.91165,1.046744,0,2351,2,NaN,NaN
222,-10.942819,1.288268,0,2379,2,NaN,NaN
223,-10.990977,1.597468,0,2402,2,NaN,NaN
224,-11.019298,1.844763,0,2428,2,NaN,NaN
225,-11.036288,2.118472,0,2449,2,NaN,NaN
226,-11.039119,2.309717,0,2470,2,NaN,NaN
227,-11.058938,2.521498,0,2487,2,NaN,NaN
228,-11.078754,2.74791,0,2511,2,NaN,NaN
229,-11.095737,2.950726,0,2530,2,NaN,NaN
230,-11.115548,3.165218,0,2550,2,NaN,NaN
231,-11.132527,3.335573,0,2566,2,NaN,NaN
232,-11.157991,3.549902,0,2586,2,NaN,NaN
233,-11.174965,3.711317,0,2600,2,NaN,NaN
234,-11.189108,3.869741,0,2618,2,NaN,NaN
235,-11.200422,4.007579,0,2628,2,NaN,NaN
236,-11.214563,4.174683,0,2647,2,NaN,NaN
237,-11.237185,4.327066,0,2660,2,NaN,NaN
238,-11.259804,4.461816,0,2676,2,NaN,NaN
239,-11.28242,4.59066,0,2688,2,NaN,NaN
240,-11.302205,4.719458,0,2701,2,NaN,NaN
241,-11.32764,4.877463,0,2714,2,NaN,NaN
242,-11.347419,4.994456,0,2725,2,NaN,NaN
243,-11.37002,5.120177,0,2733,2,NaN,NaN
244,-11.386969,5.199093,0,2742,2,NaN,NaN
245,-11.409564,5.292597,0,2748,2,NaN,NaN
246,-11.429332,5.380232,0,2755,2,NaN,NaN
247,-11.44345,5.459081,0,2758,2,NaN,NaN
248,-11.451921,5.517475,0,2762,2,NaN,NaN
249,-11.454744,5.543749,0,2764,2,NaN,NaN
250,-11.471683,5.555425,0,2768,2,NaN,NaN
251,-11.488619,5.578776,0,2770,2,NaN,NaN
252,-11.482974,5.59337,0,2771,1,NaN,NaN
253,-11.46039,5.578776,0,2766,1,NaN,NaN
254,-11.420861,5.534991,0,2763,1,NaN,NaN
255,-11.401092,5.494119,0,2762,1,NaN,NaN
256,-11.384144,5.447401,0,2766,1,NaN,NaN
257,-11.36437,5.412358,0,2769,1,NaN,NaN
258,-11.347419,5.377311,0,2770,1,NaN,NaN
259,-11.31351,5.351023,0,2772,1,NaN,NaN
260,-11.293726,5.324733,0,2773,1,NaN,NaN
261,-11.268285,5.29844,0,2777,1,NaN,NaN
262,-11.259804,5.29844,0,2780,1,NaN,NaN
263,-11.256977,5.301362,0,2787,1,NaN,NaN
264,-11.265458,5.304283,0,2790,1,NaN,NaN
265,-11.276766,5.313048,0,2793,1,NaN,NaN
266,-11.279593,5.324733,0,2796,1,NaN,NaN
267,-11.28242,5.339339,0,2799,1,NaN,NaN
268,-11.28242,5.351023,0,2801,1,NaN,NaN
269,-11.28242,5.362707,0,2800,1,NaN,NaN
270,-11.279593,5.37147,0,2799,1,NaN,NaN
271,-11.276766,5.383153,0,2799,1,NaN,NaN
272,-11.28242,5.397756,0,2800,1,NaN,NaN
273,-11.290899,5.403597,0,2800,1,NaN,NaN
274,-11.290899,5.400676,0,2800,1,NaN,NaN
275,-11.28242,5.409438,0,2799,1,NaN,NaN
276,-11.273939,5.42404,0,2799,1,NaN,NaN
277,-11.262631,5.441561,0,2798,1,NaN,NaN
278,-11.25415,5.441561,0,2797,1,NaN,NaN
279,-11.24284,5.444481,0,2797,1,NaN,NaN
280,-11.240013,5.444481,0,2799,1,NaN,NaN
281,-11.240013,5.444481,0,2801,1,NaN,NaN
282,-11.240013,5.441561,0,2802,1,NaN,NaN
283,-11.24284,5.438641,0,2803,1,NaN,NaN
284,-11.245668,5.435721,0,2804,1,NaN,NaN
285,-11.24284,5.4328,0,2804,1,NaN,NaN
286,-11.23153,5.441561,0,2804,1,NaN,NaN
287,-11.220219,5.456161,0,2806,1,NaN,NaN
288,-11.214563,5.470761,0,2808,1,NaN,NaN
289,-11.214563,5.476601,0,2810,1,NaN,NaN
290,-11.217391,5.476601,0,2810,1,NaN,NaN
291,-11.217391,5.476601,0,2811,1,NaN,NaN
292,-11.228702,5.47952,0,2812,1,NaN,NaN
293,-11.240013,5.47952,0,2812,1,NaN,NaN
294,-11.248495,5.491199,0,2812,1,NaN,NaN
295,-11.245668,5.494119,0,2812,1,NaN,NaN
296,-11.25415,5.499958,0,2813,1,NaN,NaN
297,-11.268285,5.499958,0,2814,1,NaN,NaN
298,-11.279593,5.511636,0,2816,1,NaN,NaN
299,-11.279593,5.517475,0,2817,1,NaN,NaN
300,-11.285246,5.526233,0,2819,1,NaN,NaN
301,-11.293726,5.529152,0,2823,1,NaN,NaN
302,-11.293726,5.534991,0,2825,1,NaN,NaN
303,-11.288073,5.534991,0,2827,1,NaN,NaN
304,-11.28242,5.529152,0,2826,1,NaN,NaN
305,-11.285246,5.511636,0,2826,1,NaN,NaN
306,-11.285246,5.497039,0,2825,1,NaN,NaN
307,-11.288073,5.48828,0,2825,1,NaN,NaN
308,-11.285246,5.491199,0,2824,1,NaN,NaN
309,-11.285246,5.494119,0,2824,1,NaN,NaN
310,-11.293726,5.497039,0,2825,1,NaN,NaN
311,-11.305031,5.497039,0,2827,1,NaN,NaN
312,-11.31351,5.494119,0,2828,1,NaN,NaN
313,-11.31351,5.48828,0,2827,1,NaN,NaN
314,-11.310684,5.473681,0,2826,1,NaN,NaN
315,-11.310684,5.462001,0,2828,1,NaN,NaN
316,-11.310684,5.456161,0,2830,1,NaN,NaN
317,-11.310684,5.456161,0,2832,1,NaN,NaN
318,-11.307858,5.453241,0,2832,1,NaN,NaN
319,-11.319162,5.450321,0,2833,1,NaN,NaN
320,-11.336117,5.450321,0,2834,1,NaN,NaN
321,-11.350244,5.453241,0,2834,1,NaN,NaN
322,-11.350244,5.447401,0,2834,1,NaN,NaN
323,-11.347419,5.435721,0,2834,1,NaN,NaN
324,-11.347419,5.421119,0,2835,1,NaN,NaN
325,-11.350244,5.418199,0,2837,1,NaN,NaN
326,-11.355895,5.415279,0,2838,1,NaN,NaN
327,-11.355895,5.415279,0,2838,1,NaN,NaN
328,-11.355895,5.415279,0,2838,1,NaN,NaN
329,-11.35307,5.412358,0,2839,1,NaN,NaN
330,-11.361545,5.415279,0,2841,1,NaN,NaN
331,-11.38132,5.418199,0,2843,1,NaN,NaN
332,-11.398267,5.42696,0,2843,1,NaN,NaN
333,-11.409564,5.4328,0,2841,1,NaN,NaN
334,-11.412388,5.438641,0,2841,1,NaN,NaN
335,-11.409564,5.438641,0,2841,1,NaN,NaN
336,-11.403916,5.4328,0,2842,1,NaN,NaN
337,-11.412388,5.409438,0,2842,1,NaN,NaN
338,-11.423685,5.391915,0,2843,1,NaN,NaN
339,-11.432156,5.37439,0,2843,1,NaN,NaN
340,-11.426508,5.365628,0,2844,1,NaN,NaN
341,-11.426508,5.359786,0,2846,1,NaN,NaN
342,-11.429332,5.351023,0,2848,1,NaN,NaN
343,-11.432156,5.353944,0,2849,1,NaN,NaN
344,-11.440627,5.339339,0,2850,1,NaN,NaN
345,-11.449097,5.327654,0,2851,1,NaN,NaN
346,-11.451921,5.310126,0,2853,1,NaN,NaN
347,-11.440627,5.307205,0,2854,1,NaN,NaN
348,-11.429332,5.321812,0,2854,1,NaN,NaN
349,-11.423685,5.339339,0,2852,1,NaN,NaN
350,-11.423685,5.362707,0,2852,1,NaN,NaN
351,-11.426508,5.368549,0,2854,1,NaN,NaN
352,-11.43498,5.356865,0,2856,1,NaN,NaN
353,-11.449097,5.34226,0,2856,1,NaN,NaN
354,-11.46039,5.327654,0,2855,1,NaN,NaN
355,-11.466037,5.327654,0,2854,1,NaN,NaN
356,-11.463214,5.330575,0,2854,1,NaN,NaN
357,-11.466037,5.333497,0,2854,1,NaN,NaN
358,-11.46886,5.339339,0,2854,1,NaN,NaN
359,-11.480151,5.34226,0,2855,1,NaN,NaN
360,-11.488619,5.34226,0,2856,1,NaN,NaN
361,-11.494264,5.34226,0,2857,1,NaN,NaN
362,-11.491442,5.34226,0,2856,1,NaN,NaN
363,-11.482974,5.34226,0,2856,1,NaN,NaN
364,-11.480151,5.351023,0,2857,1,NaN,NaN
365,-11.480151,5.356865,0,2858,1,NaN,NaN
366,-11.474506,5.362707,0,2860,1,NaN,NaN
367,-11.46886,5.362707,0,2862,1,NaN,NaN
368,-11.46039,5.356865,0,2865,1,NaN,NaN
369,-11.46039,5.351023,0,2867,1,NaN,NaN
370,-11.457567,5.339339,0,2866,1,NaN,NaN
371,-11.457567,5.336418,0,2864,1,NaN,NaN
372,-11.46039,5.333497,0,2862,1,NaN,NaN
373,-11.477328,5.333497,0,2862,1,NaN,NaN
374,-11.499909,5.333497,0,2862,1,NaN,NaN
375,-11.51402,5.333497,0,2863,1,NaN,NaN
376,-11.516842,5.34226,0,2865,2,NaN,NaN
377,-11.516842,5.356865,0,2867,2,NaN,NaN
378,-11.497087,5.37147,0,2870,2,NaN,NaN
379,-11.463214,5.380232,0,2872,2,NaN,NaN
380,-11.420861,5.383153,0,2873,2,NaN,NaN
381,-11.372845,5.383153,0,2873,2,NaN,NaN
382,-11.279593,5.37439,0,2873,2,NaN,NaN
383,-11.143845,5.353944,0,2873,2,NaN,NaN
384,-10.917317,5.324733,0,2872,2,NaN,NaN
385,-10.642189,5.260458,0,2874,2,NaN,NaN
386,-10.298292,5.126024,0,2880,2,NaN,NaN
387,-9.916571,4.968137,0,2886,2,NaN,NaN
388,-9.525382,4.76043,0,2894,2,NaN,NaN
389,-9.078849,4.552597,0,2901,2,NaN,NaN
390,-8.648439,4.306556,0,2909,2,NaN,NaN
391,-8.22568,4.110195,0,2921,2,NaN,NaN
392,-7.813557,3.896139,0,2934,2,NaN,NaN
393,-7.435302,3.667301,0,2948,2,NaN,NaN
394,-7.050603,3.467705,0,2958,2,NaN,NaN
395,-6.688461,3.288585,0,2970,2,NaN,NaN
396,-6.351911,3.191656,0,2977,2,NaN,NaN
397,-6.0062,3.094709,0,2982,2,NaN,NaN
398,-5.744444,3.033007,0,2987,2,NaN,NaN
399,-5.479535,2.971297,0,2992,2,NaN,NaN
400,-5.249368,2.90958,0,3003,2,NaN,NaN
401,-5.068612,2.886068,0,3008,2,NaN,NaN
402,-4.852737,2.883128,0,3014,2,NaN,NaN
403,-4.715556,2.889007,0,3015,2,NaN,NaN
404,-4.496538,2.889007,0,3017,2,NaN,NaN
405,-4.309538,2.841978,0,3018,2,NaN,NaN
406,-4.046415,2.759669,0,3018,2,NaN,NaN
407,-3.81531,2.642066,0,3018,2,NaN,NaN
408,-3.540162,2.512676,0,3019,2,NaN,NaN
409,-3.335158,2.377377,0,3020,2,NaN,NaN
410,-3.080249,2.259704,0,3020,2,NaN,NaN
411,-2.863333,2.109644,0,3020,2,NaN,NaN
412,-2.578874,1.941896,0,3020,2,NaN,NaN
413,-2.282549,1.744675,0,3018,2,NaN,NaN
414,-2.02133,1.588635,0,3016,2,NaN,NaN
415,-1.792327,1.414903,0,3015,2,NaN,NaN
416,-1.60732,1.226419,0,3013,2,NaN,NaN
417,-1.416405,1.017288,0,3011,2,NaN,NaN
418,-1.257775,0.790453,0,3009,2,NaN,NaN
419,-1.157887,0.545916,0,3010,2,NaN,NaN
420,-1.119692,0.310198,0,3016,2,NaN,NaN
421,-1.110878,0.127509,0,3021,2,NaN,NaN
422,-1.119692,0.00375,0,3025,2,NaN,NaN
423,-1.152011,-0.069916,0,3028,2,NaN,NaN
424,-1.225459,-0.090542,0,3032,2,NaN,NaN
425,-1.313592,-0.064022,0,3036,2,NaN,NaN
426,-1.419343,-0.002143,0,3038,2,NaN,NaN
427,-1.504524,0.086256,0,3040,2,NaN,NaN
428,-1.583825,0.192335,0,3044,2,NaN,NaN
429,-1.648436,0.307251,0,3047,2,NaN,NaN
430,-1.704233,0.436898,0,3049,2,NaN,NaN
431,-1.745344,0.578325,0,3051,2,NaN,NaN
432,-1.762963,0.722692,0,3051,2,NaN,NaN
433,-1.742408,0.834644,0,3050,2,NaN,NaN
434,-1.715979,0.899455,0,3047,2,NaN,NaN
435,-1.663119,0.914184,0,3042,2,NaN,NaN
436,-1.610257,0.899455,0,3038,2,NaN,NaN
437,-1.548581,0.875887,0,3036,2,NaN,NaN
438,-1.49865,0.811075,0,3034,2,NaN,NaN
439,-1.442842,0.7168,0,3031,1,NaN,NaN
440,-1.395843,0.62252,0,3030,1,NaN,NaN
441,-1.345906,0.537076,0,3029,1,NaN,NaN
442,-1.316529,0.472255,0,3028,1,NaN,NaN
443,-1.281277,0.404487,0,3026,1,NaN,NaN
444,-1.260713,0.339663,0,3025,1,NaN,NaN
445,-1.240148,0.304305,0,3025,1,NaN,NaN
446,-1.23721,0.280732,0,3028,1,NaN,NaN
447,-1.23721,0.271892,0,3032,1,NaN,NaN
448,-1.23721,0.263053,0,3036,1,NaN,NaN
449,-1.240148,0.263053,0,3036,1,NaN,NaN
450,-1.243086,0.274839,0,3035,1,NaN,NaN
451,-1.248962,0.283679,0,3034,1,NaN,NaN
452,-1.254837,0.283679,0,3034,1,NaN,NaN
453,-1.260713,0.280732,0,3038,1,NaN,NaN
454,-1.257775,0.280732,0,3042,1,NaN,NaN
455,-1.2519,0.260106,0,3045,1,NaN,NaN
456,-1.246024,0.245373,0,3047,1,NaN,NaN
457,-1.243086,0.201174,0,3050,1,NaN,NaN
458,-1.243086,0.168762,0,3054,1,NaN,NaN
459,-1.243086,0.133402,0,3055,1,NaN,NaN
460,-1.213708,0.130456,0,3055,1,NaN,NaN
461,-1.184329,0.133402,0,3055,1,NaN,NaN
462,-1.154949,0.124562,0,3056,1,NaN,NaN
463,-1.154949,0.109829,0,3057,1,NaN,NaN
464,-1.160825,0.095096,0,3057,1,NaN,NaN
465,-1.160825,0.098043,0,3059,1,NaN,NaN
466,-1.160825,0.100989,0,3061,1,NaN,NaN
467,-1.154949,0.098043,0,3063,1,NaN,NaN
468,-1.149073,0.080363,0,3063,1,NaN,NaN
469,-1.146135,0.062683,0,3065,1,NaN,NaN
470,-1.146135,0.04795,0,3068,1,NaN,NaN
471,-1.146135,0.04795,0,3071,1,NaN,NaN
472,-1.143197,0.042057,0,3071,1,NaN,NaN
473,-1.134383,0.036163,0,3072,1,NaN,NaN
474,-1.119692,0.027323,0,3072,1,NaN,NaN
475,-1.10794,0.027323,0,3071,1,NaN,NaN
476,-1.102064,0.024377,0,3070,1,NaN,NaN
477,-1.099126,0.02143,0,3069,1,NaN,NaN
478,-1.096187,0.018483,0,3070,1,NaN,NaN
479,-1.093249,0.02143,0,3071,1,NaN,NaN
480,-1.096187,0.024377,0,3074,1,NaN,NaN
481,-1.093249,0.027323,0,3076,1,NaN,NaN
482,-1.093249,0.03027,0,3077,1,NaN,NaN
483,-1.099126,0.036163,0,3076,1,NaN,NaN
484,-1.105002,0.03911,0,3075,1,NaN,NaN
485,-1.10794,0.027323,0,3075,1,NaN,NaN
486,-1.10794,0.015537,0,3074,1,NaN,NaN
487,-1.10794,-0.010983,0,3076,1,NaN,NaN
488,-1.10794,-0.019823,0,3079,1,NaN,NaN
489,-1.10794,-0.031609,0,3082,1,NaN,NaN
490,-1.099126,-0.031609,0,3082,1,NaN,NaN
491,-1.081497,-0.034556,0,3081,1,NaN,NaN
492,-1.063868,-0.037503,0,3081,1,NaN,NaN
493,-1.052115,-0.043396,0,3083,1,NaN,NaN
494,-1.052115,-0.043396,0,3086,1,NaN,NaN
495,-1.049177,-0.040449,0,3087,1,NaN,NaN
496,-1.046239,-0.043396,0,3087,1,NaN,NaN
497,-1.046239,-0.043396,0,3088,1,NaN,NaN
498,-1.0433,-0.055183,0,3088,1,NaN,NaN
499,-1.037424,-0.061076,0,3089,1,NaN,NaN
