n,x,y,val,dP,lab,xT,yT
303,-10.201523,8.440273,0,2499,1,NaN,NaN
304,-10.198676,8.431624,0,2499,1,NaN,NaN
305,-10.198676,8.405672,0,2499,1,NaN,NaN
306,-10.201523,8.376833,0,2501,1,NaN,NaN
307,-10.201523,8.382601,0,2502,1,NaN,NaN
308,-10.210064,8.402789,0,2502,1,NaN,NaN
309,-10.212911,8.422973,0,2500,1,NaN,NaN
310,-10.215758,8.422973,0,2499,1,NaN,NaN
311,-10.207217,8.422973,0,2499,1,NaN,NaN
312,-10.20437,8.42009,0,2500,1,NaN,NaN
313,-10.20437,8.411439,0,2501,1,NaN,NaN
314,-10.201523,8.405672,0,2502,1,NaN,NaN
315,-10.198676,8.397021,0,2505,1,NaN,NaN
316,-10.192982,8.397021,0,2507,1,NaN,NaN
317,-10.192982,8.397021,0,2509,1,NaN,NaN
318,-10.20437,8.405672,0,2509,1,NaN,NaN
319,-10.212911,8.417207,0,2509,1,NaN,NaN
320,-10.221451,8.42009,0,2508,1,NaN,NaN
321,-10.221451,8.411439,0,2506,1,NaN,NaN
322,-10.218604,8.405672,0,2506,1,NaN,NaN
323,-10.212911,8.408556,0,2506,1,NaN,NaN
324,-10.207217,8.411439,0,2507,1,NaN,NaN
325,-10.201523,8.414323,0,2507,1,NaN,NaN
326,-10.215758,8.42009,0,2507,1,NaN,NaN
327,-10.232837,8.422973,0,2507,1,NaN,NaN
328,-10.249915,8.425857,0,2506,2,NaN,NaN
329,-10.264145,8.431624,0,2507,2,NaN,NaN
330,-10.275528,8.434507,0,2507,2,NaN,NaN
331,-10.266991,8.42874,0,2504,2,NaN,NaN
332,-10.210064,8.394137,0,2500,2,NaN,NaN
333,-10.136029,8.353759,0,2496,2,NaN,NaN
334,-10.044861,8.298947,0,2497,2,NaN,NaN
335,-9.8909,8.261435,0,2500,2,NaN,NaN
336,-9.693962,8.226803,0,2504,2,NaN,NaN
337,-9.439599,8.195051,0,2507,2,NaN,NaN
338,-9.147621,8.067992,0,2508,2,NaN,NaN
339,-8.748958,7.906167,0,2511,2,NaN,NaN
340,-8.300521,7.721067,0,2515,2,NaN,NaN
341,-7.825096,7.579241,0,2520,2,NaN,NaN
342,-7.354367,7.460498,0,2529,2,NaN,NaN
343,-6.842077,7.327197,0,2535,2,NaN,NaN
344,-6.378039,7.211219,0,2542,2,NaN,NaN
345,-5.924791,7.057456,0,2548,2,NaN,NaN
346,-5.514482,6.880357,0,2557,2,NaN,NaN
347,-5.115268,6.671152,0,2567,2,NaN,NaN
348,-4.712637,6.444312,0,2577,2,NaN,NaN
349,-4.356297,6.217269,0,2584,2,NaN,NaN
350,-4.081508,6.022088,0,2589,2,NaN,NaN
351,-3.888458,5.835516,0,2590,2,NaN,NaN
352,-3.733369,5.704257,0,2590,2,NaN,NaN
353,-3.569441,5.622555,0,2590,2,NaN,NaN
354,-3.423028,5.622555,0,2590,2,NaN,NaN
355,-3.27657,5.625473,0,2591,2,NaN,NaN
356,-3.127138,5.622555,0,2591,2,NaN,NaN
357,-3.012838,5.607963,0,2592,2,NaN,NaN
358,-2.936625,5.607963,0,2592,2,NaN,NaN
359,-2.883856,5.63131,0,2591,2,NaN,NaN
360,-2.819353,5.654655,0,2591,2,NaN,NaN
361,-2.784167,5.67508,0,2590,2,NaN,NaN
362,-2.760709,5.677998,0,2590,2,NaN,NaN
363,-2.769506,5.707175,0,2589,2,NaN,NaN
364,-2.784167,5.750934,0,2589,2,NaN,NaN
365,-2.831082,5.794686,0,2591,2,NaN,NaN
366,-2.883856,5.829683,0,2595,2,NaN,NaN
367,-2.96887,5.873423,0,2593,2,NaN,NaN
368,-3.045079,5.920072,0,2588,2,NaN,NaN
369,-3.13593,5.972542,0,2582,2,NaN,NaN
370,-3.212114,6.01626,0,2580,2,NaN,NaN
371,-3.300006,6.057057,0,2579,2,NaN,NaN
372,-3.367379,6.086193,0,2578,2,NaN,NaN
373,-3.431814,6.103674,0,2578,2,NaN,NaN
374,-3.452314,6.094934,0,2578,2,NaN,NaN
375,-3.472813,6.077453,0,2578,2,NaN,NaN
376,-3.455243,6.054143,0,2578,2,NaN,NaN
377,-3.434743,6.054143,0,2576,1,NaN,NaN
378,-3.408384,6.054143,0,2573,1,NaN,NaN
379,-3.399597,6.054143,0,2570,1,NaN,NaN
380,-3.361521,6.013346,0,2570,1,NaN,NaN
381,-3.317582,5.960883,0,2569,1,NaN,NaN
382,-3.250203,5.908411,0,2568,1,NaN,NaN
383,-3.212114,5.899664,0,2565,1,NaN,NaN
384,-3.176954,5.899664,0,2563,1,NaN,NaN
385,-3.162302,5.896749,0,2562,1,NaN,NaN
386,-3.109555,5.896749,0,2561,1,NaN,NaN
387,-3.062664,5.893833,0,2561,1,NaN,NaN
388,-3.027493,5.896749,0,2560,1,NaN,NaN
389,-3.030424,5.896749,0,2559,1,NaN,NaN
390,-3.036286,5.899664,0,2559,1,NaN,NaN
391,-3.039217,5.905495,0,2558,1,NaN,NaN
392,-3.045079,5.914241,0,2558,1,NaN,NaN
393,-3.050941,5.920072,0,2557,1,NaN,NaN
394,-3.059734,5.925903,0,2557,1,NaN,NaN
395,-3.068526,5.931733,0,2559,1,NaN,NaN
396,-3.074387,5.940478,0,2560,1,NaN,NaN
397,-3.074387,5.957968,0,2562,1,NaN,NaN
398,-3.077318,5.975457,0,2563,1,NaN,NaN
399,-3.080249,5.987116,0,2563,1,NaN,NaN
400,-3.08318,5.987116,0,2564,1,NaN,NaN
401,-3.08318,5.987116,0,2563,1,NaN,NaN
402,-3.08318,5.995859,0,2562,1,NaN,NaN
403,-3.08611,6.001688,0,2561,1,NaN,NaN
404,-3.08611,6.004603,0,2562,1,NaN,NaN
405,-3.094902,5.998774,0,2563,1,NaN,NaN
406,-3.103694,5.998774,0,2565,1,NaN,NaN
407,-3.103694,5.984201,0,2565,1,NaN,NaN
408,-3.097833,5.963798,0,2563,1,NaN,NaN
409,-3.089041,5.949224,0,2560,1,NaN,NaN
410,-3.106625,5.955053,0,2558,1,NaN,NaN
411,-3.124208,5.966713,0,2560,1,NaN,NaN
412,-3.144721,5.975457,0,2561,1,NaN,NaN
413,-3.147651,5.978372,0,2563,1,NaN,NaN
414,-3.13886,5.975457,0,2563,1,NaN,NaN
415,-3.124208,5.975457,0,2565,1,NaN,NaN
416,-3.106625,5.972542,0,2566,1,NaN,NaN
417,-3.100763,5.972542,0,2565,1,NaN,NaN
418,-3.089041,5.975457,0,2562,1,NaN,NaN
419,-3.080249,5.975457,0,2560,1,NaN,NaN
420,-3.074387,5.975457,0,2561,1,NaN,NaN
421,-3.08611,5.975457,0,2562,1,NaN,NaN
422,-3.100763,5.978372,0,2562,1,NaN,NaN
423,-3.094902,5.987116,0,2560,1,NaN,NaN
424,-3.074387,5.995859,0,2558,1,NaN,NaN
425,-3.059734,6.007517,0,2560,1,NaN,NaN
426,-3.065595,6.007517,0,2562,1,NaN,NaN
427,-3.068526,6.010431,0,2564,1,NaN,NaN
428,-3.068526,6.007517,0,2564,1,NaN,NaN
429,-3.068526,6.007517,0,2566,1,NaN,NaN
430,-3.068526,6.004603,0,2568,1,NaN,NaN
431,-3.065595,6.001688,0,2570,1,NaN,NaN
432,-3.065595,5.995859,0,2570,1,NaN,NaN
433,-3.065595,5.992945,0,2571,1,NaN,NaN
434,-3.071457,5.998774,0,2572,1,NaN,NaN
435,-3.074387,6.022088,0,2571,2,NaN,NaN
436,-3.071457,6.042487,0,2571,2,NaN,NaN
437,-3.062664,6.054143,0,2571,2,NaN,NaN
438,-3.056803,6.074539,0,2568,2,NaN,NaN
439,-3.059734,6.129893,0,2564,2,NaN,NaN
440,-3.077318,6.205621,0,2558,2,NaN,NaN
441,-3.100763,6.324994,0,2556,2,NaN,NaN
442,-3.14179,6.438493,0,2555,2,NaN,NaN
443,-3.226764,6.546125,0,2556,2,NaN,NaN
444,-3.346875,6.615916,0,2557,2,NaN,NaN
445,-3.481599,6.711845,0,2558,2,NaN,NaN
446,-3.619211,6.857121,0,2560,2,NaN,NaN
447,-3.794826,7.066162,0,2561,2,NaN,NaN
448,-3.982069,7.324298,0,2563,2,NaN,NaN
449,-4.151685,7.570555,0,2563,2,NaN,NaN
450,-4.30077,7.799176,0,2561,2,NaN,NaN
451,-4.435189,8.004433,0,2556,2,NaN,NaN
452,-4.572479,8.22103,0,2549,2,NaN,NaN
453,-4.657164,8.43739,0,2545,2,NaN,NaN
454,-4.724314,8.647748,0,2543,2,NaN,NaN
455,-4.744748,8.823347,0,2541,2,NaN,NaN
456,-4.759343,9.021774,0,2539,2,NaN,NaN
457,-4.759343,9.191271,0,2537,2,NaN,NaN
458,-4.756424,9.331916,0,2531,2,NaN,NaN
459,-4.733072,9.38929,0,2525,2,NaN,NaN
460,-4.665924,9.481048,0,2517,2,NaN,NaN
461,-4.598763,9.564162,0,2513,2,NaN,NaN
462,-4.522827,9.635779,0,2509,2,NaN,NaN
463,-4.476089,9.627187,0,2509,2,NaN,NaN
464,-4.405972,9.595677,0,2510,2,NaN,NaN
465,-4.356297,9.549835,0,2510,2,NaN,NaN
466,-4.303693,9.475315,0,2510,2,NaN,NaN
467,-4.259851,9.426573,0,2509,2,NaN,NaN
468,-4.218927,9.334785,0,2510,2,NaN,NaN
469,-4.198463,9.248691,0,2512,2,NaN,NaN
470,-4.177998,9.125215,0,2514,2,NaN,NaN
471,-4.148761,9.03327,0,2516,2,NaN,NaN
472,-4.116598,8.929777,0,2518,2,NaN,NaN
473,-4.101978,8.863625,0,2523,2,NaN,NaN
474,-4.099053,8.788816,0,2528,2,NaN,NaN
475,-4.119522,8.754279,0,2531,2,NaN,NaN
476,-4.142914,8.70534,0,2531,2,NaN,NaN
477,-4.172151,8.690944,0,2534,2,NaN,NaN
478,-4.177998,8.676546,0,2539,1,NaN,NaN
479,-4.183846,8.679426,0,2543,1,NaN,NaN
480,-4.180922,8.688064,0,2543,1,NaN,NaN
481,-4.189693,8.719735,0,2542,1,NaN,NaN
482,-4.198463,8.765792,0,2539,1,NaN,NaN
483,-4.210157,8.806082,0,2537,1,NaN,NaN
484,-4.21308,8.82047,0,2535,1,NaN,NaN
485,-4.21308,8.829102,0,2535,1,NaN,NaN
486,-4.216003,8.843487,0,2535,1,NaN,NaN
487,-4.218927,8.866502,0,2534,1,NaN,NaN
488,-4.239389,8.880884,0,2534,1,NaN,NaN
489,-4.259851,8.929777,0,2534,1,NaN,NaN
490,-4.271542,8.975781,0,2532,1,NaN,NaN
491,-4.265697,9.010277,0,2530,1,NaN,NaN
492,-4.262774,8.981531,0,2528,1,NaN,NaN
493,-4.239389,8.95278,0,2528,1,NaN,NaN
494,-4.216003,8.929777,0,2526,1,NaN,NaN
495,-4.192616,8.932652,0,2525,1,NaN,NaN
496,-4.192616,8.929777,0,2524,1,NaN,NaN
497,-4.19554,8.918274,0,2528,1,NaN,NaN
